Timestamp,r_ref,yaw_integrator,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
93854,0.294,60000000.000,-0.360,-0.030,0.239,-0.049,-0.089,0.534,-0.428,-0.507,-0.524,0.000,0.011,8752,0,21,-30,25,16.600,81.370,305,305,0,0,0
93954,0.330,60000000.000,-0.341,0.040,0.191,-0.039,-0.074,0.535,-0.423,-0.514,-0.520,0.000,0.011,8775,0,22,-29,25,16.600,81.370,305,305,0,0,0
94054,0.359,60000000.000,-0.333,0.020,0.170,0.011,-0.053,0.537,-0.417,-0.520,-0.517,0.000,0.010,8766,0,24,-30,25,16.600,81.370,305,305,0,0,0
94154,0.386,60000000.000,-0.327,0.030,0.204,-0.052,-0.057,0.540,-0.411,-0.526,-0.513,0.000,0.010,8851,0,20,-29,25,16.590,81.410,305,305,0,0,0
94254,0.413,60000000.000,-0.306,0.080,0.117,-0.047,-0.038,0.540,-0.407,-0.532,-0.509,0.000,0.010,8833,0,23,-27,25,16.590,81.410,305,305,0,0,0
94354,0.426,60000000.000,-0.290,0.050,0.053,-0.030,-0.018,0.540,-0.405,-0.536,-0.507,0.000,0.009,8806,0,25,-27,25,16.590,81.410,305,305,0,0,0
94454,0.429,60000000.000,-0.282,0.020,0.013,-0.023,-0.001,0.540,-0.405,-0.538,-0.506,0.000,0.009,8764,0,25,-26,25,16.590,81.410,305,305,0,0,0
94554,0.427,60000000.000,-0.276,0.000,0.004,-0.021,0.002,0.540,-0.405,-0.538,-0.505,0.000,0.009,8767,0,25,-26,25,16.590,81.370,305,305,0,0,0
94654,0.426,60000000.000,-0.275,0.020,0.001,0.000,-0.002,0.540,-0.405,-0.538,-0.505,0.000,0.008,8786,0,26,-27,25,16.590,81.370,305,305,0,0,0
94754,0.426,60000000.000,-0.276,0.080,0.006,0.006,-0.009,0.540,-0.405,-0.538,-0.505,0.000,0.009,8806,0,26,-28,25,16.590,81.370,305,305,0,0,0
94854,0.425,60000000.000,-0.271,0.020,-0.001,-0.031,0.000,0.539,-0.406,-0.539,-0.504,0.000,0.008,8769,0,25,-26,25,16.590,81.370,305,305,0,0,0
94954,0.425,60000000.000,-0.270,0.000,0.012,-0.002,-0.006,0.539,-0.406,-0.539,-0.504,0.000,0.008,8797,0,26,-28,24,16.580,81.370,305,305,0,0,0
95054,0.425,60000000.000,-0.270,0.030,-0.001,0.013,-0.002,0.539,-0.406,-0.539,-0.504,0.000,0.008,8784,0,27,-28,24,16.580,81.370,305,305,0,0,0
95154,0.425,60000000.000,-0.267,0.020,-0.007,-0.010,0.003,0.539,-0.406,-0.539,-0.504,0.000,0.008,8757,0,26,-27,24,16.580,81.370,305,305,0,0,0
95254,0.425,60000000.000,-0.269,0.040,0.000,-0.011,0.000,0.539,-0.406,-0.539,-0.504,0.000,0.008,8776,0,26,-27,25,16.580,81.370,305,305,0,0,0
95354,0.425,60000000.000,-0.267,0.030,-0.002,0.007,0.001,0.539,-0.406,-0.539,-0.504,0.000,0.008,8772,0,27,-28,25,16.580,81.370,305,305,0,0,0
95454,0.425,60000000.000,-0.267,0.030,0.000,-0.007,-0.001,0.539,-0.406,-0.539,-0.504,0.000,0.008,8781,0,27,-28,25,16.580,81.370,305,305,0,0,0
95554,0.425,60000000.000,-0.267,0.020,-0.002,-0.003,-0.006,0.539,-0.406,-0.539,-0.504,0.000,0.008,8792,0,27,-28,25,16.580,81.370,305,305,0,0,0
95654,0.425,60000000.000,-0.266,0.030,-0.008,-0.004,0.004,0.539,-0.406,-0.539,-0.504,0.000,0.008,8750,0,28,-28,25,16.580,81.370,305,305,0,0,0
95754,0.425,60000000.000,-0.268,0.020,-0.011,-0.002,0.008,0.539,-0.406,-0.539,-0.504,0.000,0.008,8746,0,28,-29,25,16.580,81.370,305,305,0,0,0
95854,0.425,60000000.000,-0.269,0.030,0.001,0.000,-0.003,0.539,-0.406,-0.539,-0.505,0.000,0.008,8794,0,28,-29,25,16.580,81.370,305,305,0,0,0
95954,0.425,60000000.000,-0.265,0.040,0.000,0.001,0.000,0.539,-0.406,-0.539,-0.504,0.000,0.008,8773,0,28,-30,25,16.580,81.370,305,305,0,0,0
96054,0.425,60000000.000,-0.265,0.020,-0.008,-0.008,0.001,0.539,-0.406,-0.539,-0.504,0.000,0.008,8769,0,28,-29,25,16.580,81.370,305,305,0,0,0
96154,0.425,60000000.000,-0.265,0.020,-0.002,-0.016,0.001,0.539,-0.406,-0.539,-0.504,0.000,0.008,8775,0,28,-29,25,16.580,81.370,305,305,0,0,0
96254,0.425,60000000.000,-0.263,0.010,-0.009,0.000,0.006,0.538,-0.407,-0.539,-0.504,0.000,0.008,8753,0,29,-30,25,16.580,81.370,305,305,0,0,0
96354,0.425,60000000.000,-0.263,0.000,-0.010,0.000,0.006,0.538,-0.407,-0.539,-0.504,0.000,0.008,8755,0,29,-30,25,16.600,81.370,305,305,0,0,0
96454,0.425,60000000.000,-0.263,0.010,-0.004,-0.007,0.000,0.538,-0.407,-0.539,-0.504,0.000,0.008,8775,0,29,-30,25,16.600,81.370,305,305,0,0,0
96554,0.425,60000000.000,-0.262,0.040,0.008,0.000,-0.004,0.538,-0.407,-0.539,-0.504,0.000,0.008,8788,0,29,-31,25,16.600,81.370,305,305,0,0,0
96654,0.425,60000000.000,-0.262,0.020,0.003,0.000,0.000,0.538,-0.407,-0.539,-0.504,0.000,0.008,8774,0,29,-31,25,16.600,81.370,305,305,0,0,0
96754,0.425,60000000.000,-0.262,0.050,0.001,0.003,0.000,0.538,-0.407,-0.539,-0.504,0.000,0.008,8773,0,29,-31,25,16.610,81.370,305,305,0,0,0
96854,0.425,60000000.000,-0.260,0.030,-0.003,-0.026,0.000,0.538,-0.407,-0.539,-0.504,0.000,0.008,8769,0,29,-30,25,16.610,81.370,305,305,0,0,0
96954,0.425,60000000.000,-0.259,0.030,0.000,-0.003,0.000,0.538,-0.407,-0.539,-0.504,0.000,0.008,8769,0,30,-31,25,16.610,81.370,305,305,0,0,0
97054,0.425,60000000.000,-0.259,0.010,0.014,0.007,-0.003,0.538,-0.407,-0.540,-0.504,0.000,0.008,8782,0,30,-31,25,16.600,81.370,305,305,0,0,0
97154,0.425,60000000.000,-0.259,0.040,0.001,-0.009,-0.004,0.538,-0.407,-0.540,-0.504,0.000,0.008,8789,0,30,-31,25,16.600,81.370,305,305,0,0,0
97254,0.425,60000000.000,-0.259,0.060,-0.008,0.006,0.002,0.538,-0.407,-0.540,-0.504,0.000,0.008,8762,0,31,-31,25,16.600,81.370,305,305,0,0,0
97354,0.425,60000000.000,-0.262,0.020,0.004,0.010,-0.007,0.538,-0.407,-0.539,-0.504,0.000,0.008,8800,0,31,-32,25,16.600,81.370,305,305,0,0,0
97454,0.427,60000000.000,-0.263,0.030,0.008,-0.001,-0.010,0.538,-0.406,-0.539,-0.504,0.000,0.008,8809,0,30,-32,25,16.600,81.370,305,305,0,0,0
97554,0.428,60000000.000,-0.262,0.010,-0.007,0.007,0.002,0.538,-0.406,-0.539,-0.504,0.000,0.008,8762,0,31,-32,25,16.600,81.370,305,305,0,0,0
97654,0.428,60000000.000,-0.265,0.040,-0.011,0.000,0.006,0.539,-0.406,-0.539,-0.504,0.000,0.008,8756,0,31,-32,25,16.600,81.370,305,305,0,0,0
97754,0.427,60000000.000,-0.265,0.010,0.002,0.006,-0.003,0.538,-0.406,-0.539,-0.504,0.000,0.008,8791,0,31,-33,25,16.600,81.370,305,305,0,0,0
97854,0.428,60000000.000,-0.266,0.070,-0.001,-0.006,-0.001,0.538,-0.406,-0.539,-0.505,0.000,0.008,8784,0,31,-32,25,16.600,81.370,305,305,0,0,0
97954,0.428,60000000.000,-0.266,0.040,0.000,0.010,0.000,0.538,-0.406,-0.539,-0.505,0.000,0.008,8782,0,32,-33,24,16.600,81.370,305,305,0,0,0
98054,0.428,60000000.000,-0.263,0.040,0.000,-0.021,0.001,0.538,-0.406,-0.539,-0.504,0.000,0.008,8777,0,31,-32,24,16.600,81.370,305,305,0,0,0
98154,0.428,60000000.000,-0.260,0.000,-0.002,-0.012,0.002,0.538,-0.407,-0.540,-0.504,0.000,0.008,8775,0,32,-33,24,16.600,81.370,305,305,0,0,0
98254,0.428,60000000.000,-0.261,0.000,-0.004,0.000,-0.001,0.538,-0.407,-0.539,-0.504,0.000,0.008,8788,0,32,-33,24,16.600,81.370,305,305,0,0,0
98354,0.428,60000000.000,-0.261,0.010,0.000,-0.003,-0.008,0.538,-0.407,-0.539,-0.504,0.000,0.008,8809,0,32,-33,25,16.610,81.370,305,305,0,0,0
98454,0.427,60000000.000,-0.259,0.020,-0.001,-0.006,0.000,0.538,-0.407,-0.540,-0.504,0.000,0.008,8774,0,32,-33,25,16.610,81.370,305,305,0,0,0
98554,0.427,60000000.000,-0.259,0.050,0.001,0.000,0.001,0.538,-0.407,-0.540,-0.504,0.000,0.008,8775,0,33,-34,25,16.610,81.370,305,305,0,0,0
98654,0.427,60000000.000,-0.259,0.030,0.009,-0.004,-0.009,0.538,-0.407,-0.540,-0.504,0.000,0.008,8816,0,32,-34,25,16.610,81.370,305,305,0,0,0
98754,0.427,60000000.000,-0.256,0.010,0.007,-0.007,-0.007,0.537,-0.407,-0.540,-0.504,0.000,0.008,8805,0,33,-34,25,16.590,81.370,305,305,0,0,0
98854,0.428,60000000.000,-0.257,0.040,0.000,0.011,0.004,0.538,-0.407,-0.540,-0.504,0.000,0.008,8783,0,34,-34,25,16.590,81.370,305,305,0,0,0
98954,0.428,60000000.000,-0.257,0.010,0.000,-0.014,0.001,0.538,-0.407,-0.540,-0.504,0.000,0.008,8785,0,33,-34,25,16.590,81.370,305,305,0,0,0
99054,0.428,60000000.000,-0.253,0.020,-0.012,-0.019,0.009,0.537,-0.407,-0.540,-0.504,0.000,0.008,8744,0,33,-34,25,16.590,81.370,305,305,0,0,0
99154,0.421,60000000.000,-0.253,0.100,-0.082,0.009,0.037,0.537,-0.409,-0.539,-0.504,0.000,0.008,8612,0,37,-32,25,16.590,81.370,305,305,0,0,0
99254,0.384,60000000.000,-0.283,0.090,-0.270,0.220,0.103,0.537,-0.414,-0.531,-0.509,0.000,0.008,8300,0,49,-35,25,16.600,81.370,305,305,0,0,0
99354,0.325,60000000.000,-0.350,0.030,-0.423,0.181,0.130,0.538,-0.420,-0.514,-0.518,0.000,0.011,8120,0,51,-31,25,16.600,81.370,305,305,0,0,0
99454,0.246,60000000.000,-0.409,0.030,-0.499,0.143,0.150,0.537,-0.432,-0.495,-0.530,0.000,0.013,7839,0,52,-30,25,16.600,81.370,305,305,0,0,0
99554,0.174,60000000.000,-0.438,0.040,-0.368,0.109,0.101,0.532,-0.444,-0.479,-0.539,0.000,0.014,7908,0,48,-37,25,16.600,81.370,305,305,0,0,0
99654,0.136,60000000.000,-0.453,0.000,-0.163,-0.020,0.047,0.530,-0.451,-0.470,-0.543,0.000,0.014,7974,0,40,-37,25,16.590,81.370,305,305,0,0,0
99754,0.106,60000000.000,-0.452,-0.030,-0.060,-0.027,0.019,0.528,-0.455,-0.466,-0.545,0.000,-0.009,7971,0,39,-40,25,16.590,81.370,305,305,0,0,0
99854,0.099,60000000.000,-0.447,0.020,-0.022,0.041,0.001,0.528,-0.457,-0.466,-0.544,0.000,-0.009,8012,0,42,-42,25,16.590,81.370,305,305,0,0,0
99954,0.098,60000000.000,-0.450,0.030,0.002,-0.003,-0.006,0.528,-0.456,-0.465,-0.545,0.000,-0.009,8019,0,40,-41,25,16.590,81.370,305,305,0,0,0
100054,0.096,60000000.000,-0.454,0.050,0.011,0.001,-0.003,0.528,-0.456,-0.465,-0.545,0.000,-0.010,7998,0,41,-41,25,16.590,81.370,305,305,0,0,0
100154,0.095,60000000.000,-0.454,0.000,-0.003,-0.022,-0.004,0.528,-0.456,-0.465,-0.545,0.000,-0.010,7995,0,41,-40,25,16.590,81.370,305,305,0,0,0
100254,0.095,60000000.000,-0.447,0.030,0.019,-0.001,-0.006,0.528,-0.456,-0.466,-0.544,0.000,-0.009,7999,0,42,-42,25,16.590,81.370,305,305,0,0,0
100354,0.094,60000000.000,-0.449,0.020,0.016,0.006,-0.007,0.528,-0.456,-0.466,-0.544,0.000,-0.009,8002,0,42,-43,24,16.590,81.370,305,305,0,0,0
100454,0.093,60000000.000,-0.451,0.060,-0.011,0.002,0.001,0.529,-0.456,-0.465,-0.544,0.000,-0.009,7974,0,43,-42,24,16.590,81.370,305,305,0,0,0
100554,0.092,60000000.000,-0.447,0.040,-0.018,-0.002,0.008,0.528,-0.457,-0.466,-0.544,0.000,-0.009,7943,0,43,-42,24,16.590,81.370,305,305,0,0,0
100654,0.091,60000000.000,-0.442,0.000,-0.021,-0.021,0.002,0.527,-0.458,-0.466,-0.544,0.000,-0.009,7962,0,43,-42,24,16.590,81.370,305,305,0,0,0
100754,0.088,60000000.000,-0.443,0.030,-0.002,0.002,0.001,0.527,-0.458,-0.465,-0.544,0.000,-0.009,7966,0,43,-43,25,16.590,81.370,305,305,0,0,0
100854,0.088,60000000.000,-0.443,0.010,0.006,0.012,-0.004,0.527,-0.458,-0.465,-0.544,0.000,-0.009,7987,0,44,-44,25,16.590,81.370,305,305,0,0,0
100954,0.087,60000000.000,-0.442,0.010,0.000,0.007,-0.002,0.527,-0.458,-0.465,-0.544,0.000,-0.009,7971,0,44,-44,25,16.590,81.370,305,305,0,0,0
101054,0.086,60000000.000,-0.445,0.040,0.003,0.006,-0.006,0.528,-0.458,-0.465,-0.544,0.000,-0.009,7983,0,44,-44,25,16.610,81.370,305,305,0,0,0
101154,0.091,60000000.000,-0.448,0.030,0.018,0.003,-0.011,0.528,-0.457,-0.465,-0.544,0.000,-0.009,8015,0,44,-45,25,16.610,81.370,305,305,0,0,0
101254,0.091,60000000.000,-0.448,0.060,0.009,-0.011,-0.003,0.529,-0.456,-0.466,-0.543,0.000,-0.009,7979,0,44,-44,25,16.610,81.370,305,305,0,0,0
101354,0.092,60000000.000,-0.444,0.030,0.002,-0.010,-0.001,0.528,-0.457,-0.466,-0.543,0.000,-0.009,7973,0,45,-44,25,16.610,81.370,305,305,0,0,0
101454,0.091,60000000.000,-0.433,0.010,0.018,-0.063,-0.009,0.528,-0.458,-0.467,-0.542,0.000,-0.009,8012,0,43,-44,25,16.600,81.370,305,305,0,0,0
101554,0.099,60000000.000,-0.409,0.030,0.028,-0.083,-0.023,0.526,-0.459,-0.470,-0.540,0.000,-0.008,8089,0,42,-43,25,16.600,81.370,305,305,0,0,0
101654,0.114,60000000.000,-0.386,0.020,-0.016,-0.096,-0.013,0.524,-0.460,-0.473,-0.539,0.000,0.010,8059,0,43,-41,25,16.600,81.370,305,305,0,0,0
101754,0.106,60000000.000,-0.357,0.020,-0.114,-0.209,0.018,0.520,-0.464,-0.474,-0.538,0.000,-0.005,7913,0,42,-35,25,16.600,81.370,305,305,0,0,0
101854,0.090,60000000.000,-0.306,0.060,-0.071,-0.050,0.023,0.514,-0.473,-0.475,-0.535,0.000,-0.004,7901,0,45,-43,25,16.610,81.370,305,305,0,0,0
101954,0.085,60000000.000,-0.307,0.080,-0.003,0.003,-0.002,0.514,-0.473,-0.474,-0.536,0.000,-0.004,7987,0,43,-44,25,16.610,81.370,305,305,0,0,0
102054,0.084,60000000.000,-0.304,0.040,-0.007,-0.036,-0.001,0.513,-0.474,-0.474,-0.536,0.000,-0.004,7941,0,43,-42,25,16.610,81.370,305,305,0,0,0
102154,0.083,60000000.000,-0.296,0.040,-0.010,-0.023,0.007,0.513,-0.475,-0.474,-0.535,0.000,-0.004,7931,0,43,-43,25,16.600,81.370,305,305,0,0,0
102254,0.082,60000000.000,-0.292,0.010,-0.006,0.006,0.000,0.512,-0.476,-0.474,-0.535,0.000,-0.004,7966,0,44,-44,25,16.600,81.370,305,305,0,0,0
102354,0.081,60000000.000,-0.291,0.000,-0.027,-0.009,0.002,0.511,-0.476,-0.474,-0.536,0.000,-0.004,7945,0,45,-43,25,16.600,81.370,305,305,0,0,0
102454,0.080,60000000.000,-0.294,0.010,-0.003,0.009,0.004,0.512,-0.476,-0.473,-0.536,0.000,-0.004,7926,0,45,-44,25,16.600,81.370,305,305,0,0,0
102554,0.078,60000000.000,-0.296,0.040,0.000,-0.009,-0.001,0.512,-0.476,-0.473,-0.536,0.000,-0.004,7956,0,44,-44,25,16.600,81.370,305,305,0,0,0
102654,0.078,60000000.000,-0.292,0.010,-0.004,-0.008,0.002,0.512,-0.477,-0.473,-0.536,0.000,-0.004,7933,0,45,-44,25,16.600,81.370,305,305,0,0,0
102754,0.078,60000000.000,-0.292,0.020,0.002,0.007,0.000,0.512,-0.477,-0.473,-0.536,0.000,-0.004,7961,0,45,-45,25,16.600,81.370,305,305,0,0,0
102854,0.077,60000000.000,-0.295,0.040,0.003,-0.009,-0.004,0.512,-0.476,-0.473,-0.536,0.000,-0.004,7957,0,45,-45,25,16.600,81.370,305,305,0,0,0
102954,0.075,60000000.000,-0.294,0.000,0.003,-0.008,-0.001,0.512,-0.477,-0.473,-0.536,0.000,-0.004,7929,0,45,-45,25,16.600,81.370,305,305,0,0,0
103054,0.075,60000000.000,-0.294,0.010,0.000,0.006,0.000,0.512,-0.477,-0.473,-0.536,0.000,-0.004,7937,0,46,-45,25,16.600,81.370,305,305,0,0,0
103154,0.075,60000000.000,-0.294,0.040,0.003,0.001,-0.006,0.512,-0.477,-0.473,-0.536,0.000,-0.004,7960,0,46,-46,25,16.600,81.370,305,305,0,0,0
103254,0.075,60000000.000,-0.294,0.060,0.002,0.011,-0.001,0.512,-0.477,-0.473,-0.536,0.000,-0.004,7939,0,46,-46,25,16.600,81.370,305,305,0,0,0
103354,0.076,60000000.000,-0.296,0.030,-0.007,0.020,0.007,0.512,-0.476,-0.473,-0.536,0.000,-0.004,7908,0,47,-46,25,16.590,81.370,305,305,0,0,0
103454,0.075,60000000.000,-0.299,0.060,-0.003,0.011,0.000,0.512,-0.476,-0.473,-0.536,0.000,-0.004,7952,0,46,-46,25,16.590,81.370,305,305,0,0,0
103554,0.075,60000000.000,-0.299,-0.010,-0.001,-0.003,-0.003,0.512,-0.476,-0.473,-0.536,0.000,-0.004,7951,0,46,-46,25,16.590,81.370,305,305,0,0,0
103654,0.075,60000000.000,-0.301,0.010,-0.017,0.007,0.004,0.512,-0.476,-0.472,-0.536,0.000,-0.004,7915,0,47,-45,25,16.590,81.370,305,305,0,0,0
103754,0.075,60000000.000,-0.302,0.030,-0.001,0.014,0.000,0.512,-0.476,-0.472,-0.537,0.000,-0.004,7944,0,47,-46,25,16.580,81.370,305,305,0,0,0
103854,0.075,60000000.000,-0.299,0.040,-0.009,-0.010,0.000,0.512,-0.477,-0.472,-0.536,0.000,-0.004,7940,0,46,-45,25,16.580,81.370,305,305,0,0,0
103954,0.071,60000000.000,-0.298,0.000,-0.064,-0.016,0.021,0.511,-0.477,-0.472,-0.537,0.000,-0.004,7836,0,48,-43,25,16.580,81.370,305,305,0,0,0
104054,0.053,60000000.000,-0.301,0.020,-0.101,0.014,0.053,0.511,-0.480,-0.468,-0.538,0.000,-0.004,7671,0,49,-44,25,16.580,81.370,305,305,0,0,0
104154,0.023,59899624.000,-0.307,0.010,-0.120,0.031,0.068,0.510,-0.484,-0.463,-0.539,0.000,-0.005,7560,0,50,-43,25,16.580,81.370,305,305,0,0,0
104254,-0.015,59637560.000,-0.308,0.080,-0.158,-0.043,0.083,0.509,-0.489,-0.457,-0.541,0.000,-0.005,7385,0,48,-41,25,16.580,81.370,305,305,0,0,0
104354,-0.056,59210344.000,-0.293,-0.060,-0.180,-0.050,0.099,0.506,-0.497,-0.452,-0.541,0.000,-0.005,7177,0,49,-40,25,16.580,81.370,305,305,0,0,0
104454,-0.107,58543284.000,-0.282,0.010,-0.113,0.032,0.108,0.505,-0.504,-0.446,-0.541,0.000,-0.005,6975,0,49,-45,25,16.580,81.370,305,305,0,0,0
104554,-0.151,57730332.000,-0.304,0.060,-0.071,0.074,0.083,0.507,-0.506,-0.438,-0.542,0.000,-0.007,6913,0,49,-46,25,16.590,81.370,305,305,0,0,0
104654,-0.196,56794332.000,-0.321,0.080,-0.089,0.032,0.122,0.509,-0.509,-0.433,-0.543,0.000,-0.008,6483,0,49,-45,25,16.590,81.370,305,305,0,0,0
104754,-0.248,55579108.000,-0.339,-0.090,-0.098,0.066,0.138,0.512,-0.512,-0.426,-0.543,0.000,-0.009,6173,0,51,-46,25,16.590,81.370,305,305,0,0,0
104854,-0.304,54129068.000,-0.353,0.060,-0.062,0.049,0.098,0.514,-0.515,-0.419,-0.543,0.000,-0.011,6176,0,49,-47,25,16.590,81.370,305,305,0,0,0
104954,-0.325,52818008.000,-0.358,0.050,-0.003,-0.016,0.023,0.515,-0.517,-0.416,-0.543,0.000,-0.011,6321,0,46,-46,25,16.590,81.370,305,305,0,0,0
105054,-0.324,51689140.000,-0.356,0.020,0.012,-0.003,-0.012,0.515,-0.517,-0.417,-0.542,0.000,-0.011,6319,0,47,-47,25,16.590,81.370,305,305,0,0,0
105154,-0.317,50633756.000,-0.356,0.000,0.013,0.009,-0.017,0.515,-0.516,-0.417,-0.542,0.000,-0.011,6228,0,48,-47,25,16.590,81.370,305,305,0,0,0
105254,-0.312,49581892.000,-0.361,0.030,0.010,0.026,-0.010,0.515,-0.515,-0.417,-0.543,0.000,-0.011,6118,0,48,-48,25,16.590,81.370,305,305,0,0,0
105354,-0.307,48546632.000,-0.368,0.060,0.013,0.008,-0.014,0.516,-0.514,-0.418,-0.544,0.000,-0.011,6082,0,48,-47,25,16.590,81.370,305,305,0,0,0
105454,-0.302,47532348.000,-0.368,0.020,0.004,0.012,-0.007,0.516,-0.514,-0.418,-0.544,0.000,-0.011,5962,0,48,-47,25,16.590,81.370,305,305,0,0,0
105554,-0.303,46485180.000,-0.375,0.000,0.000,0.029,0.000,0.516,-0.513,-0.417,-0.544,0.000,-0.012,5848,0,49,-48,25,16.590,81.370,305,305,0,0,0
105654,-0.303,45445724.000,-0.382,0.010,0.002,0.022,-0.008,0.517,-0.512,-0.417,-0.545,0.000,-0.012,5802,0,49,-48,25,16.590,81.370,305,305,0,0,0
105754,-0.298,44435648.000,-0.383,0.040,0.013,0.003,-0.014,0.516,-0.512,-0.417,-0.545,0.000,-0.012,5770,0,48,-48,25,16.590,81.370,305,305,0,0,0
105854,-0.294,43444368.000,-0.390,0.010,0.006,0.012,-0.008,0.517,-0.511,-0.417,-0.546,0.000,-0.012,5652,0,48,-48,25,16.590,81.370,305,305,0,0,0
105954,-0.291,42453860.000,-0.390,0.000,0.010,0.020,-0.013,0.517,-0.510,-0.417,-0.546,0.000,-0.012,5609,0,49,-48,25,16.590,81.370,305,305,0,0,0
106054,-0.286,41489240.000,-0.398,0.010,0.009,0.003,-0.018,0.517,-0.509,-0.417,-0.547,0.000,-0.013,5573,0,48,-48,25,16.590,81.370,305,305,0,0,0
106154,-0.282,40544296.000,-0.415,0.010,0.027,0.173,-0.018,0.518,-0.507,-0.416,-0.548,0.000,-0.013,5504,0,53,-54,25,16.600,81.370,305,305,0,0,0
106254,-0.276,39620212.000,-0.476,0.020,0.046,0.276,-0.014,0.523,-0.500,-0.412,-0.553,0.000,-0.017,5417,0,56,-58,25,16.600,81.370,305,305,0,0,0
106354,-0.260,38794700.000,-0.561,-0.010,0.080,0.234,-0.039,0.530,-0.490,-0.407,-0.560,0.000,-0.022,5534,0,54,-58,25,16.600,81.370,305,305,0,0,0
106454,-0.247,38014364.000,-0.630,-0.040,0.067,0.252,-0.032,0.535,-0.481,-0.404,-0.565,0.000,-0.026,5462,0,57,-60,25,16.600,81.370,305,305,0,0,0
106554,-0.229,37296476.000,-0.710,0.110,0.143,0.318,-0.053,0.543,-0.470,-0.400,-0.570,0.000,-0.032,5617,0,58,-66,25,16.600,81.370,305,305,0,0,0
106654,-0.209,36657192.000,-0.784,-0.010,0.100,0.199,-0.028,0.550,-0.458,-0.397,-0.575,0.000,-0.039,5444,0,56,-61,25,16.600,81.370,305,305,0,0,0
106754,-0.194,36029380.000,-0.841,0.000,0.111,0.292,-0.021,0.555,-0.450,-0.395,-0.578,0.000,-0.044,5421,0,62,-67,25,16.600,81.370,305,305,0,0,0
106854,-0.180,35448592.000,-0.909,0.030,0.087,0.216,-0.024,0.561,-0.440,-0.391,-0.582,0.000,-0.050,5440,0,60,-65,25,16.590,81.370,305,305,0,0,0
106954,-0.166,34938668.000,-0.961,-0.010,0.080,0.139,-0.017,0.566,-0.431,-0.389,-0.585,0.000,-0.056,5369,0,59,-64,25,16.590,81.370,305,305,0,0,0
107054,-0.158,34385768.000,-0.972,0.040,0.058,-0.006,0.000,0.568,-0.428,-0.390,-0.585,0.000,-0.057,5291,0,57,-60,25,16.590,81.370,305,305,0,0,0
107154,-0.153,33862116.000,-0.964,0.020,0.026,-0.046,-0.007,0.568,-0.428,-0.392,-0.584,0.000,-0.056,5307,0,57,-59,25,16.590,81.370,305,305,0,0,0
107254,-0.150,33354702.000,-0.954,0.000,0.003,-0.041,-0.001,0.568,-0.429,-0.393,-0.582,0.000,-0.055,5222,0,57,-59,25,16.580,81.370,305,305,0,0,0
107354,-0.149,32830404.000,-0.945,0.010,0.000,-0.021,-0.001,0.567,-0.430,-0.394,-0.582,0.000,-0.054,5171,0,58,-59,25,16.580,81.370,305,305,0,0,0
107454,-0.149,32318506.000,-0.942,0.000,0.000,-0.001,-0.008,0.567,-0.430,-0.394,-0.581,0.000,-0.053,5179,0,58,-60,25,16.580,81.370,305,305,0,0,0
107554,-0.149,31807100.000,-0.940,0.040,-0.004,-0.008,0.001,0.567,-0.430,-0.395,-0.581,0.000,-0.053,5062,0,58,-60,25,16.610,81.370,305,305,0,0,0
107654,-0.150,31276462.000,-0.939,0.020,-0.016,-0.022,0.000,0.566,-0.431,-0.395,-0.581,0.000,-0.053,5026,0,57,-59,25,16.610,81.370,305,305,0,0,0
107754,-0.151,30750420.000,-0.937,0.000,-0.019,-0.007,0.002,0.566,-0.431,-0.394,-0.581,0.000,-0.053,4945,0,58,-59,25,16.610,81.370,305,305,0,0,0
107854,-0.152,30223144.000,-0.937,0.010,-0.007,-0.008,0.000,0.566,-0.431,-0.394,-0.581,0.000,-0.053,4906,0,57,-60,25,16.610,81.370,305,305,0,0,0
107954,-0.153,29683670.000,-0.937,0.010,-0.003,-0.010,0.000,0.566,-0.432,-0.394,-0.581,0.000,-0.053,4858,0,57,-60,25,16.580,81.370,305,305,0,0,0
108054,-0.153,29153098.000,-0.935,0.020,0.002,0.014,0.000,0.566,-0.432,-0.394,-0.581,0.000,-0.053,4787,0,58,-61,25,16.580,81.370,305,305,0,0,0
108154,-0.153,28614644.000,-0.937,0.010,-0.004,-0.012,0.004,0.566,-0.432,-0.394,-0.581,0.000,-0.053,4702,0,57,-59,25,16.580,81.370,305,305,0,0,0
108254,-0.153,28073150.000,-0.936,0.030,0.003,-0.004,0.000,0.566,-0.432,-0.394,-0.581,0.000,-0.053,4688,0,57,-60,25,16.580,81.370,305,305,0,0,0
108354,-0.153,27548936.000,-0.935,0.040,-0.006,-0.008,-0.007,0.566,-0.432,-0.394,-0.581,0.000,-0.053,4675,0,57,-60,25,16.590,81.370,305,305,0,0,0
108454,-0.153,27022700.000,-0.935,0.030,0.000,-0.001,0.002,0.566,-0.432,-0.394,-0.581,0.000,-0.053,4542,0,57,-60,25,16.590,81.370,305,305,0,0,0
108554,-0.154,26483848.000,-0.937,0.070,0.001,0.014,0.000,0.566,-0.432,-0.394,-0.582,0.000,-0.053,4504,0,58,-61,25,16.590,81.370,305,305,0,0,0
