Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage
163620,0.037,-0.024,0.780,0.000,0.000,-0.000,-0.709,0.021,0.704,0.027,-1.000,-0.000,-0.008,0.009,27902,27595,15,-15,51,14.590
163720,0.041,-0.025,1.230,0.000,-0.001,0.000,-0.709,0.020,0.704,0.028,-1.000,-0.000,-0.008,0.010,27900,27592,15,-15,51,14.680
163820,0.041,-0.024,-3.410,0.000,-0.000,0.000,-0.709,0.020,0.704,0.027,-1.000,-0.000,-0.008,0.010,27911,27599,15,-15,51,14.680
163920,0.041,-0.019,-2.130,0.001,-0.000,-0.000,-0.709,0.019,0.705,0.027,-1.000,-0.000,-0.006,0.010,27883,27574,15,-15,52,14.630
164020,0.041,-0.019,-0.270,0.000,-0.000,0.000,-0.709,0.019,0.705,0.026,-1.000,-0.000,-0.006,0.010,27945,27637,15,-15,52,14.630
164120,0.040,-0.015,1.360,0.000,-0.000,0.000,-0.708,0.019,0.705,0.026,-1.000,-0.000,-0.005,0.010,27875,27564,15,-15,52,14.630
164220,0.039,-0.006,-1.890,-0.000,0.001,-0.000,-0.707,0.018,0.706,0.026,-1.000,-0.000,-0.002,0.010,27919,27611,16,-16,52,14.640
164320,0.031,-0.014,-0.820,-0.000,-0.001,0.001,-0.708,0.020,0.705,0.025,-1.000,-0.000,-0.005,0.008,27924,27563,15,-15,52,14.640
164420,0.016,-0.013,1.060,-0.000,0.000,0.000,-0.708,0.021,0.705,0.024,-1.000,-0.000,-0.004,0.004,27976,27564,15,-15,52,14.620
164520,0.009,-0.006,-1.890,-0.000,-0.000,-0.000,-0.707,0.022,0.706,0.023,-1.000,0.000,-0.002,0.002,28122,27716,16,-16,52,14.620
164620,0.017,-0.006,-4.700,-0.000,-0.000,-0.000,-0.707,0.022,0.706,0.025,-1.000,-0.000,-0.002,0.004,28174,27828,16,-16,52,14.620
164720,0.006,-0.007,-2.060,-0.000,0.001,-0.000,-0.708,0.023,0.706,0.025,-1.000,-0.000,-0.002,0.001,28109,27694,15,-15,52,14.620
164820,0.004,-0.003,-2.810,0.000,-0.000,0.001,-0.707,0.024,0.706,0.025,-1.000,-0.000,-0.001,0.001,28252,27840,16,-16,52,14.620
164920,-0.005,-0.019,-3.780,-0.000,0.000,0.000,-0.709,0.025,0.704,0.024,-1.000,0.000,-0.006,-0.001,28398,27946,14,-14,53,14.630
165020,-0.005,-0.019,0.690,0.000,0.001,-0.000,-0.709,0.026,0.704,0.026,-1.000,0.000,-0.006,-0.001,28382,27976,14,-14,53,14.630
165120,-0.003,-0.024,-2.350,0.000,-0.000,-0.000,-0.709,0.026,0.704,0.026,-1.000,0.000,-0.008,-0.001,28471,28067,14,-14,52,14.600
165220,-0.000,-0.021,1.610,0.000,0.000,0.000,-0.709,0.025,0.704,0.026,-1.000,-0.000,-0.007,-0.000,28369,27965,15,-15,52,14.600
165320,0.004,-0.014,-4.710,0.000,-0.000,-0.000,-0.708,0.025,0.705,0.026,-1.000,0.000,-0.005,0.001,28456,28076,15,-15,52,14.600
165420,0.009,-0.014,2.120,-0.000,0.000,-0.000,-0.708,0.024,0.705,0.026,-1.000,-0.000,-0.005,0.002,28231,27863,15,-15,52,14.650
165520,0.006,-0.014,1.500,0.000,0.000,0.001,-0.708,0.024,0.705,0.025,-1.000,-0.000,-0.005,0.001,28358,27950,15,-15,52,14.650
165620,-0.001,-0.020,-5.020,0.000,0.000,0.000,-0.709,0.025,0.704,0.025,-1.000,-0.000,-0.007,-0.000,28410,27982,14,-14,52,14.650
165720,-0.008,-0.015,-1.700,-0.000,-0.000,0.000,-0.708,0.026,0.705,0.024,-1.000,0.000,-0.005,-0.002,28366,27922,15,-15,53,14.590
165820,-0.009,-0.018,0.580,0.000,-0.001,-0.000,-0.709,0.026,0.704,0.024,-1.000,0.000,-0.006,-0.002,28230,27792,15,-15,53,14.590
165920,-0.002,-0.020,2.750,0.000,0.001,-0.000,-0.709,0.025,0.704,0.025,-1.000,-0.000,-0.007,-0.000,28300,27909,14,-14,53,14.600
166020,0.005,-0.014,-2.050,0.000,-0.000,-0.000,-0.708,0.025,0.705,0.026,-1.000,-0.000,-0.005,0.001,28252,27882,15,-15,53,14.600
166120,0.009,-0.013,-2.490,0.000,-0.000,0.000,-0.708,0.024,0.705,0.026,-1.000,-0.000,-0.004,0.002,28235,27861,15,-15,53,14.600
166220,0.001,-0.012,-3.460,0.000,-0.000,0.000,-0.708,0.024,0.705,0.024,-1.000,-0.000,-0.004,0.000,28239,27819,15,-15,53,14.580
166320,0.001,-0.012,-0.710,0.000,0.000,0.000,-0.708,0.024,0.705,0.024,-1.000,-0.000,-0.004,0.000,28129,27717,15,-15,53,14.580
166420,-0.001,-0.010,1.990,-0.000,-0.000,-0.000,-0.708,0.024,0.706,0.024,-1.000,-0.000,-0.003,-0.000,28012,27597,15,-15,53,14.630
166520,0.001,-0.001,0.920,0.000,-0.001,-0.000,-0.707,0.024,0.707,0.024,-1.000,0.000,-0.000,0.000,28191,27789,16,-16,53,14.630
166620,0.006,-0.009,1.200,-0.000,0.000,-0.000,-0.708,0.023,0.706,0.024,-1.000,0.000,-0.003,0.002,28086,27722,15,-15,53,14.630
166720,0.010,-0.008,-3.330,0.000,0.001,0.000,-0.708,0.023,0.706,0.025,-1.000,-0.000,-0.003,0.003,28137,27766,15,-15,53,14.600
166820,0.007,-0.013,0.420,0.000,0.000,0.000,-0.708,0.023,0.705,0.024,-1.000,-0.000,-0.004,0.002,28174,27780,15,-15,53,14.600
166920,0.007,-0.009,0.590,0.000,-0.001,0.000,-0.708,0.023,0.706,0.024,-1.000,-0.000,-0.003,0.002,28062,27670,15,-15,54,14.570
167020,0.003,-0.000,1.950,0.000,-0.000,-0.000,-0.707,0.023,0.707,0.024,-1.000,0.000,-0.000,0.001,28023,27627,16,-16,54,14.570
167120,0.005,-0.006,1.360,-0.000,0.000,0.000,-0.707,0.023,0.706,0.024,-1.000,-0.000,-0.002,0.001,28126,27732,15,-15,54,14.570
167220,0.003,-0.010,-0.620,0.000,0.001,-0.000,-0.708,0.024,0.706,0.024,-1.000,-0.000,-0.003,0.001,28122,27723,15,-15,54,14.590
167320,0.003,-0.011,-0.330,0.000,0.000,0.000,-0.708,0.024,0.705,0.024,-1.000,-0.000,-0.004,0.001,28095,27698,15,-15,54,14.590
167420,0.003,-0.008,0.750,0.000,-0.000,-0.000,-0.708,0.024,0.706,0.024,-1.000,0.000,-0.003,0.001,28150,27755,15,-15,54,14.590
167520,0.009,-0.003,-0.340,0.000,-0.001,-0.000,-0.707,0.023,0.706,0.025,-1.000,-0.000,-0.001,0.002,28084,27728,16,-16,54,14.590
167620,0.012,-0.004,-1.480,-0.000,0.000,-0.000,-0.707,0.023,0.706,0.025,-1.000,-0.000,-0.001,0.003,28004,27640,15,-15,54,14.590
167720,0.010,-0.002,-1.570,0.000,0.001,0.000,-0.707,0.023,0.707,0.025,-1.000,0.000,-0.001,0.002,28086,27706,15,-15,54,14.580
167820,0.010,-0.011,-2.030,0.000,-0.001,0.000,-0.708,0.025,0.705,0.027,-1.000,-0.000,-0.004,0.003,28159,27788,15,-15,54,14.580
167920,0.010,-0.007,-3.160,0.000,0.000,0.000,-0.707,0.025,0.706,0.027,-1.000,-0.000,-0.002,0.003,28134,27762,15,-15,54,14.580
168020,0.010,0.005,-2.410,-0.000,-0.001,-0.000,-0.706,0.025,0.707,0.027,-1.000,0.000,0.002,0.003,28098,27726,16,-16,55,14.570
168120,0.012,0.017,-3.250,-0.000,-0.001,-0.000,-0.705,0.025,0.709,0.027,-1.000,0.000,0.006,0.003,28206,27844,17,-17,55,14.570
168220,0.018,0.017,-5.100,-0.001,0.001,-0.000,-0.705,0.025,0.709,0.028,-1.000,0.000,0.006,0.005,28082,27763,16,-16,55,14.590
168320,0.023,0.014,-4.420,-0.000,-0.001,0.000,-0.705,0.025,0.708,0.029,-1.000,0.000,0.005,0.006,28182,27859,17,-17,55,14.590
168420,0.004,0.034,-1.810,0.000,-0.001,0.001,-0.703,0.027,0.711,0.027,-1.000,0.000,0.011,0.001,28327,27884,18,-18,55,14.590
168520,0.000,0.047,0.930,0.001,-0.001,-0.000,-0.701,0.027,0.712,0.026,-1.000,0.000,0.016,0.000,28261,27852,19,-19,55,14.570
168620,0.029,0.057,-2.020,-0.001,-0.000,-0.002,-0.700,0.024,0.713,0.028,-1.000,0.000,0.019,0.007,28252,28125,20,-20,55,14.570
168720,0.080,0.051,-5.680,-0.001,0.001,-0.002,-0.700,0.019,0.713,0.033,-1.000,0.000,0.017,0.020,28228,28237,18,-18,55,14.560
168820,0.104,0.035,-3.310,0.000,0.001,0.000,-0.702,0.017,0.711,0.035,-1.000,0.000,0.012,0.026,28447,28437,17,-17,55,14.560
168920,0.092,0.017,0.990,0.001,0.001,0.000,-0.704,0.016,0.709,0.033,-1.000,0.000,0.006,0.023,28679,28546,16,-16,55,14.560
169020,0.087,0.009,1.860,0.001,-0.000,0.001,-0.705,0.015,0.708,0.030,-1.000,0.000,0.003,0.022,28604,28448,16,-16,55,14.510
169120,0.077,0.020,1.340,-0.000,-0.001,0.001,-0.704,0.015,0.709,0.029,-1.000,0.000,0.007,0.019,28439,28260,18,-18,55,14.510
169220,0.068,0.044,-4.830,-0.000,-0.002,-0.000,-0.701,0.017,0.712,0.028,-1.000,0.000,0.015,0.017,28681,28502,20,-20,55,14.520
169320,0.069,0.077,0.050,-0.000,-0.001,-0.000,-0.697,0.017,0.716,0.028,-1.000,0.000,0.026,0.017,28649,28494,22,-22,55,14.520
169420,0.054,0.087,1.180,-0.001,-0.001,0.001,-0.696,0.019,0.717,0.028,-1.000,0.000,0.029,0.013,28532,28265,22,-22,55,14.520
169520,0.029,0.105,-1.100,0.000,-0.001,0.001,-0.694,0.021,0.719,0.025,-1.000,0.000,0.035,0.007,28602,28267,23,-23,55,14.540
169620,0.019,0.124,-3.650,0.000,-0.001,0.000,-0.692,0.022,0.721,0.024,-1.000,0.000,0.041,0.005,28595,28267,25,-25,55,14.540
169720,0.010,0.135,-1.120,0.000,0.000,0.000,-0.691,0.022,0.722,0.023,-1.000,0.000,0.045,0.003,28542,28200,25,-25,56,14.530
169820,0.018,0.134,-0.040,-0.000,-0.001,-0.001,-0.691,0.022,0.722,0.024,-1.000,0.000,0.045,0.005,28328,28075,25,-25,56,14.530
169920,0.032,0.146,2.520,-0.000,0.001,-0.001,-0.689,0.020,0.724,0.025,-1.000,0.000,0.049,0.009,28366,28178,26,-25,56,14.530
170020,0.057,0.116,1.260,0.001,0.001,-0.001,-0.693,0.018,0.720,0.027,-1.000,0.000,0.039,0.014,28206,28115,22,-22,56,14.560
170120,0.076,0.129,-4.460,0.000,-0.001,-0.001,-0.691,0.015,0.722,0.028,-1.000,0.000,0.043,0.019,28362,28315,25,-25,56,14.560
170220,0.088,0.116,-1.960,0.001,0.001,0.000,-0.693,0.014,0.720,0.029,-1.000,0.000,0.039,0.022,28591,28546,23,-23,56,14.520
170320,0.088,0.121,-3.560,0.000,-0.001,-0.000,-0.692,0.013,0.721,0.027,-1.000,0.000,0.041,0.022,28750,28682,25,-25,56,14.520
170420,0.076,0.131,-2.690,0.000,0.000,0.001,-0.691,0.013,0.722,0.025,-1.000,0.000,0.044,0.019,28798,28646,25,-25,56,14.520
170520,0.055,0.121,-1.280,-0.000,-0.000,0.001,-0.692,0.015,0.721,0.023,-1.000,0.000,0.040,0.014,28595,28369,24,-24,56,14.510
170620,0.034,0.149,-5.000,0.001,-0.002,0.000,-0.689,0.017,0.724,0.022,-1.000,0.000,0.050,0.009,28632,28359,28,-28,56,14.510
170720,0.045,0.135,1.810,-0.001,0.002,-0.001,-0.691,0.016,0.722,0.024,-1.000,0.000,0.044,0.012,28362,28252,25,-24,56,14.500
170820,0.078,0.132,-3.850,-0.000,-0.003,-0.001,-0.691,0.014,0.722,0.027,-1.000,0.000,0.044,0.020,28247,28280,27,-26,56,14.500
170920,0.090,0.166,-1.990,-0.000,0.002,0.000,-0.687,0.014,0.726,0.028,-1.000,0.001,0.055,0.023,28117,28113,29,-28,56,14.500
171020,0.086,0.138,-2.130,0.001,0.001,0.000,-0.690,0.014,0.723,0.028,-1.000,0.001,0.046,0.022,28174,28126,25,-25,56,14.520
171120,0.082,0.138,1.730,0.001,-0.000,-0.001,-0.690,0.011,0.723,0.025,-1.000,0.000,0.046,0.021,28417,28383,27,-27,56,14.520
171220,0.098,0.121,-2.410,0.000,0.002,-0.000,-0.692,0.010,0.721,0.027,-1.000,0.000,0.040,0.025,28552,28604,25,-24,56,14.520
171320,0.092,0.112,1.590,0.001,-0.002,0.000,-0.693,0.010,0.720,0.025,-1.000,0.000,0.037,0.023,28755,28726,25,-25,56,14.510
171420,0.071,0.131,1.230,-0.000,0.002,0.001,-0.691,0.011,0.722,0.023,-1.000,0.000,0.044,0.018,28984,28851,27,-27,56,14.510
171520,0.064,0.099,-2.200,0.001,0.001,-0.000,-0.695,0.012,0.719,0.023,-1.000,0.000,0.033,0.016,28883,28789,24,-24,57,14.490
171620,0.058,0.113,0.600,0.000,-0.000,0.001,-0.693,0.012,0.720,0.021,-1.000,0.000,0.038,0.015,28693,28576,26,-26,57,14.490
171720,0.045,0.081,-1.710,-0.000,0.004,-0.000,-0.697,0.013,0.716,0.021,-1.000,0.000,0.027,0.011,28656,28505,22,-22,57,14.490
171820,0.047,0.060,1.080,-0.000,-0.002,-0.000,-0.700,0.014,0.714,0.021,-1.000,0.000,0.020,0.012,28680,28567,22,-22,57,14.480
171920,0.057,0.069,0.870,0.000,0.001,-0.000,-0.699,0.013,0.715,0.023,-1.000,0.000,0.023,0.014,28601,28554,23,-23,57,14.480
172020,0.064,0.072,-1.170,-0.000,-0.001,0.000,-0.698,0.013,0.715,0.024,-1.000,0.000,0.024,0.016,28436,28395,24,-24,57,14.480
172120,0.060,0.090,0.770,0.000,-0.001,0.000,-0.696,0.013,0.718,0.023,-1.000,0.000,0.030,0.015,28309,28238,25,-25,57,14.480
172220,0.054,0.089,-2.390,-0.000,0.000,0.001,-0.696,0.014,0.717,0.023,-1.000,0.000,0.030,0.014,28241,28134,25,-25,57,14.480
172320,0.043,0.084,-2.490,0.000,-0.000,0.000,-0.697,0.014,0.717,0.022,-1.000,0.000,0.028,0.010,28454,28312,24,-24,57,14.460
172420,0.034,0.088,0.520,-0.000,0.000,0.001,-0.696,0.015,0.717,0.021,-1.000,0.000,0.029,0.009,28538,28376,25,-25,57,14.460
172520,0.029,0.076,0.680,-0.001,-0.000,-0.000,-0.698,0.016,0.716,0.021,-1.000,0.000,0.025,0.007,28372,28228,24,-24,57,14.460
172620,0.034,0.093,-1.130,-0.000,-0.001,-0.000,-0.696,0.016,0.718,0.021,-1.000,0.000,0.031,0.009,28406,28293,26,-26,57,14.490
172720,0.035,0.078,-3.190,-0.000,0.001,-0.000,-0.698,0.016,0.716,0.022,-1.000,0.000,0.026,0.009,28535,28442,24,-23,57,14.490
172820,0.037,0.092,-1.800,-0.000,-0.002,0.000,-0.696,0.016,0.718,0.022,-1.000,0.000,0.031,0.009,28702,28596,26,-26,57,14.490
172920,0.024,0.081,0.060,-0.000,0.003,0.001,-0.697,0.017,0.716,0.021,-1.000,0.000,0.027,0.006,28662,28479,24,-23,57,14.440
173020,0.015,0.074,1.760,0.000,-0.002,0.000,-0.698,0.018,0.716,0.020,-1.000,0.000,0.025,0.004,28532,28343,25,-25,57,14.440
173120,0.017,0.076,0.240,-0.000,0.003,-0.000,-0.698,0.018,0.716,0.020,-1.000,0.000,0.025,0.004,28705,28553,23,-23,57,14.440
173220,0.021,0.032,1.000,-0.001,-0.001,-0.001,-0.703,0.019,0.711,0.022,-1.000,0.000,0.011,0.005,28591,28472,21,-21,58,14.450
173320,0.030,0.059,-2.400,0.000,-0.001,0.000,-0.700,0.018,0.714,0.023,-1.000,0.000,0.020,0.007,28538,28441,24,-24,58,14.450
173420,0.025,0.064,-0.170,0.000,-0.001,0.000,-0.699,0.018,0.714,0.022,-1.000,0.000,0.021,0.006,28543,28407,25,-24,58,14.450
173520,0.032,0.075,-1.890,0.000,-0.000,-0.000,-0.698,0.017,0.716,0.022,-1.000,0.000,0.025,0.008,28677,28589,25,-25,58,14.450
173620,0.026,0.067,1.000,0.000,0.001,0.000,-0.699,0.018,0.715,0.022,-1.000,0.000,0.022,0.006,28580,28434,24,-24,58,14.450
173720,0.023,0.085,2.290,0.000,-0.002,0.000,-0.697,0.018,0.717,0.022,-1.000,0.000,0.028,0.006,28499,28360,27,-27,58,14.480
173820,0.015,0.096,-4.770,-0.001,0.000,0.000,-0.695,0.019,0.718,0.021,-1.000,0.000,0.032,0.004,28545,28375,27,-27,58,14.480
173920,0.008,0.105,1.860,0.000,-0.000,0.001,-0.694,0.020,0.719,0.021,-1.000,0.000,0.035,0.002,28427,28219,27,-27,58,14.480
174020,0.003,0.096,-3.270,-0.000,0.001,0.001,-0.696,0.021,0.718,0.021,-1.000,0.000,0.032,0.000,28362,28137,26,-26,58,14.470
174120,-0.012,0.081,0.820,0.000,-0.000,0.001,-0.697,0.023,0.716,0.020,-1.000,-0.000,0.027,-0.003,28455,28163,25,-25,58,14.470
174220,-0.042,0.097,-0.760,0.000,0.000,0.001,-0.695,0.024,0.718,0.016,-1.000,-0.000,0.032,-0.010,28511,28106,27,-27,58,14.470
174320,-0.030,0.066,-1.950,-0.000,0.001,-0.001,-0.699,0.024,0.714,0.018,-1.000,-0.000,0.022,-0.008,28558,28306,24,-24,59,14.460
174420,-0.046,0.061,-3.310,-0.001,0.001,0.000,-0.700,0.025,0.714,0.016,-1.000,-0.000,0.020,-0.011,28500,28135,24,-24,59,14.460
174520,-0.040,0.063,-2.240,-0.000,-0.001,-0.000,-0.699,0.025,0.714,0.017,-1.000,-0.000,0.021,-0.010,28439,28130,25,-25,58,14.470
174620,-0.034,0.076,2.530,-0.000,-0.000,-0.001,-0.698,0.024,0.716,0.018,-1.000,-0.000,0.025,-0.009,28298,28022,26,-26,58,14.470
174720,-0.010,0.073,-1.590,0.000,-0.001,-0.001,-0.698,0.022,0.715,0.020,-1.000,-0.000,0.024,-0.003,28231,28068,26,-26,58,14.470
174820,-0.010,0.100,1.760,-0.000,0.000,0.001,-0.695,0.023,0.718,0.020,-1.000,-0.000,0.033,-0.003,28108,27838,28,-28,59,14.510
174920,-0.011,0.102,-4.330,-0.000,-0.000,-0.001,-0.695,0.023,0.719,0.020,-1.000,-0.000,0.034,-0.003,28139,27914,28,-28,59,14.510
175020,-0.006,0.099,-3.030,-0.000,0.000,0.000,-0.695,0.023,0.718,0.021,-1.000,-0.000,0.033,-0.001,27990,27768,27,-27,59,14.510
175120,-0.007,0.106,1.300,-0.001,-0.000,-0.001,-0.694,0.023,0.719,0.021,-0.184,-0.000,0.035,-0.002,28135,27913,28,-28,59,14.470
175220,-0.002,0.097,0.980,-0.000,0.000,0.000,-0.695,0.024,0.718,0.023,0.000,-0.000,0.032,-0.000,28258,28047,27,-27,59,14.470
175320,0.005,0.089,-0.710,-0.001,0.001,-0.000,-0.696,0.024,0.717,0.024,0.000,0.000,0.030,0.001,28444,28274,27,-26,59,14.470
175420,0.014,0.060,-2.460,0.003,0.000,-0.003,-0.700,0.022,0.714,0.024,-0.200,0.000,0.020,0.004,28949,28854,24,-24,59,14.990
175520,0.123,0.191,0.650,0.000,-0.014,-0.001,-0.683,0.015,0.729,0.035,-0.200,0.001,0.064,0.031,28857,29276,42,-42,59,14.990
175620,0.110,0.293,0.750,0.001,0.002,0.000,-0.672,0.013,0.740,0.030,-0.200,0.001,0.097,0.027,28792,28887,42,-42,59,14.990
175720,0.100,0.312,0.120,0.001,-0.006,0.001,-0.669,0.014,0.743,0.030,-0.200,0.001,0.104,0.025,28735,28774,44,-44,59,14.990
175820,0.066,0.395,0.580,0.002,-0.004,0.002,-0.659,0.015,0.752,0.024,-0.200,0.001,0.132,0.017,28711,28584,51,-51,59,14.990
175920,0.039,0.479,0.460,0.000,-0.004,-0.000,-0.648,0.015,0.761,0.020,-0.200,0.001,0.160,0.010,28562,28421,56,-56,59,14.990
176020,0.071,0.551,0.490,0.000,-0.004,-0.002,-0.638,0.011,0.769,0.021,-0.200,0.002,0.185,0.019,28278,28430,61,-61,59,15.010
176120,0.098,0.569,0.270,0.002,0.001,-0.000,-0.637,0.000,0.771,0.016,-0.200,0.002,0.190,0.024,28176,28350,59,-59,59,15.010
176220,0.097,0.524,0.140,0.003,0.005,-0.001,-0.643,-0.012,0.766,0.006,-0.200,0.002,0.175,0.024,28107,28247,54,-54,60,15.030
176320,0.110,0.448,0.230,0.001,0.003,-0.000,-0.652,-0.021,0.758,0.001,-0.200,0.002,0.149,0.028,27995,28189,49,-49,60,15.030
176420,0.124,0.423,0.100,-0.000,0.002,-0.001,-0.656,-0.025,0.754,-0.001,-0.200,0.002,0.140,0.031,27882,28148,49,-49,60,15.030
176520,0.145,0.396,-0.030,0.000,-0.000,-0.001,-0.659,-0.031,0.752,-0.003,-0.200,0.002,0.132,0.036,27797,28145,49,-49,60,15.040
176620,0.178,0.400,0.010,0.001,0.002,-0.002,-0.658,-0.039,0.752,-0.004,-0.200,0.003,0.133,0.045,27685,28199,50,-50,60,15.040
176720,0.215,0.371,0.120,-0.000,0.002,-0.002,-0.662,-0.045,0.748,-0.004,-0.200,0.003,0.124,0.054,27559,28194,48,-48,60,15.050
176820,0.230,0.328,0.020,0.000,0.003,-0.000,-0.667,-0.047,0.743,-0.003,-0.200,0.003,0.108,0.058,27491,28113,45,-44,60,15.050
176920,0.235,0.289,0.040,-0.000,0.003,0.000,-0.672,-0.047,0.739,-0.003,-0.200,0.003,0.096,0.059,27457,28057,43,-43,60,15.050
177020,0.246,0.254,-0.080,0.000,0.001,-0.001,-0.677,-0.049,0.735,-0.003,-0.200,0.003,0.085,0.061,27384,28084,42,-42,60,15.070
177120,0.275,0.225,0.220,0.000,0.003,-0.001,-0.680,-0.052,0.731,-0.002,-0.200,0.002,0.075,0.069,27275,28117,40,-40,60,15.070
177220,0.313,0.211,0.170,-0.000,-0.000,-0.002,-0.682,-0.056,0.729,0.002,-0.200,0.003,0.070,0.079,27111,28139,41,-41,60,15.070
177320,0.324,0.204,0.190,-0.000,0.001,0.001,-0.683,-0.057,0.729,0.002,-0.200,0.003,0.068,0.081,27079,28036,41,-40,60,15.070
177420,0.306,0.186,0.090,-0.000,0.001,0.001,-0.685,-0.055,0.727,0.001,-0.200,0.002,0.062,0.076,27084,27931,39,-39,60,15.070
177520,0.293,0.187,-0.030,0.000,0.000,0.000,-0.685,-0.053,0.727,0.000,-0.200,0.002,0.062,0.073,27046,27902,40,-40,60,15.080
177620,0.290,0.186,0.100,0.000,-0.001,0.000,-0.685,-0.053,0.727,-0.000,-0.200,0.002,0.062,0.072,26979,27865,41,-41,60,15.080
177720,0.274,0.187,0.120,-0.000,0.000,0.001,-0.685,-0.051,0.727,-0.001,-0.200,0.002,0.062,0.069,26947,27785,41,-41,59,15.090
177820,0.260,0.191,0.110,-0.000,0.000,0.001,-0.684,-0.049,0.728,-0.002,-0.200,0.002,0.064,0.065,26907,27710,41,-41,59,15.090
177920,0.232,0.195,0.150,0.000,-0.000,0.001,-0.684,-0.047,0.728,-0.004,-0.200,0.002,0.065,0.058,26893,27594,42,-42,59,15.090
178020,0.207,0.189,0.130,0.000,0.001,0.001,-0.684,-0.045,0.728,-0.007,-0.200,0.002,0.063,0.051,26851,27501,41,-41,59,15.100
178120,0.186,0.166,0.220,0.000,0.001,0.001,-0.687,-0.044,0.725,-0.010,-0.200,0.001,0.055,0.046,26798,27420,39,-39,59,15.100
178220,0.175,0.121,0.170,0.001,0.004,0.000,-0.693,-0.044,0.720,-0.012,-0.200,0.001,0.040,0.044,26718,27357,35,-35,59,15.100
178320,0.158,0.043,0.150,0.001,0.007,0.001,-0.702,-0.044,0.711,-0.016,-0.200,0.000,0.014,0.040,26681,27257,29,-29,59,15.100
178420,0.140,-0.118,0.080,0.001,0.011,0.001,-0.721,-0.044,0.692,-0.021,-0.200,-0.001,-0.039,0.034,26648,27162,13,-13,59,15.100
178520,0.107,-0.322,0.020,0.002,0.013,0.002,-0.743,-0.044,0.667,-0.029,-0.200,-0.001,-0.107,0.027,26688,27074,0,0,59,15.100
178620,0.075,-0.512,0.000,0.002,0.011,0.001,-0.764,-0.043,0.643,-0.037,-0.200,-0.002,-0.171,0.019,26681,27001,-11,11,59,15.100
178720,0.061,-0.712,-0.100,0.002,0.015,0.001,-0.785,-0.044,0.617,-0.043,-0.200,-0.002,-0.237,0.015,26651,26992,-25,25,59,15.130
178820,0.036,-0.955,-0.240,0.003,0.014,0.003,-0.809,-0.045,0.584,-0.054,-0.200,-0.001,-0.318,0.008,26732,26929,-43,42,59,15.130
178920,0.009,-1.146,-0.350,0.002,0.010,0.002,-0.827,-0.045,0.557,-0.065,-0.200,-0.000,-0.382,0.002,26771,26917,-52,52,59,15.130
179020,0.001,-1.290,-0.150,0.000,0.007,-0.000,-0.840,-0.044,0.537,-0.069,-0.200,-0.000,-0.430,0.000,26753,26953,-59,59,59,15.130
179120,0.011,-1.418,-0.100,-0.001,0.009,-0.001,-0.852,-0.043,0.518,-0.067,-0.200,-0.001,-0.473,0.003,26703,26997,-68,68,59,15.130
179220,0.036,-1.580,-0.120,-0.001,0.011,-0.002,-0.866,-0.040,0.494,-0.061,-0.200,-0.003,-0.532,0.010,26615,27052,-82,82,59,15.140
179320,0.052,-1.688,-0.080,-0.000,0.001,-0.001,-0.876,-0.037,0.478,-0.054,-0.200,-0.004,-0.563,0.013,26605,27034,-84,84,59,15.140
179420,0.043,-1.558,-0.570,-0.001,-0.018,-0.000,-0.865,-0.035,0.498,-0.049,-0.200,-0.003,-0.519,0.011,26681,27013,-65,65,59,15.130
179520,0.042,-1.135,-0.520,-0.001,-0.026,-0.001,-0.827,-0.035,0.559,-0.043,-0.200,-0.002,-0.378,0.011,26739,27103,-29,29,59,15.130
179620,0.074,-0.776,-0.440,-0.001,-0.024,-0.002,-0.792,-0.038,0.609,-0.033,-0.200,-0.002,-0.245,0.020,26679,27269,-6,6,58,15.150
179720,0.141,-0.298,-0.710,-0.003,-0.032,-0.003,-0.741,-0.040,0.670,-0.018,-0.200,-0.002,-0.099,0.035,26600,27493,25,-25,58,15.150
179820,0.187,0.292,-0.840,-0.002,-0.039,-0.002,-0.672,-0.039,0.740,-0.004,-0.200,0.002,0.097,0.047,26663,27633,67,-66,58,15.150
179920,0.225,0.917,-0.880,-0.000,-0.039,-0.002,-0.591,-0.040,0.806,0.006,-0.200,0.009,0.306,0.056,26723,27810,106,-106,58,15.150
180020,0.277,1.520,-0.540,-0.001,-0.035,-0.002,-0.505,-0.045,0.866,0.016,-0.200,0.019,0.525,0.070,26735,28015,145,-144,58,15.150
180120,0.278,1.928,0.320,0.001,-0.015,0.001,-0.443,-0.045,0.895,0.019,-0.200,0.024,0.643,0.069,26797,27909,157,-156,58,15.160
180220,0.266,1.980,0.680,0.000,0.002,0.001,-0.434,-0.043,0.900,0.018,-0.200,0.023,0.660,0.066,26688,27746,145,-144,58,15.160
180320,0.246,1.961,0.450,0.000,0.002,0.001,-0.437,-0.041,0.898,0.016,-0.200,0.021,0.654,0.061,26559,27560,142,-142,58,15.170
180420,0.233,1.873,0.580,0.000,0.004,0.000,-0.451,-0.040,0.891,0.014,-0.200,0.019,0.623,0.058,26407,27426,136,-135,58,15.170
