Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,ErrorCodes
81474,-0.119,0.591,-0.060,0.000,0.001,-0.000,0.118,0.755,-0.167,0.623,-0.200,-0.003,0.196,-0.030,4248,0,75,-75,36,15.380,305,305,0
81574,-0.112,0.573,-0.040,0.000,0.000,-0.001,0.119,0.753,-0.166,0.625,-0.200,-0.003,0.191,-0.028,4072,0,74,-74,36,15.380,305,305,0
81674,-0.101,0.582,0.090,0.001,-0.000,0.001,0.119,0.755,-0.164,0.624,-0.200,-0.002,0.194,-0.025,4105,0,75,-75,36,15.380,305,305,0
81774,-0.115,0.583,0.010,-0.000,0.001,-0.001,0.117,0.755,-0.165,0.624,-0.200,-0.003,0.194,-0.028,4318,0,75,-75,36,15.380,305,305,0
81874,-0.097,0.585,-0.030,0.000,-0.000,-0.000,0.119,0.755,-0.163,0.624,-0.200,-0.002,0.195,-0.024,3986,0,75,-75,36,15.380,305,305,0
81974,-0.098,0.579,0.000,0.000,0.000,0.000,0.118,0.755,-0.163,0.625,-0.200,-0.002,0.193,-0.025,4192,0,74,-74,36,15.380,305,305,0
82074,-0.095,0.574,-0.020,0.000,-0.001,-0.001,0.118,0.755,-0.161,0.625,-0.200,-0.002,0.191,-0.023,4047,0,74,-74,36,15.380,305,305,0
82174,-0.085,0.578,-0.010,-0.000,-0.001,0.001,0.118,0.755,-0.161,0.624,-0.200,-0.002,0.193,-0.022,4093,0,75,-75,36,15.380,305,305,0
82274,-0.100,0.590,0.000,-0.001,0.000,0.001,0.118,0.756,-0.163,0.623,-0.200,-0.002,0.197,-0.026,4454,0,76,-76,36,15.380,305,305,0
82374,-0.120,0.590,-0.060,-0.001,0.000,0.000,0.117,0.755,-0.167,0.623,-0.200,-0.003,0.196,-0.031,4672,0,75,-75,36,15.380,305,305,0
82474,-0.112,0.601,-0.050,-0.001,-0.001,-0.001,0.119,0.756,-0.167,0.621,-0.200,-0.003,0.200,-0.028,4311,0,77,-77,36,15.380,305,305,0
82574,-0.116,0.612,-0.040,0.000,0.000,0.002,0.119,0.757,-0.169,0.620,-0.200,-0.003,0.204,-0.030,4708,0,77,-77,36,15.380,305,305,0
82674,-0.141,0.623,-0.040,0.000,-0.001,-0.000,0.117,0.758,-0.172,0.619,-0.200,-0.004,0.208,-0.035,4835,0,78,-78,36,15.380,305,305,0
82774,-0.135,0.625,0.060,0.001,0.000,-0.000,0.116,0.758,-0.170,0.619,-0.200,-0.003,0.208,-0.034,4719,0,77,-78,36,15.380,305,305,0
82874,-0.141,0.629,0.000,0.001,-0.000,-0.001,0.114,0.759,-0.168,0.619,-0.200,-0.004,0.210,-0.035,4803,0,78,-78,36,15.380,305,305,0
82974,-0.128,0.624,0.000,0.001,0.000,-0.001,0.114,0.759,-0.166,0.619,-0.200,-0.003,0.208,-0.032,4583,0,77,-77,36,15.380,305,305,0
83074,-0.119,0.622,-0.100,0.000,-0.000,-0.000,0.114,0.759,-0.164,0.620,-0.200,-0.003,0.207,-0.030,4549,0,77,-77,36,15.370,305,305,0
83174,-0.114,0.626,0.000,0.000,-0.001,-0.000,0.115,0.760,-0.164,0.619,-0.200,-0.003,0.209,-0.029,4605,0,78,-78,36,15.370,305,305,0
83274,-0.115,0.636,0.000,-0.000,-0.000,0.000,0.115,0.760,-0.165,0.618,-0.200,-0.003,0.212,-0.029,4704,0,78,-79,36,15.380,305,305,0
83374,-0.121,0.642,-0.010,-0.000,-0.000,0.000,0.115,0.761,-0.166,0.617,-0.200,-0.003,0.214,-0.030,4806,0,79,-79,36,15.380,305,305,0
83474,-0.122,0.645,0.020,0.000,-0.000,-0.000,0.115,0.761,-0.167,0.616,-0.200,-0.003,0.215,-0.030,4779,0,79,-79,36,15.380,305,305,0
83574,-0.117,0.643,-0.010,0.000,0.000,-0.000,0.115,0.761,-0.166,0.617,-0.200,-0.003,0.214,-0.029,4724,0,78,-78,36,15.380,305,305,0
83674,-0.118,0.644,-0.010,0.000,0.000,-0.000,0.114,0.761,-0.165,0.617,-0.200,-0.003,0.215,-0.030,4817,0,79,-79,36,15.380,305,305,0
83774,-0.116,0.642,0.010,0.000,0.000,-0.000,0.114,0.761,-0.164,0.617,-0.200,-0.003,0.214,-0.029,4752,0,78,-78,36,15.380,305,305,0
83874,-0.110,0.631,-0.080,0.000,0.001,-0.000,0.114,0.760,-0.162,0.619,-0.200,-0.003,0.210,-0.027,4714,0,77,-77,36,15.380,305,305,0
83974,-0.110,0.623,-0.140,0.000,-0.001,-0.001,0.114,0.760,-0.161,0.619,-0.200,-0.003,0.208,-0.027,4759,0,77,-78,36,15.380,305,305,0
84074,-0.100,0.628,0.000,-0.000,0.001,0.000,0.115,0.760,-0.161,0.619,-0.200,-0.003,0.209,-0.025,4716,0,77,-77,36,15.380,305,305,0
84174,-0.109,0.623,0.010,-0.000,0.000,0.000,0.114,0.760,-0.162,0.620,-0.200,-0.003,0.208,-0.027,4913,0,77,-77,36,15.380,305,305,0
84274,-0.112,0.618,-0.040,-0.000,0.000,0.000,0.115,0.759,-0.163,0.620,-0.200,-0.003,0.206,-0.028,4931,0,77,-77,36,15.380,305,305,0
84374,-0.114,0.617,-0.040,-0.000,-0.000,0.000,0.115,0.759,-0.164,0.620,-0.200,-0.003,0.206,-0.029,4942,0,77,-77,36,15.380,305,305,0
84474,-0.113,0.620,-0.030,0.000,-0.001,-0.000,0.115,0.759,-0.164,0.619,-0.200,-0.003,0.207,-0.028,4941,0,78,-78,36,15.380,305,305,0
84574,-0.118,0.622,0.000,0.001,0.000,-0.000,0.114,0.759,-0.164,0.620,-0.200,-0.003,0.207,-0.030,5074,0,77,-77,36,15.380,305,305,0
84674,-0.114,0.619,-0.010,-0.000,-0.001,-0.002,0.114,0.759,-0.162,0.620,-0.200,-0.003,0.207,-0.028,4796,0,77,-77,36,15.380,305,305,0
84774,-0.086,0.622,-0.020,-0.000,-0.001,-0.000,0.117,0.760,-0.160,0.619,-0.200,-0.002,0.208,-0.020,4518,0,78,-78,36,15.380,305,305,0
84874,-0.088,0.623,0.000,-0.000,0.001,0.002,0.117,0.760,-0.161,0.619,-0.200,-0.002,0.207,-0.023,4988,0,77,-77,36,15.380,305,305,0
84974,-0.117,0.615,-0.010,-0.000,0.001,0.000,0.115,0.758,-0.164,0.621,-0.200,-0.003,0.205,-0.030,5304,0,76,-76,36,15.380,305,305,0
85074,-0.119,0.607,-0.050,-0.000,0.000,-0.000,0.115,0.757,-0.164,0.621,-0.200,-0.003,0.202,-0.029,5081,0,76,-76,36,15.380,305,305,0
85174,-0.119,0.604,-0.040,-0.000,-0.000,0.001,0.115,0.757,-0.165,0.622,-0.200,-0.003,0.201,-0.030,5208,0,76,-76,36,15.380,305,305,0
85274,-0.126,0.609,-0.070,-0.000,-0.000,-0.000,0.116,0.757,-0.167,0.621,-0.200,-0.003,0.203,-0.032,5243,0,77,-77,36,15.370,305,305,0
85374,-0.108,0.616,-0.070,-0.001,-0.000,-0.001,0.118,0.758,-0.165,0.620,-0.200,-0.003,0.205,-0.026,4851,0,77,-77,36,15.370,305,305,0
85474,-0.089,0.610,0.070,0.000,0.001,0.001,0.120,0.758,-0.165,0.620,-0.200,-0.002,0.203,-0.023,4919,0,76,-76,36,15.380,305,305,0
85574,-0.099,0.581,0.030,0.001,0.002,-0.001,0.119,0.755,-0.164,0.624,-0.200,-0.002,0.194,-0.025,5085,0,73,-73,36,15.380,305,305,0
85674,-0.089,0.539,0.010,0.001,0.004,-0.001,0.120,0.750,-0.160,0.630,-0.200,-0.002,0.178,-0.022,4837,0,69,-69,36,15.380,305,305,0
85774,-0.079,0.479,0.010,0.003,0.005,0.000,0.118,0.745,-0.154,0.639,-0.200,-0.002,0.157,-0.020,4964,0,64,-65,36,15.380,305,305,0
85874,-0.082,0.387,0.080,0.002,0.005,-0.001,0.116,0.736,-0.147,0.651,-0.200,-0.001,0.126,-0.020,4938,0,58,-58,36,15.380,305,305,0
85974,-0.066,0.324,0.020,0.001,0.003,-0.001,0.116,0.730,-0.140,0.658,-0.200,-0.001,0.106,-0.016,4660,0,56,-56,36,15.380,305,305,0
86074,-0.048,0.275,-0.150,0.001,0.004,-0.001,0.116,0.726,-0.135,0.665,-0.200,-0.000,0.090,-0.011,4464,0,53,-53,36,15.380,305,305,0
86174,-0.033,0.202,-0.110,0.002,0.003,0.000,0.115,0.718,-0.129,0.674,-0.200,-0.000,0.066,-0.008,4537,0,48,-49,36,15.380,305,305,0
86274,-0.045,0.185,-0.420,0.004,0.000,0.001,0.112,0.717,-0.128,0.676,-0.200,-0.000,0.062,-0.012,4908,0,50,-50,36,15.380,305,305,0
86374,-0.057,0.179,-0.270,0.001,0.000,-0.001,0.107,0.717,-0.123,0.677,-0.200,-0.000,0.059,-0.014,4865,0,50,-50,36,15.380,305,305,0
86474,-0.046,0.176,0.280,0.000,0.001,-0.001,0.107,0.717,-0.121,0.678,0.000,-0.000,0.058,-0.011,4596,0,50,-50,36,15.370,5070,967,0
86574,-0.031,0.170,-0.520,0.000,0.000,0.000,0.107,0.717,-0.119,0.678,0.000,-0.000,0.057,-0.008,4547,0,50,-50,36,15.370,5070,967,0
86674,-0.043,0.169,0.370,-0.000,0.000,0.001,0.104,0.717,-0.117,0.679,0.000,-0.000,0.056,-0.011,4842,0,50,-50,36,15.370,5070,967,0
86774,-0.052,0.167,-0.140,0.000,0.000,0.000,0.102,0.717,-0.118,0.680,0.000,-0.000,0.056,-0.013,4916,0,50,-50,36,15.380,4863,568,0
86874,-0.054,0.161,-0.290,-0.000,0.001,-0.000,0.101,0.716,-0.116,0.680,0.000,-0.000,0.053,-0.013,4833,0,49,-49,36,15.380,4863,568,0
86974,-0.065,0.153,-0.210,0.001,0.001,0.001,0.099,0.715,-0.116,0.682,0.000,-0.000,0.051,-0.017,5143,0,48,-49,36,15.350,5010,420,0
87074,-0.075,0.140,-0.080,-0.000,0.001,-0.000,0.098,0.714,-0.116,0.683,0.000,-0.000,0.047,-0.018,5050,0,48,-48,36,15.350,5010,420,0
87174,-0.068,0.123,-0.330,-0.001,0.001,-0.000,0.100,0.712,-0.116,0.685,0.000,-0.000,0.041,-0.017,4982,0,47,-47,36,15.350,5010,420,0
87274,-0.068,0.123,-0.290,-0.001,-0.000,0.000,0.099,0.712,-0.115,0.685,0.000,-0.000,0.041,-0.017,5023,0,47,-47,36,15.380,4980,383,0
87374,-0.067,0.134,0.300,-0.001,-0.001,0.000,0.100,0.713,-0.116,0.684,0.000,-0.000,0.045,-0.017,5027,0,49,-49,36,15.380,4980,383,0
87474,-0.071,0.147,-0.100,-0.000,-0.001,0.000,0.100,0.715,-0.117,0.682,0.000,-0.000,0.049,-0.018,5083,0,49,-49,36,15.360,5081,379,0
87574,-0.071,0.151,0.150,-0.000,0.000,0.000,0.100,0.715,-0.118,0.682,0.051,-0.000,0.050,-0.018,5141,0,49,-49,36,15.360,5081,379,0
87674,-0.073,0.146,-0.120,0.000,0.001,-0.000,0.101,0.714,-0.119,0.682,0.290,-0.000,0.048,-0.018,5393,0,48,-48,36,15.360,5081,379,0
87774,-0.061,0.132,-0.280,-0.000,0.000,-0.001,0.102,0.713,-0.118,0.684,0.392,-0.000,0.044,-0.015,5538,0,47,-47,36,15.360,5411,380,0
87874,-0.056,0.128,-0.190,0.000,0.000,0.000,0.102,0.712,-0.117,0.684,0.388,-0.000,0.042,-0.014,5934,0,47,-47,36,15.360,5411,380,0
87974,-0.048,0.122,0.000,-0.000,0.001,-0.001,0.103,0.712,-0.116,0.685,0.388,-0.000,0.040,-0.012,6121,0,47,-47,36,15.360,5411,380,0
88074,-0.011,0.112,0.050,-0.000,0.001,-0.002,0.107,0.711,-0.112,0.686,0.388,-0.000,0.037,-0.001,5938,1134,46,-46,36,15.370,6097,381,0
88174,0.028,0.101,-0.770,-0.000,0.002,-0.002,0.107,0.711,-0.105,0.687,0.388,0.000,0.033,0.008,5997,2887,45,-45,36,15.370,6097,381,0
88274,0.084,0.094,0.180,-0.001,0.000,-0.002,0.113,0.711,-0.101,0.687,0.388,0.000,0.031,0.022,5883,4177,45,-45,36,15.350,5854,3787,0
88374,0.105,0.086,-0.180,0.000,0.000,0.000,0.115,0.710,-0.099,0.687,0.388,0.000,0.029,0.026,6354,4410,45,-45,36,15.350,5854,3787,0
88474,0.072,0.087,-0.050,0.001,0.000,0.003,0.110,0.710,-0.101,0.688,0.396,0.000,0.029,0.017,7256,3870,45,-45,36,15.350,5854,3787,0
88574,0.029,0.080,0.260,-0.000,0.001,0.001,0.106,0.709,-0.104,0.690,0.404,0.000,0.026,0.007,7670,4100,44,-44,36,15.360,7288,3810,0
88674,0.029,0.073,0.170,-0.000,0.000,-0.000,0.107,0.708,-0.104,0.690,0.408,0.000,0.024,0.007,7710,4930,44,-44,36,15.360,7288,3810,0
88774,0.034,0.066,-0.370,0.000,0.000,-0.001,0.107,0.707,-0.103,0.691,0.404,0.000,0.022,0.009,7892,5436,43,-44,36,15.360,7739,4990,0
88874,0.044,0.062,-0.290,-0.000,0.000,0.000,0.109,0.707,-0.103,0.691,0.392,0.000,0.020,0.011,8108,5837,43,-43,36,15.360,7739,4990,0
88974,0.048,0.060,0.180,0.000,0.000,-0.000,0.109,0.707,-0.102,0.692,0.373,0.000,0.020,0.012,8302,6198,43,-44,36,15.360,7739,4990,0
89074,0.055,0.059,0.000,-0.000,-0.001,-0.000,0.110,0.707,-0.102,0.691,0.365,0.000,0.020,0.014,8495,6524,44,-44,37,15.370,8361,6345,0
89174,0.053,0.065,-0.060,-0.000,0.000,0.000,0.110,0.707,-0.103,0.691,0.369,0.000,0.022,0.013,8748,6747,44,-44,37,15.370,8361,6345,0
89274,0.047,0.068,0.010,-0.000,0.000,0.001,0.110,0.707,-0.104,0.690,0.341,0.000,0.022,0.012,9005,6931,44,-44,37,15.370,8361,6345,0
89374,0.030,0.061,-0.030,-0.000,0.000,0.000,0.108,0.706,-0.106,0.692,0.302,0.000,0.020,0.007,9303,6995,43,-43,36,15.350,8960,6925,0
89474,0.026,0.059,0.050,-0.000,-0.000,-0.000,0.108,0.706,-0.106,0.692,0.302,0.000,0.020,0.007,9396,7297,44,-44,36,15.350,8960,6925,0
89574,0.039,0.061,0.090,-0.000,0.000,-0.001,0.109,0.707,-0.105,0.691,0.302,0.000,0.020,0.010,9399,7696,44,-44,37,15.330,9398,7530,0
89674,0.050,0.064,-0.080,0.000,-0.000,-0.000,0.110,0.707,-0.104,0.691,0.302,0.000,0.022,0.013,9543,7909,44,-44,37,15.330,9398,7530,0
89774,0.047,0.065,0.090,-0.000,-0.000,0.000,0.110,0.707,-0.104,0.691,0.275,0.000,0.022,0.012,9774,7987,44,-44,37,15.330,9398,7530,0
89874,0.039,0.068,-0.020,0.000,0.000,0.000,0.109,0.707,-0.105,0.690,0.271,0.000,0.023,0.010,9955,8103,44,-44,37,15.340,9823,8012,0
89974,0.038,0.068,0.110,-0.000,0.000,-0.000,0.109,0.707,-0.105,0.690,0.271,0.000,0.023,0.009,10055,8312,44,-44,37,15.340,9823,8012,0
90074,0.040,0.061,0.000,-0.000,0.001,-0.000,0.110,0.706,-0.105,0.691,0.271,0.000,0.020,0.010,10143,8527,43,-43,37,15.340,9823,8012,0
90174,0.052,0.055,-0.270,-0.000,0.000,-0.001,0.111,0.706,-0.103,0.692,0.271,0.000,0.018,0.013,10200,8806,43,-43,37,15.340,10183,8417,0
90274,0.058,0.054,-0.080,0.000,-0.000,0.000,0.111,0.706,-0.103,0.692,0.271,0.000,0.018,0.014,10344,8914,43,-43,37,15.340,10183,8417,0
90374,0.049,0.058,0.010,0.000,0.000,0.001,0.110,0.706,-0.104,0.692,0.275,0.000,0.019,0.012,10578,8944,43,-43,37,15.340,10183,8417,0
90474,0.034,0.061,-0.040,-0.000,0.000,0.001,0.109,0.706,-0.106,0.691,0.271,0.000,0.020,0.008,10789,8996,44,-44,36,15.310,10570,8896,0
90574,0.030,0.057,-0.120,-0.000,0.000,0.000,0.110,0.706,-0.107,0.692,0.271,0.000,0.019,0.007,10860,9238,43,-43,36,15.310,10570,8896,0
90674,0.034,0.058,-0.160,-0.000,0.000,-0.000,0.111,0.706,-0.107,0.691,0.200,0.000,0.019,0.009,10900,9428,43,-43,36,15.330,10893,9328,0
90774,0.050,0.053,-0.030,-0.000,0.000,-0.001,0.113,0.705,-0.106,0.692,0.118,0.000,0.018,0.013,10838,9644,43,-43,36,15.330,10893,9328,0
90874,0.072,0.048,0.010,-0.000,0.000,-0.001,0.115,0.705,-0.104,0.692,0.114,0.000,0.016,0.018,10795,9809,42,-43,36,15.330,10893,9328,0
90974,0.094,0.045,-0.040,0.000,0.000,-0.001,0.117,0.705,-0.102,0.692,0.110,0.000,0.015,0.023,10775,9944,43,-43,37,15.340,10775,9861,0
91074,0.102,0.043,-0.040,0.000,0.000,-0.000,0.117,0.705,-0.101,0.692,0.110,0.000,0.014,0.026,10811,10015,43,-43,37,15.340,10775,9861,0
91174,0.105,0.043,-0.270,0.001,0.000,-0.000,0.116,0.705,-0.100,0.692,0.110,0.000,0.014,0.026,10890,10040,42,-43,37,15.340,10775,9861,0
91274,0.102,0.041,0.040,0.000,0.000,0.000,0.115,0.705,-0.099,0.693,0.125,0.000,0.014,0.025,10978,10057,42,-42,37,15.320,10917,10040,0
91374,0.091,0.047,-0.070,0.000,-0.001,0.001,0.114,0.706,-0.100,0.692,0.122,0.000,0.016,0.022,11102,10043,43,-43,37,15.320,10917,10040,0
91474,0.077,0.055,-0.250,-0.000,-0.000,0.001,0.113,0.706,-0.101,0.692,0.137,0.000,0.018,0.019,11216,10048,43,-43,37,15.330,11185,10040,0
91574,0.065,0.056,0.340,-0.000,-0.000,0.000,0.112,0.706,-0.103,0.691,0.145,0.000,0.019,0.016,11299,10096,43,-44,37,15.330,11185,10040,0
91674,0.060,0.053,-0.380,0.001,0.001,0.000,0.113,0.706,-0.104,0.692,0.145,0.000,0.017,0.015,11339,10206,43,-43,37,15.330,11185,10040,0
91774,0.061,0.051,-0.270,-0.000,-0.000,-0.000,0.113,0.705,-0.104,0.692,0.145,0.000,0.017,0.015,11377,10290,43,-43,37,15.330,11363,9940,0
91874,0.062,0.051,-0.050,0.000,-0.000,-0.000,0.114,0.706,-0.104,0.692,0.145,0.000,0.017,0.016,11412,10392,43,-43,37,15.330,11363,9940,0
91974,0.064,0.059,-0.010,0.000,-0.000,0.000,0.113,0.706,-0.104,0.691,0.145,0.000,0.020,0.016,11495,10439,44,-44,37,15.330,11363,9940,0
92074,0.064,0.063,-0.140,0.000,-0.000,-0.000,0.113,0.707,-0.104,0.690,0.145,0.000,0.021,0.016,11527,10557,44,-44,37,15.310,11467,10438,0
92174,0.069,0.070,-0.050,0.000,-0.000,0.000,0.113,0.708,-0.104,0.690,0.145,0.000,0.023,0.017,11570,10633,44,-45,37,15.310,11467,10438,0
92274,0.063,0.071,0.030,-0.000,-0.000,0.000,0.112,0.708,-0.104,0.690,0.145,0.000,0.024,0.016,11668,10665,44,-44,37,15.310,11467,10438,0
92374,0.062,0.077,0.120,0.000,-0.000,0.000,0.112,0.709,-0.104,0.689,0.145,0.000,0.026,0.015,11743,10718,45,-45,37,15.310,11600,10683,0
92474,0.050,0.077,-0.080,0.000,0.000,0.000,0.111,0.708,-0.105,0.689,0.149,0.000,0.026,0.013,11849,10739,45,-45,37,15.310,11600,10683,0
92574,0.051,0.081,-0.190,-0.000,-0.000,0.000,0.111,0.709,-0.105,0.689,0.145,0.000,0.027,0.013,11884,10837,45,-45,37,15.310,11600,10683,0
92674,0.046,0.078,0.020,-0.000,-0.001,-0.000,0.111,0.708,-0.105,0.689,0.094,0.000,0.026,0.012,11921,10883,45,-45,37,15.300,11820,10869,0
92774,0.047,0.079,-0.020,-0.000,0.000,-0.000,0.111,0.709,-0.105,0.689,0.102,0.000,0.026,0.012,11944,10946,45,-45,37,15.300,11820,10869,0
92874,0.048,0.080,0.120,0.000,-0.000,0.000,0.111,0.709,-0.105,0.689,0.102,0.000,0.027,0.012,11994,10984,45,-45,37,15.300,11820,10869,0
92974,0.046,0.080,0.000,0.000,0.000,0.000,0.111,0.709,-0.106,0.689,0.102,0.000,0.027,0.012,12044,11022,45,-45,37,15.310,12019,10964,0
93074,0.045,0.079,-0.160,0.000,0.000,-0.000,0.111,0.708,-0.106,0.689,0.106,0.000,0.026,0.011,12071,11087,45,-45,37,15.310,12019,10964,0
93174,0.053,0.077,-0.080,-0.000,0.000,-0.000,0.111,0.708,-0.105,0.689,0.106,0.000,0.025,0.014,12060,11203,44,-44,37,15.310,12019,10964,0
93274,0.056,0.078,-0.140,0.000,-0.000,0.000,0.112,0.709,-0.105,0.689,0.114,0.000,0.026,0.014,12116,11235,45,-45,37,15.340,12106,11210,0
93374,0.050,0.078,0.210,0.000,-0.000,0.000,0.111,0.708,-0.105,0.689,0.165,0.000,0.026,0.013,12218,11258,45,-45,37,15.340,12106,11210,0
93474,0.050,0.079,-0.210,0.000,-0.000,-0.000,0.111,0.708,-0.105,0.689,0.180,0.000,0.026,0.013,12260,11364,45,-45,37,15.340,12106,11210,0
93574,0.059,0.084,0.190,-0.000,-0.000,0.000,0.112,0.709,-0.105,0.688,0.192,0.000,0.028,0.015,12302,11500,45,-45,37,15.280,12254,11389,0
93674,0.058,0.082,0.020,-0.000,0.000,-0.000,0.112,0.709,-0.105,0.688,0.192,0.000,0.027,0.014,12385,11560,45,-45,37,15.280,12254,11389,0
93774,0.057,0.080,0.220,0.000,0.000,0.000,0.112,0.709,-0.105,0.689,0.200,0.000,0.027,0.014,12465,11646,45,-45,37,15.280,12254,11389,0
93874,0.062,0.076,-0.150,-0.000,0.000,-0.000,0.112,0.708,-0.104,0.689,0.204,0.000,0.025,0.016,12505,11776,44,-44,37,15.290,12468,11600,0
93974,0.064,0.075,-0.030,0.000,-0.000,0.000,0.113,0.708,-0.104,0.689,0.204,0.000,0.025,0.016,12595,11851,45,-45,37,15.290,12468,11600,0
94074,0.063,0.080,-0.100,-0.000,0.000,0.000,0.112,0.709,-0.104,0.689,0.204,0.000,0.027,0.016,12681,11931,45,-45,37,15.300,12626,11961,0
94174,0.061,0.080,-0.080,0.000,-0.000,-0.000,0.112,0.709,-0.105,0.688,0.208,0.000,0.027,0.015,12760,12019,45,-45,37,15.300,12626,11961,0
94274,0.061,0.079,0.020,-0.000,-0.000,-0.000,0.112,0.709,-0.104,0.689,0.208,0.000,0.026,0.015,12831,12122,45,-45,37,15.300,12626,11961,0
94374,0.062,0.083,0.000,-0.000,-0.000,0.000,0.112,0.709,-0.105,0.688,0.192,0.000,0.028,0.015,12898,12202,45,-45,37,15.280,12919,12224,0
94474,0.058,0.083,0.010,-0.000,0.000,0.000,0.112,0.709,-0.105,0.688,0.192,0.000,0.028,0.014,12999,12253,45,-45,37,15.280,12919,12224,0
94574,0.053,0.082,-0.020,-0.000,0.000,0.000,0.112,0.709,-0.106,0.688,0.180,0.000,0.027,0.013,13075,12322,45,-45,37,15.280,12919,12224,0
94674,0.050,0.076,0.200,-0.000,0.001,0.000,0.112,0.708,-0.106,0.689,0.153,0.000,0.025,0.013,13142,12398,44,-44,37,15.290,13089,12345,0
94774,0.050,0.069,-0.060,-0.000,0.000,-0.000,0.112,0.707,-0.106,0.690,0.153,0.000,0.023,0.013,13188,12463,44,-44,37,15.290,13089,12345,0
94874,0.049,0.062,-0.160,-0.000,-0.000,-0.000,0.112,0.706,-0.105,0.691,0.161,0.000,0.021,0.012,13245,12532,44,-44,37,15.290,13089,12345,0
94974,0.054,0.060,0.070,0.000,-0.000,-0.000,0.112,0.706,-0.105,0.691,0.161,0.000,0.020,0.014,13264,12640,44,-44,37,15.290,13089,12345,0
95074,0.058,0.063,0.100,-0.000,-0.000,-0.000,0.113,0.707,-0.105,0.690,0.161,0.000,0.021,0.014,13322,12705,44,-44,37,15.270,13297,12658,0
95174,0.060,0.063,-0.010,0.000,0.000,0.000,0.113,0.707,-0.105,0.690,0.161,0.000,0.021,0.015,13377,12774,44,-44,37,15.270,13297,12658,0
95274,0.053,0.059,-0.290,-0.000,0.000,0.000,0.113,0.706,-0.106,0.691,0.161,0.000,0.020,0.013,13492,12780,43,-43,37,15.270,13054,12755,0
95374,0.050,0.058,-0.120,0.000,-0.000,0.000,0.113,0.706,-0.106,0.691,0.161,0.000,0.020,0.013,13534,12863,44,-44,37,15.270,13054,12755,0
95474,0.051,0.055,0.140,-0.000,0.000,-0.000,0.113,0.706,-0.106,0.691,0.165,0.000,0.018,0.013,13571,12949,43,-43,37,15.270,13054,12755,0
95574,0.054,0.053,0.010,-0.000,0.000,-0.000,0.114,0.705,-0.106,0.692,0.165,0.000,0.017,0.013,13621,13023,43,-43,38,15.260,13661,12987,0
95674,0.055,0.052,0.010,-0.000,-0.000,-0.000,0.114,0.705,-0.106,0.692,0.165,0.000,0.017,0.014,13677,13091,43,-43,38,15.260,13661,12987,0
95774,0.056,0.056,-0.280,0.000,-0.001,-0.000,0.114,0.706,-0.106,0.691,0.165,0.000,0.019,0.014,13716,13188,44,-44,38,15.260,13661,12987,0
95874,0.058,0.059,-0.330,-0.000,-0.001,0.000,0.114,0.706,-0.106,0.691,0.169,0.000,0.020,0.015,13778,13238,44,-44,37,15.260,13736,13227,0
95974,0.058,0.062,0.010,-0.000,-0.000,-0.000,0.114,0.706,-0.106,0.690,0.165,0.000,0.021,0.015,13839,13299,44,-44,37,15.260,13736,13227,0
96074,0.058,0.061,0.190,-0.000,0.000,0.000,0.114,0.706,-0.106,0.691,0.169,0.000,0.020,0.014,13896,13365,43,-44,37,15.260,13736,13227,0
96174,0.057,0.058,-0.090,-0.000,0.000,0.000,0.114,0.706,-0.106,0.691,0.165,0.000,0.019,0.014,13955,13439,43,-43,38,15.260,13966,13368,0
96274,0.055,0.057,0.100,-0.000,0.000,-0.000,0.114,0.706,-0.106,0.691,0.169,0.000,0.019,0.014,14010,13492,43,-43,38,15.260,13966,13368,0
96374,0.056,0.057,-0.100,0.000,-0.000,0.000,0.114,0.706,-0.106,0.691,0.165,0.000,0.019,0.014,14068,13555,43,-43,38,15.260,13966,13368,0
96474,0.058,0.059,0.130,-0.000,0.000,0.000,0.114,0.706,-0.106,0.691,0.173,0.000,0.019,0.015,14112,13635,43,-43,38,15.260,14124,13513,0
96574,0.061,0.061,-0.060,-0.000,-0.001,-0.000,0.115,0.706,-0.106,0.690,0.188,0.000,0.021,0.015,14143,13734,44,-44,38,15.260,14124,13513,0
96674,0.065,0.063,-0.300,-0.000,-0.000,0.000,0.115,0.707,-0.106,0.690,0.196,0.000,0.021,0.016,14221,13791,44,-44,38,15.260,14124,13513,0
96774,0.063,0.072,0.200,-0.000,-0.001,-0.000,0.115,0.708,-0.107,0.689,0.200,0.000,0.024,0.016,14282,13872,45,-45,38,15.260,14204,13774,0
96874,0.068,0.081,0.000,-0.000,-0.000,0.000,0.116,0.709,-0.107,0.688,0.200,0.000,0.027,0.017,14334,13963,45,-45,38,15.260,14204,13774,0
96974,0.063,0.076,0.320,0.000,0.000,0.000,0.115,0.708,-0.107,0.688,0.200,0.000,0.025,0.016,14433,14004,44,-44,38,15.250,14326,13966,0
97074,0.064,0.074,0.210,0.000,0.000,0.000,0.115,0.708,-0.107,0.689,0.208,0.000,0.024,0.016,14485,14097,44,-44,38,15.250,14326,13966,0
97174,0.064,0.066,-0.250,0.000,0.000,0.000,0.115,0.707,-0.107,0.690,0.208,0.000,0.022,0.016,14550,14177,44,-44,38,15.250,14326,13966,0
