Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage
162478,-0.274,0.345,-0.040,-0.001,0.001,-0.000,0.639,-0.017,-0.765,0.076,-0.200,-0.012,0.172,-0.137,26333,25441,52,-53,45,15.890
162578,-0.272,0.317,-0.020,-0.001,0.003,-0.000,0.645,-0.018,-0.760,0.075,-0.200,-0.011,0.158,-0.136,26310,25399,51,-51,45,15.890
162678,-0.268,0.284,-0.040,-0.001,0.004,-0.001,0.651,-0.019,-0.754,0.072,-0.200,-0.010,0.139,-0.134,26272,25365,49,-49,46,15.890
162778,-0.260,0.221,0.000,-0.001,0.005,0.000,0.664,-0.021,-0.745,0.068,-0.200,-0.007,0.110,-0.130,26244,25322,45,-46,46,15.890
162878,-0.260,0.172,-0.080,-0.002,0.005,-0.000,0.673,-0.025,-0.736,0.066,-0.200,-0.006,0.086,-0.130,26229,25274,44,-44,46,15.890
162978,-0.257,0.118,-0.130,-0.002,0.004,-0.000,0.683,-0.029,-0.727,0.061,-0.200,-0.004,0.059,-0.129,26230,25267,42,-42,46,15.880
163078,-0.251,0.093,-0.270,-0.004,0.002,-0.001,0.688,-0.035,-0.722,0.053,-0.200,-0.003,0.046,-0.125,26235,25280,42,-42,46,15.880
163178,-0.237,0.058,-0.140,-0.007,0.007,-0.001,0.696,-0.044,-0.716,0.040,-0.200,-0.002,0.029,-0.119,26216,25287,40,-40,46,15.880
163278,-0.257,-0.021,-0.230,-0.010,0.009,0.005,0.710,-0.065,-0.700,0.026,-0.200,0.001,-0.011,-0.129,26363,25195,35,-35,46,15.880
163378,-0.297,-0.046,-0.050,-0.005,-0.002,0.000,0.715,-0.087,-0.694,0.017,-0.200,0.002,-0.023,-0.148,26344,25121,38,-38,46,15.880
163478,-0.269,-0.054,-0.160,-0.001,0.005,-0.004,0.717,-0.087,-0.691,0.005,-0.200,0.002,-0.030,-0.132,26181,25218,36,-36,46,15.880
163578,-0.209,-0.048,-0.320,0.001,-0.003,-0.007,0.716,-0.077,-0.694,-0.004,-0.200,0.002,-0.024,-0.105,26079,25300,39,-39,46,15.890
163678,-0.099,-0.003,-0.440,-0.004,-0.006,-0.014,0.707,-0.062,-0.704,-0.027,-0.200,0.000,-0.002,-0.049,25915,25528,42,-43,46,15.890
163778,0.037,0.104,-0.500,-0.001,-0.012,-0.009,0.686,-0.042,-0.724,-0.053,-0.200,0.000,0.052,0.019,25857,25677,50,-50,46,15.880
163878,0.097,0.204,0.060,-0.001,-0.005,-0.002,0.666,-0.034,-0.742,-0.065,-0.200,0.003,0.105,0.050,25951,25603,52,-53,46,15.880
163978,0.085,0.262,-0.110,-0.005,-0.006,0.006,0.656,-0.044,-0.751,-0.067,-0.200,0.003,0.131,0.043,26071,25422,54,-54,46,15.880
164078,-0.021,0.299,0.420,-0.006,-0.002,0.012,0.650,-0.076,-0.754,-0.058,-0.200,-0.001,0.150,-0.011,26261,25080,54,-54,46,15.880
164178,-0.088,0.302,0.590,-0.004,0.004,0.004,0.649,-0.098,-0.752,-0.056,-0.200,-0.003,0.151,-0.044,26076,24984,51,-52,46,15.880
164278,-0.105,0.228,0.570,-0.002,0.007,0.001,0.664,-0.107,-0.737,-0.060,-0.200,-0.003,0.110,-0.053,25829,24872,45,-45,46,15.880
164378,-0.118,0.147,0.250,-0.001,0.010,0.001,0.678,-0.110,-0.724,-0.062,-0.200,-0.002,0.073,-0.059,25725,24747,41,-41,46,15.880
164478,-0.127,0.021,0.280,0.000,0.013,0.000,0.700,-0.111,-0.702,-0.066,-0.200,-0.000,0.010,-0.063,25637,24668,34,-34,46,15.890
164578,-0.113,-0.113,-0.060,0.001,0.013,-0.003,0.723,-0.104,-0.679,-0.069,-0.200,0.002,-0.056,-0.057,25542,24677,28,-29,46,15.890
164678,-0.086,-0.241,-0.080,0.001,0.008,-0.001,0.746,-0.094,-0.655,-0.075,-0.200,0.003,-0.125,-0.042,25482,24672,24,-24,46,15.900
164778,-0.094,-0.330,-0.140,0.001,0.008,0.002,0.759,-0.092,-0.640,-0.073,-0.200,0.004,-0.165,-0.047,25543,24575,21,-21,46,15.900
164878,-0.111,-0.394,-0.080,0.000,0.004,0.001,0.770,-0.094,-0.627,-0.071,-0.200,0.006,-0.197,-0.056,25544,24536,20,-20,46,15.900
164978,-0.107,-0.429,-0.130,-0.000,0.003,-0.001,0.775,-0.092,-0.620,-0.072,-0.200,0.006,-0.214,-0.053,25500,24564,19,-20,46,15.900
165078,-0.095,-0.481,-0.240,-0.000,0.007,-0.002,0.783,-0.090,-0.610,-0.077,-0.200,0.006,-0.241,-0.047,25468,24573,16,-16,46,15.900
165178,-0.075,-0.536,-0.280,-0.001,0.002,-0.002,0.791,-0.088,-0.600,-0.084,-0.200,0.005,-0.268,-0.038,25448,24607,14,-14,46,15.900
165278,-0.058,-0.553,-0.150,-0.001,-0.001,-0.000,0.793,-0.086,-0.596,-0.089,-0.200,0.004,-0.276,-0.029,25433,24591,14,-14,46,15.900
165378,-0.064,-0.547,-0.090,-0.000,-0.001,0.001,0.792,-0.088,-0.597,-0.090,-0.200,0.004,-0.273,-0.032,25454,24521,15,-15,46,15.900
165478,-0.072,-0.540,-0.070,-0.000,0.000,0.001,0.791,-0.091,-0.598,-0.090,-0.200,0.005,-0.270,-0.036,25442,24478,15,-15,46,15.900
165578,-0.076,-0.543,-0.070,-0.000,0.001,-0.000,0.792,-0.092,-0.598,-0.089,-0.200,0.005,-0.271,-0.038,25416,24459,13,-14,45,15.900
165678,-0.075,-0.545,-0.020,-0.000,-0.001,-0.000,0.792,-0.093,-0.597,-0.091,-0.200,0.005,-0.273,-0.037,25378,24428,13,-13,45,15.900
165778,-0.074,-0.534,0.030,-0.000,-0.001,0.000,0.790,-0.093,-0.599,-0.092,-0.200,0.005,-0.267,-0.037,25341,24380,13,-14,46,15.900
165878,-0.079,-0.525,-0.010,-0.000,-0.001,0.000,0.789,-0.095,-0.601,-0.091,-0.200,0.005,-0.263,-0.040,25317,24322,13,-14,46,15.900
165978,-0.082,-0.514,-0.050,-0.000,-0.001,-0.000,0.787,-0.096,-0.603,-0.091,-0.200,0.005,-0.257,-0.041,25284,24286,13,-14,46,15.900
166078,-0.078,-0.506,-0.100,-0.000,-0.001,-0.001,0.785,-0.095,-0.605,-0.092,-0.200,0.005,-0.253,-0.039,25251,24280,13,-13,46,15.900
166178,-0.072,-0.494,0.000,-0.001,-0.002,-0.001,0.783,-0.095,-0.607,-0.093,-0.200,0.005,-0.247,-0.035,25207,24250,13,-14,46,15.900
166278,-0.062,-0.485,0.080,0.000,0.001,-0.001,0.782,-0.095,-0.609,-0.096,-0.200,0.004,-0.243,-0.031,25160,24219,12,-13,45,15.900
166378,-0.057,-0.490,0.050,0.000,-0.000,0.000,0.782,-0.094,-0.608,-0.097,-0.200,0.004,-0.245,-0.029,25121,24155,12,-12,45,15.900
166478,-0.061,-0.478,0.000,-0.000,-0.001,0.001,0.781,-0.095,-0.610,-0.096,-0.200,0.004,-0.239,-0.031,25095,24089,12,-13,45,15.900
166578,-0.067,-0.472,-0.040,-0.000,-0.001,0.000,0.780,-0.096,-0.611,-0.095,-0.200,0.004,-0.235,-0.034,25074,24053,12,-12,45,15.900
166678,-0.067,-0.463,-0.100,-0.000,-0.001,-0.001,0.778,-0.097,-0.613,-0.096,-0.200,0.004,-0.231,-0.033,25045,24039,12,-12,45,15.910
166778,-0.063,-0.449,-0.030,-0.000,-0.001,0.000,0.776,-0.097,-0.616,-0.097,-0.200,0.004,-0.224,-0.032,25010,24001,12,-12,45,15.910
166878,-0.065,-0.432,0.030,-0.000,-0.001,0.000,0.773,-0.098,-0.619,-0.097,-0.200,0.004,-0.216,-0.032,24972,23946,13,-13,45,15.910
166978,-0.062,-0.417,0.040,-0.000,-0.000,-0.001,0.771,-0.099,-0.622,-0.097,-0.200,0.003,-0.208,-0.031,24909,23899,12,-13,45,15.900
167078,-0.058,-0.416,-0.020,0.000,-0.000,-0.000,0.771,-0.098,-0.622,-0.098,-0.200,0.003,-0.208,-0.029,24869,23858,12,-12,45,15.900
167178,-0.055,-0.415,-0.030,0.000,-0.000,-0.001,0.770,-0.097,-0.622,-0.098,-0.200,0.003,-0.208,-0.028,24833,23821,11,-11,46,15.890
167278,-0.053,-0.416,0.010,-0.000,0.001,0.000,0.770,-0.097,-0.622,-0.099,-0.200,0.003,-0.208,-0.027,24806,23774,11,-11,46,15.890
167378,-0.060,-0.420,-0.030,-0.000,0.000,0.000,0.771,-0.098,-0.621,-0.097,-0.200,0.003,-0.210,-0.030,24775,23704,10,-10,45,15.890
167478,-0.063,-0.425,-0.020,0.000,0.000,-0.000,0.772,-0.099,-0.620,-0.097,-0.200,0.003,-0.213,-0.032,24742,23672,9,-9,45,15.890
167578,-0.062,-0.427,-0.120,0.000,0.000,-0.001,0.772,-0.098,-0.620,-0.097,-0.200,0.003,-0.213,-0.031,24712,23656,9,-9,45,15.890
167678,-0.058,-0.433,0.000,0.000,0.003,0.000,0.773,-0.098,-0.619,-0.099,-0.200,0.003,-0.217,-0.029,24679,23628,8,-8,45,15.900
167778,-0.059,-0.470,0.070,0.000,0.004,0.000,0.779,-0.097,-0.611,-0.099,-0.200,0.004,-0.237,-0.030,24637,23554,4,-4,45,15.900
167878,-0.064,-0.506,-0.070,-0.000,0.005,0.001,0.785,-0.097,-0.604,-0.099,-0.200,0.004,-0.253,-0.032,24626,23518,2,-2,45,15.890
167978,-0.068,-0.551,-0.010,0.000,0.003,-0.000,0.792,-0.096,-0.595,-0.099,-0.200,0.005,-0.275,-0.034,24594,23489,0,0,45,15.890
168078,-0.065,-0.571,-0.040,-0.000,-0.000,-0.000,0.795,-0.095,-0.591,-0.100,-0.200,0.005,-0.286,-0.033,24554,23457,0,0,45,15.890
168178,-0.065,-0.568,-0.020,-0.000,0.000,-0.000,0.794,-0.095,-0.592,-0.099,-0.200,0.005,-0.284,-0.032,24521,23415,0,0,45,15.890
168278,-0.064,-0.569,-0.080,-0.000,0.000,-0.000,0.794,-0.095,-0.592,-0.100,-0.200,0.005,-0.284,-0.032,24497,23384,0,0,45,15.890
168378,-0.066,-0.571,0.020,0.000,0.000,0.000,0.795,-0.095,-0.591,-0.099,-0.200,0.005,-0.285,-0.033,24477,23340,-1,1,45,15.900
168478,-0.075,-0.583,-0.040,-0.000,0.004,0.001,0.797,-0.096,-0.589,-0.098,-0.200,0.006,-0.291,-0.038,24467,23274,-3,3,45,15.900
168578,-0.090,-0.633,-0.140,0.000,0.010,0.002,0.806,-0.097,-0.576,-0.096,-0.200,0.008,-0.322,-0.046,24476,23212,-9,9,45,15.900
168678,-0.110,-0.772,0.030,0.001,0.012,0.001,0.825,-0.095,-0.549,-0.092,-0.200,0.011,-0.386,-0.055,24469,23173,-18,18,45,15.900
168778,-0.112,-0.858,-0.060,0.000,0.003,0.000,0.837,-0.093,-0.531,-0.093,-0.200,0.013,-0.429,-0.056,24414,23164,-19,19,45,15.900
168878,-0.111,-0.863,-0.200,-0.000,-0.001,-0.000,0.838,-0.093,-0.530,-0.093,-0.200,0.012,-0.432,-0.055,24402,23162,-17,17,45,15.880
168978,-0.106,-0.864,-0.170,0.000,0.001,-0.000,0.838,-0.091,-0.530,-0.093,-0.200,0.012,-0.433,-0.053,24381,23152,-17,17,45,15.880
169078,-0.105,-0.866,-0.110,-0.000,-0.000,0.000,0.838,-0.091,-0.530,-0.093,-0.200,0.012,-0.433,-0.052,24383,23127,-18,18,45,15.890
169178,-0.107,-0.867,-0.030,0.000,0.000,0.000,0.838,-0.091,-0.529,-0.093,-0.200,0.012,-0.434,-0.054,24368,23087,-19,19,45,15.890
169278,-0.109,-0.866,0.020,-0.000,-0.000,-0.000,0.838,-0.091,-0.529,-0.092,-0.200,0.012,-0.433,-0.055,24326,23039,-20,20,45,15.890
169378,-0.108,-0.867,-0.140,0.000,-0.002,-0.000,0.838,-0.091,-0.530,-0.091,-0.200,0.012,-0.432,-0.054,24304,23011,-20,20,45,15.900
169478,-0.108,-0.854,-0.110,0.000,-0.002,0.000,0.837,-0.091,-0.532,-0.091,-0.200,0.012,-0.427,-0.054,24299,22993,-20,20,45,15.900
169578,-0.108,-0.811,-0.210,-0.000,-0.010,-0.000,0.831,-0.093,-0.541,-0.091,-0.200,0.011,-0.405,-0.054,24296,22986,-17,17,46,15.890
169678,-0.109,-0.663,-0.350,-0.002,-0.017,-0.001,0.809,-0.098,-0.572,-0.091,-0.200,0.009,-0.332,-0.054,24314,22996,-7,7,46,15.890
169778,-0.103,-0.428,-0.360,-0.001,-0.020,-0.000,0.773,-0.107,-0.618,-0.092,-0.200,0.006,-0.214,-0.051,24345,23042,5,-5,45,15.910
169878,-0.096,-0.224,-0.270,-0.001,-0.023,-0.000,0.740,-0.112,-0.657,-0.089,-0.200,0.003,-0.112,-0.048,24357,23066,14,-14,45,15.910
169978,-0.085,0.022,-0.410,0.000,-0.025,-0.002,0.698,-0.117,-0.701,-0.086,-0.200,-0.000,0.011,-0.042,24382,23146,25,-25,45,15.910
170078,-0.061,0.351,-1.000,0.001,-0.037,-0.003,0.637,-0.118,-0.757,-0.080,-0.200,-0.003,0.175,-0.030,24465,23316,43,-44,45,15.900
170178,-0.046,0.823,-1.350,0.002,-0.049,-0.001,0.543,-0.122,-0.829,-0.065,-0.200,-0.005,0.411,-0.023,24685,23515,70,-70,45,15.900
170278,-0.061,1.312,-0.700,0.002,-0.040,0.002,0.434,-0.129,-0.891,-0.045,-0.200,-0.011,0.656,-0.031,24943,23638,89,-90,45,15.890
170378,-0.068,1.547,0.070,-0.001,-0.004,-0.001,0.377,-0.136,-0.915,-0.036,-0.200,-0.014,0.773,-0.034,24954,23695,86,-86,45,15.890
170478,-0.066,1.547,0.640,0.002,-0.001,-0.000,0.377,-0.132,-0.916,-0.035,-0.200,-0.014,0.773,-0.033,24858,23568,79,-79,45,15.890
170578,-0.071,1.563,0.420,-0.001,-0.003,-0.000,0.373,-0.131,-0.918,-0.032,-0.200,-0.015,0.781,-0.036,24724,23421,81,-81,45,15.900
170678,-0.068,1.571,0.230,0.000,0.000,0.000,0.371,-0.130,-0.919,-0.033,-0.200,-0.014,0.786,-0.034,24627,23331,81,-82,45,15.900
170778,-0.068,1.569,0.110,0.000,-0.001,0.000,0.372,-0.130,-0.919,-0.032,-0.200,-0.015,0.785,-0.034,24567,23256,83,-84,45,15.900
170878,-0.070,1.573,0.040,-0.000,-0.000,0.000,0.371,-0.130,-0.919,-0.032,-0.200,-0.015,0.787,-0.035,24520,23192,85,-85,45,15.900
170978,-0.069,1.579,0.160,-0.000,-0.001,0.000,0.369,-0.131,-0.919,-0.032,-0.200,-0.015,0.789,-0.035,24452,23124,87,-87,45,15.900
171078,-0.070,1.584,0.170,-0.000,-0.000,0.000,0.368,-0.132,-0.920,-0.032,-0.200,-0.015,0.792,-0.035,24381,23036,88,-89,45,15.900
171178,-0.070,1.582,0.190,0.000,0.000,-0.000,0.369,-0.131,-0.920,-0.032,-0.200,-0.015,0.791,-0.035,24303,22953,89,-90,45,15.900
171278,-0.070,1.574,0.070,0.000,0.001,0.000,0.371,-0.133,-0.919,-0.033,-0.200,-0.015,0.787,-0.035,24245,22874,90,-91,45,15.900
171378,-0.071,1.564,0.010,-0.000,0.000,0.000,0.373,-0.133,-0.918,-0.033,-0.200,-0.015,0.782,-0.036,24199,22823,92,-92,45,15.900
171478,-0.072,1.564,0.110,-0.000,-0.000,-0.000,0.373,-0.133,-0.918,-0.033,-0.200,-0.015,0.782,-0.036,24144,22760,94,-94,45,15.900
171578,-0.071,1.563,0.080,-0.000,-0.000,-0.000,0.373,-0.133,-0.918,-0.033,-0.200,-0.015,0.782,-0.035,24075,22690,95,-96,45,15.890
171678,-0.069,1.562,0.110,-0.000,0.000,-0.000,0.374,-0.133,-0.917,-0.034,-0.200,-0.015,0.781,-0.035,24001,22609,97,-97,45,15.890
171778,-0.066,1.558,0.120,-0.000,0.000,0.000,0.374,-0.133,-0.917,-0.035,-0.200,-0.014,0.779,-0.033,23947,22554,98,-99,45,15.890
171878,-0.067,1.559,0.030,0.000,0.000,-0.000,0.374,-0.135,-0.917,-0.035,-0.200,-0.014,0.779,-0.034,23900,22486,100,-100,45,15.900
171978,-0.066,1.557,0.070,0.000,-0.000,-0.000,0.375,-0.135,-0.917,-0.036,-0.200,-0.014,0.779,-0.033,23846,22427,101,-102,45,15.900
172078,-0.067,1.559,0.020,0.000,-0.000,0.000,0.374,-0.135,-0.917,-0.035,-0.200,-0.014,0.780,-0.033,23791,22358,102,-103,45,15.890
172178,-0.067,1.560,0.090,-0.000,-0.000,0.000,0.374,-0.136,-0.917,-0.036,-0.200,-0.014,0.780,-0.034,23742,22298,102,-103,45,15.890
172278,-0.067,1.559,0.100,-0.000,-0.000,-0.000,0.374,-0.136,-0.917,-0.036,-0.200,-0.014,0.780,-0.033,23685,22235,102,-103,45,15.890
172378,-0.067,1.560,0.070,-0.000,-0.000,0.000,0.374,-0.136,-0.917,-0.036,-0.200,-0.014,0.780,-0.033,23638,22176,102,-103,45,15.910
172478,-0.067,1.560,0.050,0.000,-0.000,-0.000,0.374,-0.136,-0.917,-0.036,-0.200,-0.014,0.780,-0.034,23580,22108,102,-103,45,15.910
172578,-0.067,1.562,0.050,0.000,-0.000,0.000,0.373,-0.136,-0.917,-0.035,-0.200,-0.014,0.781,-0.034,23532,22050,102,-103,45,15.910
172678,-0.068,1.565,0.040,0.000,-0.001,0.000,0.373,-0.136,-0.917,-0.035,-0.200,-0.014,0.782,-0.034,23486,21991,102,-103,45,15.910
172778,-0.070,1.568,0.090,0.000,-0.000,-0.000,0.372,-0.136,-0.918,-0.034,-0.200,-0.015,0.784,-0.035,23439,21925,102,-103,45,15.910
172878,-0.071,1.567,0.040,-0.000,0.000,-0.000,0.372,-0.136,-0.918,-0.034,-0.200,-0.015,0.784,-0.036,23386,21868,102,-103,45,15.920
172978,-0.071,1.568,0.060,-0.000,-0.000,0.000,0.372,-0.136,-0.918,-0.034,-0.200,-0.015,0.784,-0.035,23338,21812,102,-103,45,15.920
173078,-0.070,1.572,-0.020,-0.000,-0.001,-0.000,0.371,-0.136,-0.918,-0.034,-0.200,-0.015,0.786,-0.035,23291,21763,103,-104,45,15.920
173178,-0.066,1.585,0.020,-0.000,-0.002,0.000,0.368,-0.136,-0.919,-0.035,-0.200,-0.014,0.793,-0.033,23243,21721,104,-105,45,15.910
173278,-0.064,1.610,0.090,-0.001,-0.005,-0.000,0.360,-0.137,-0.922,-0.035,-0.200,-0.014,0.807,-0.031,23182,21661,106,-107,45,15.910
173378,-0.055,1.676,-0.050,-0.001,-0.010,0.000,0.344,-0.138,-0.928,-0.035,-0.200,-0.013,0.838,-0.028,23151,21650,111,-111,45,15.910
173478,-0.051,1.736,0.030,0.000,-0.001,-0.000,0.328,-0.140,-0.933,-0.034,-0.200,-0.012,0.868,-0.026,23132,21619,111,-112,45,15.910
173578,-0.052,1.738,0.110,0.000,-0.000,-0.001,0.328,-0.138,-0.934,-0.033,-0.200,-0.013,0.869,-0.026,23082,21543,110,-110,45,15.910
173678,-0.052,1.742,-0.050,-0.000,0.000,-0.000,0.327,-0.138,-0.934,-0.033,-0.200,-0.012,0.871,-0.026,23031,21489,109,-110,45,15.910
173778,-0.048,1.744,-0.110,-0.000,-0.001,-0.000,0.326,-0.137,-0.935,-0.034,-0.200,-0.011,0.872,-0.024,22989,21457,110,-110,45,15.910
173878,-0.041,1.760,-0.140,-0.000,-0.002,-0.000,0.322,-0.137,-0.936,-0.035,-0.200,-0.010,0.880,-0.021,22950,21433,111,-112,45,15.910
173978,-0.039,1.783,-0.010,-0.000,-0.003,0.000,0.316,-0.137,-0.938,-0.034,-0.200,-0.010,0.892,-0.019,22918,21378,112,-113,45,15.900
174078,-0.031,1.818,-0.010,-0.001,-0.004,-0.001,0.307,-0.137,-0.941,-0.035,-0.200,-0.008,0.909,-0.015,22850,21358,114,-115,45,15.900
174178,-0.022,1.858,0.110,-0.001,-0.004,0.000,0.296,-0.137,-0.945,-0.036,-0.200,-0.006,0.929,-0.011,22791,21297,116,-117,45,15.920
174278,-0.019,1.877,-0.050,0.000,0.001,-0.000,0.290,-0.137,-0.946,-0.036,-0.200,-0.005,0.939,-0.010,22753,21238,115,-116,45,15.920
174378,-0.020,1.867,0.010,0.000,0.000,0.000,0.293,-0.136,-0.946,-0.036,-0.200,-0.005,0.934,-0.010,22710,21169,114,-115,45,15.920
174478,-0.021,1.867,-0.060,0.000,0.000,-0.000,0.293,-0.137,-0.946,-0.036,-0.200,-0.005,0.933,-0.010,22666,21121,114,-115,45,15.910
174578,-0.022,1.857,0.030,0.000,0.001,0.000,0.296,-0.136,-0.945,-0.036,-0.200,-0.006,0.928,-0.011,22624,21065,113,-114,45,15.910
174678,-0.023,1.854,0.030,0.000,-0.000,-0.000,0.297,-0.136,-0.945,-0.036,-0.200,-0.006,0.927,-0.012,22576,21012,114,-114,45,15.910
174778,-0.025,1.851,0.000,0.000,0.000,0.000,0.298,-0.136,-0.944,-0.035,-0.200,-0.007,0.925,-0.013,22538,20960,113,-114,45,15.910
174878,-0.026,1.845,0.000,0.000,0.000,0.000,0.299,-0.136,-0.944,-0.035,-0.200,-0.007,0.923,-0.013,22490,20913,113,-114,45,15.910
174978,-0.026,1.843,-0.030,0.000,0.000,-0.000,0.300,-0.136,-0.944,-0.035,-0.200,-0.007,0.922,-0.013,22448,20867,113,-114,45,15.910
175078,-0.026,1.844,0.020,0.000,0.000,0.000,0.299,-0.136,-0.944,-0.035,-0.200,-0.007,0.922,-0.013,22405,20816,113,-114,45,15.910
175178,-0.027,1.843,0.070,0.000,-0.000,-0.000,0.300,-0.136,-0.944,-0.035,-0.200,-0.007,0.922,-0.014,22350,20751,113,-114,45,15.910
175278,-0.027,1.845,0.000,0.000,-0.000,0.000,0.299,-0.136,-0.944,-0.035,-0.200,-0.007,0.923,-0.013,22307,20702,114,-114,45,15.910
175378,-0.028,1.842,0.000,0.000,0.000,-0.000,0.300,-0.136,-0.943,-0.035,-0.200,-0.007,0.921,-0.014,22265,20651,113,-114,45,15.900
175478,-0.029,1.842,0.040,0.000,0.000,0.000,0.300,-0.136,-0.944,-0.035,-0.200,-0.008,0.921,-0.015,22222,20599,113,-114,45,15.900
175578,-0.030,1.842,0.010,0.000,-0.000,-0.000,0.300,-0.136,-0.944,-0.034,-0.200,-0.008,0.921,-0.015,22173,20546,113,-114,45,15.900
175678,-0.031,1.843,0.080,0.000,-0.000,0.000,0.300,-0.136,-0.944,-0.034,-0.200,-0.008,0.921,-0.015,22131,20493,113,-114,45,15.910
175778,-0.030,1.844,0.020,-0.000,-0.000,-0.000,0.300,-0.136,-0.944,-0.034,-0.200,-0.008,0.922,-0.015,22076,20439,113,-114,45,15.910
175878,-0.030,1.839,0.000,-0.000,0.001,0.000,0.301,-0.136,-0.943,-0.034,-0.200,-0.008,0.919,-0.015,22026,20385,113,-113,45,15.910
175978,-0.027,1.810,0.010,-0.000,0.006,-0.000,0.309,-0.135,-0.941,-0.037,-0.200,-0.007,0.902,-0.013,21972,20343,110,-110,45,15.910
176078,-0.035,1.696,-0.240,0.002,0.021,0.001,0.338,-0.134,-0.931,-0.038,-0.200,-0.008,0.848,-0.018,21976,20255,100,-101,45,15.910
176178,-0.050,1.355,-0.780,0.002,0.043,-0.000,0.423,-0.128,-0.896,-0.046,-0.200,-0.009,0.677,-0.025,22052,20302,74,-75,45,15.900
176278,-0.053,0.843,-0.920,0.001,0.050,-0.001,0.539,-0.114,-0.832,-0.058,-0.200,-0.006,0.422,-0.026,22193,20492,47,-47,45,15.900
176378,-0.060,0.377,-0.910,0.002,0.039,0.001,0.634,-0.100,-0.758,-0.064,-0.200,-0.003,0.168,-0.031,22376,20604,30,-30,45,15.900
176478,-0.085,0.008,-0.450,0.002,0.031,0.002,0.703,-0.095,-0.702,-0.065,-0.200,0.000,0.004,-0.042,22491,20640,21,-21,45,15.910
176578,-0.102,-0.325,-0.530,0.002,0.031,0.002,0.760,-0.087,-0.642,-0.063,-0.200,0.004,-0.162,-0.051,22579,20711,8,-9,45,15.910
176678,-0.122,-0.651,-0.400,0.004,0.029,0.003,0.811,-0.080,-0.577,-0.058,-0.200,0.010,-0.325,-0.061,22654,20726,-4,4,45,15.910
176778,-0.136,-0.912,-0.320,0.004,0.020,0.004,0.848,-0.071,-0.518,-0.048,-0.200,0.017,-0.466,-0.069,22679,20741,-12,12,45,15.910
176878,-0.142,-1.033,-0.520,0.003,0.002,0.001,0.865,-0.066,-0.497,-0.041,-0.200,0.019,-0.516,-0.071,22735,20852,-9,9,45,15.910
176978,-0.144,-1.016,-0.380,0.000,-0.002,0.001,0.862,-0.067,-0.500,-0.041,-0.200,0.019,-0.508,-0.072,22812,20896,-4,4,44,15.900
177078,-0.160,-0.998,-0.120,0.000,-0.001,0.002,0.860,-0.072,-0.504,-0.041,-0.200,0.021,-0.499,-0.080,22852,20834,-4,4,44,15.900
177178,-0.178,-0.980,0.000,0.000,-0.002,0.002,0.858,-0.075,-0.508,-0.035,-0.200,0.023,-0.489,-0.090,22836,20769,-4,4,44,15.900
177278,-0.188,-0.964,0.100,-0.000,-0.002,0.001,0.856,-0.078,-0.510,-0.035,-0.200,0.024,-0.482,-0.094,22784,20711,-4,4,45,15.900
177378,-0.190,-0.953,-0.080,-0.000,-0.000,-0.000,0.854,-0.079,-0.513,-0.037,-0.200,0.024,-0.477,-0.095,22728,20675,-5,5,45,15.900
177478,-0.186,-0.945,0.000,-0.000,-0.001,-0.001,0.853,-0.082,-0.514,-0.042,-0.200,0.023,-0.473,-0.093,22692,20646,-6,6,45,15.900
177578,-0.179,-0.932,0.070,0.000,-0.000,-0.001,0.851,-0.081,-0.517,-0.046,-0.200,0.022,-0.466,-0.089,22631,20596,-6,6,45,15.900
177678,-0.175,-0.925,-0.060,0.000,-0.000,-0.000,0.850,-0.081,-0.519,-0.046,-0.200,0.021,-0.462,-0.088,22607,20532,-7,7,45,15.900
177778,-0.175,-0.919,0.010,-0.000,-0.001,-0.000,0.849,-0.082,-0.520,-0.047,-0.200,0.021,-0.459,-0.088,22583,20479,-7,8,44,15.920
177878,-0.177,-0.911,0.000,0.000,0.000,0.000,0.848,-0.082,-0.521,-0.047,-0.200,0.021,-0.456,-0.089,22549,20403,-8,8,44,15.920
177978,-0.179,-0.911,-0.030,0.000,0.000,-0.000,0.848,-0.083,-0.521,-0.046,-0.200,0.021,-0.456,-0.089,22504,20345,-9,10,44,15.920
178078,-0.179,-0.911,0.020,-0.000,0.000,0.000,0.848,-0.083,-0.521,-0.047,-0.200,0.021,-0.455,-0.090,22475,20291,-10,10,45,15.910
178178,-0.179,-0.912,-0.100,0.000,0.000,-0.000,0.848,-0.083,-0.521,-0.046,-0.200,0.021,-0.456,-0.090,22446,20248,-11,12,45,15.910
178278,-0.179,-0.913,0.030,-0.000,-0.000,0.000,0.848,-0.083,-0.521,-0.047,-0.200,0.021,-0.456,-0.089,22417,20192,-12,12,45,15.910
178378,-0.179,-0.912,-0.020,0.000,0.001,-0.000,0.848,-0.084,-0.521,-0.048,-0.200,0.021,-0.457,-0.089,22370,20131,-13,14,45,15.910
178478,-0.178,-0.917,-0.070,-0.000,-0.000,-0.000,0.849,-0.083,-0.520,-0.048,-0.200,0.021,-0.458,-0.089,22344,20084,-14,14,45,15.910
178578,-0.178,-0.916,-0.120,0.000,-0.001,0.000,0.849,-0.083,-0.520,-0.047,-0.200,0.021,-0.458,-0.089,22336,20051,-15,15,45,15.910
