Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,ErrorCodes
115287,0.049,0.010,0.130,0.000,0.000,0.000,-0.084,-0.704,0.075,-0.701,0.106,0.000,0.003,0.012,16259,15745,40,-40,37,15.340,16339,15673,0
115386,0.044,0.005,-0.260,-0.000,0.000,0.000,-0.083,-0.704,0.076,-0.702,0.094,0.000,0.002,0.011,16324,15773,40,-40,37,15.340,16339,15673,0
115486,0.048,0.005,0.140,-0.000,-0.000,-0.000,-0.084,-0.704,0.076,-0.701,0.055,0.000,0.002,0.012,16338,15851,40,-40,37,15.330,16393,15873,0
115587,0.043,0.010,0.270,0.000,-0.000,-0.000,-0.083,-0.704,0.076,-0.701,0.078,0.000,0.003,0.011,16399,15855,41,-41,37,15.330,16393,15873,0
115687,0.043,0.009,0.030,0.000,0.000,0.000,-0.083,-0.704,0.076,-0.701,0.086,0.000,0.003,0.011,16410,15886,40,-40,37,15.330,16393,15873,0
115786,0.040,0.009,-0.230,0.000,0.000,0.000,-0.082,-0.704,0.076,-0.701,0.075,0.000,0.003,0.010,16448,15909,40,-41,37,15.330,16393,15923,0
115887,0.037,0.007,-0.350,0.000,0.000,-0.000,-0.082,-0.704,0.076,-0.702,0.082,0.000,0.002,0.009,16539,16006,40,-40,37,15.330,16393,15923,0
115987,0.040,0.007,0.050,0.000,-0.000,0.000,-0.082,-0.704,0.075,-0.702,0.059,0.000,0.002,0.010,16528,16015,40,-40,37,15.310,16556,16025,0
116086,0.040,0.007,-0.180,0.000,0.000,0.000,-0.082,-0.704,0.075,-0.702,0.063,0.000,0.002,0.010,16542,16031,40,-40,37,15.310,16556,16025,0
116186,0.035,0.006,0.070,-0.000,0.000,0.000,-0.081,-0.704,0.075,-0.702,0.035,0.000,0.002,0.009,16557,16008,40,-40,37,15.310,16556,16025,0
116287,0.040,0.008,-0.100,0.000,-0.001,-0.000,-0.081,-0.704,0.074,-0.701,0.012,0.000,0.003,0.010,16539,16085,41,-41,37,15.310,16556,16025,0
116386,0.052,0.011,0.420,-0.000,-0.001,-0.000,-0.083,-0.705,0.074,-0.701,0.024,0.000,0.004,0.013,16486,16117,41,-41,37,15.320,16501,16129,0
116487,0.051,0.018,0.160,-0.000,-0.000,0.001,-0.082,-0.705,0.074,-0.700,0.031,0.000,0.006,0.013,16547,16088,41,-41,37,15.320,16501,16129,0
116586,0.037,0.018,-0.150,-0.000,0.001,0.000,-0.081,-0.705,0.076,-0.700,0.035,0.000,0.006,0.009,16609,16049,41,-41,37,15.320,16501,16129,0
116686,0.036,0.011,-0.120,0.000,0.000,0.000,-0.082,-0.704,0.075,-0.701,0.031,0.000,0.004,0.009,16600,16096,40,-40,37,15.310,16611,16025,0
116786,0.036,0.005,-0.070,-0.000,0.000,0.000,-0.081,-0.704,0.075,-0.702,0.035,0.000,0.002,0.009,16640,16143,40,-40,37,15.310,16611,16025,0
116886,0.033,0.007,-0.330,-0.000,-0.000,0.000,-0.081,-0.704,0.076,-0.702,0.078,0.000,0.002,0.008,16688,16179,41,-41,38,15.300,16611,16129,0
116986,0.033,0.007,0.150,0.000,-0.000,-0.000,-0.081,-0.704,0.076,-0.702,0.118,0.000,0.002,0.008,16720,16220,41,-41,38,15.300,16611,16129,0
117086,0.037,0.005,-0.240,0.000,0.000,-0.000,-0.081,-0.704,0.075,-0.702,0.165,0.000,0.002,0.009,16747,16306,40,-40,38,15.300,16666,16286,0
117186,0.039,0.003,-0.160,0.000,-0.000,-0.000,-0.081,-0.704,0.075,-0.702,0.173,0.000,0.001,0.010,16846,16398,40,-40,38,15.300,16666,16286,0
117286,0.039,0.004,0.240,-0.000,0.000,-0.000,-0.081,-0.704,0.074,-0.702,0.173,0.000,0.001,0.010,16867,16420,40,-40,38,15.300,16891,16339,0
117386,0.039,0.001,0.690,0.000,0.000,0.000,-0.081,-0.703,0.074,-0.702,0.176,0.000,0.000,0.010,16883,16445,40,-40,38,15.300,16891,16339,0
117486,0.035,-0.002,-0.080,0.000,0.001,0.000,-0.081,-0.703,0.075,-0.703,0.176,0.000,-0.001,0.009,16980,16504,40,-40,38,15.300,16891,16339,0
117586,0.019,-0.009,-0.520,0.001,0.001,0.001,-0.079,-0.702,0.075,-0.704,0.176,-0.000,-0.003,0.005,17166,16544,39,-39,38,15.260,16891,16501,0
117686,0.026,-0.020,-0.160,-0.001,0.000,-0.001,-0.079,-0.701,0.074,-0.705,0.176,-0.000,-0.007,0.007,17103,16690,38,-38,38,15.260,16891,16501,0
117786,0.035,-0.028,-0.130,-0.000,0.001,0.000,-0.081,-0.700,0.074,-0.706,0.176,-0.000,-0.009,0.009,17173,16750,38,-38,38,15.290,17182,16611,0
117886,0.021,-0.041,-0.050,-0.001,0.000,0.001,-0.081,-0.698,0.076,-0.707,0.176,-0.000,-0.014,0.005,17328,16755,37,-37,38,15.290,17182,16611,0
117986,0.011,-0.049,-0.110,0.000,0.001,-0.000,-0.080,-0.697,0.077,-0.708,0.176,-0.000,-0.016,0.003,17418,16835,36,-36,38,15.330,17301,16778,0
118086,0.015,-0.053,-0.250,0.000,0.001,-0.000,-0.080,-0.697,0.076,-0.709,0.176,-0.000,-0.018,0.004,17462,16969,36,-36,38,15.330,17301,16778,0
118186,0.018,-0.056,-0.170,-0.000,-0.000,0.000,-0.081,-0.696,0.076,-0.709,0.188,-0.000,-0.019,0.005,17546,17057,36,-36,38,15.290,17482,16949,0
118286,0.019,-0.052,0.270,-0.000,-0.000,-0.000,-0.081,-0.697,0.077,-0.709,0.188,-0.000,-0.017,0.005,17584,17101,37,-37,38,15.290,17482,16949,0
118386,0.020,-0.056,-0.360,-0.000,0.000,0.000,-0.081,-0.696,0.076,-0.709,0.180,-0.000,-0.019,0.005,17653,17172,36,-36,38,15.280,17667,17006,0
118486,0.015,-0.059,-0.210,0.000,-0.000,0.000,-0.081,-0.696,0.076,-0.709,0.176,-0.000,-0.020,0.004,17740,17222,36,-36,38,15.280,17667,17006,0
118586,0.026,-0.051,-0.180,-0.000,0.000,-0.001,-0.081,-0.697,0.075,-0.708,0.188,-0.000,-0.017,0.006,17732,17345,37,-37,38,15.260,17667,17361,0
118686,0.018,-0.047,0.290,0.000,-0.000,0.001,-0.081,-0.697,0.076,-0.708,0.204,-0.000,-0.016,0.004,17879,17341,37,-37,38,15.260,17667,17361,0
118786,0.009,-0.040,-0.070,-0.000,-0.001,-0.000,-0.080,-0.698,0.077,-0.707,0.239,-0.000,-0.013,0.002,17977,17430,37,-38,38,15.260,17985,17543,0
118886,0.009,-0.037,0.070,-0.000,-0.000,0.000,-0.080,-0.699,0.077,-0.707,0.247,-0.000,-0.012,0.002,18034,17516,37,-37,38,15.260,17985,17543,0
118986,0.011,-0.034,-0.140,0.000,-0.000,-0.000,-0.080,-0.699,0.077,-0.707,0.251,-0.000,-0.011,0.003,18110,17621,37,-37,38,15.260,17985,17543,0
119086,0.022,-0.035,-0.300,0.001,-0.000,-0.000,-0.080,-0.699,0.076,-0.707,0.255,-0.000,-0.012,0.006,18181,17786,37,-37,38,15.260,18050,17543,0
119186,0.031,-0.033,-0.260,0.000,0.000,-0.000,-0.081,-0.699,0.074,-0.706,0.259,-0.000,-0.011,0.008,18242,17890,37,-37,38,15.260,18050,17543,0
119286,0.035,-0.034,0.480,0.000,0.000,-0.001,-0.081,-0.699,0.074,-0.706,0.259,-0.000,-0.011,0.009,18281,17939,37,-37,38,15.250,18248,17857,0
119386,0.040,-0.036,0.080,0.000,0.000,0.000,-0.081,-0.699,0.073,-0.707,0.255,-0.000,-0.012,0.010,18378,18028,37,-37,38,15.250,18248,17857,0
119486,0.039,-0.039,-0.290,0.000,0.000,0.000,-0.081,-0.699,0.073,-0.707,0.255,-0.000,-0.013,0.010,18482,18128,37,-37,38,15.230,18315,18050,0
119586,0.039,-0.037,0.120,0.000,-0.000,-0.000,-0.081,-0.699,0.074,-0.707,0.255,-0.000,-0.012,0.010,18514,18169,37,-37,38,15.230,18315,18050,0
119686,0.044,-0.032,0.190,0.000,-0.000,-0.000,-0.082,-0.699,0.073,-0.706,0.259,-0.000,-0.011,0.011,18571,18269,37,-38,38,15.240,18450,18248,0
119786,0.038,-0.035,-0.300,-0.000,0.001,0.000,-0.081,-0.699,0.074,-0.707,0.259,-0.000,-0.012,0.009,18678,18306,37,-37,38,15.240,18450,18248,0
119886,0.025,-0.044,-0.030,-0.000,0.000,0.000,-0.081,-0.698,0.075,-0.708,0.255,-0.000,-0.015,0.006,18779,18337,36,-36,39,15.240,18587,18315,0
119986,0.026,-0.048,0.180,-0.000,0.001,-0.000,-0.081,-0.697,0.075,-0.708,0.251,-0.000,-0.016,0.006,18831,18446,36,-36,39,15.240,18587,18315,0
120086,0.033,-0.053,-0.160,0.000,-0.000,-0.000,-0.081,-0.697,0.074,-0.709,0.251,-0.000,-0.018,0.008,18900,18593,36,-36,39,15.240,18939,18450,0
120186,0.039,-0.052,0.030,0.000,0.000,-0.000,-0.081,-0.697,0.073,-0.708,0.247,-0.000,-0.017,0.010,18966,18674,36,-36,39,15.240,18939,18450,0
120286,0.039,-0.051,-0.500,0.000,-0.000,0.000,-0.081,-0.697,0.073,-0.708,0.247,-0.000,-0.017,0.010,19054,18747,36,-36,38,15.230,18939,18726,0
120386,0.035,-0.054,0.310,0.000,0.000,0.000,-0.081,-0.697,0.073,-0.709,0.247,-0.000,-0.018,0.009,19123,18785,35,-35,38,15.230,18939,18726,0
120486,0.036,-0.059,-0.730,0.000,0.001,0.000,-0.081,-0.696,0.073,-0.709,0.247,-0.000,-0.020,0.009,19208,18892,35,-35,39,15.200,19083,18867,0
120586,0.035,-0.068,-0.090,0.000,0.000,-0.000,-0.080,-0.695,0.073,-0.711,0.247,-0.000,-0.023,0.009,19283,18982,34,-34,39,15.200,19083,18867,0
120686,0.042,-0.070,-0.230,0.000,-0.000,-0.000,-0.081,-0.695,0.072,-0.711,0.243,-0.000,-0.023,0.010,19362,19118,34,-34,39,15.200,19305,19157,0
120786,0.042,-0.072,0.130,-0.000,-0.000,0.000,-0.082,-0.695,0.072,-0.711,0.247,-0.000,-0.024,0.010,19424,19158,34,-34,39,15.200,19305,19157,0
120886,0.042,-0.069,0.310,0.000,0.000,-0.000,-0.082,-0.695,0.073,-0.711,0.247,-0.000,-0.023,0.010,19464,19198,34,-34,39,15.190,19531,19230,0
120986,0.043,-0.071,-0.110,-0.000,-0.000,-0.000,-0.082,-0.695,0.073,-0.711,0.251,-0.000,-0.024,0.011,19545,19290,34,-34,39,15.190,19531,19230,0
121086,0.041,-0.078,-0.470,-0.000,0.000,0.000,-0.082,-0.694,0.073,-0.712,0.294,-0.000,-0.026,0.010,19628,19356,33,-33,39,15.180,19531,19305,0
121186,0.037,-0.082,-0.320,-0.000,0.001,-0.000,-0.082,-0.693,0.073,-0.712,0.298,-0.000,-0.027,0.009,19715,19438,33,-33,39,15.180,19531,19305,0
121286,0.031,-0.084,-0.310,-0.000,-0.000,0.000,-0.082,-0.693,0.074,-0.712,0.298,-0.000,-0.028,0.008,19854,19534,33,-33,39,15.180,19531,19305,0
121386,0.030,-0.086,-0.450,-0.000,-0.000,0.000,-0.082,-0.693,0.074,-0.712,0.298,-0.000,-0.029,0.007,19938,19636,33,-33,39,15.190,19880,19455,0
121486,0.029,-0.082,0.990,-0.001,0.000,-0.000,-0.082,-0.693,0.075,-0.712,0.302,-0.000,-0.027,0.007,19983,19695,33,-33,39,15.190,19880,19455,0
121586,0.024,-0.079,-0.350,-0.000,-0.000,0.000,-0.082,-0.694,0.076,-0.712,0.302,-0.000,-0.026,0.006,20149,19810,33,-33,39,15.200,20000,19685,0
121686,0.019,-0.074,-0.100,0.001,0.000,-0.000,-0.082,-0.694,0.077,-0.711,0.302,-0.000,-0.025,0.005,20230,19891,33,-34,39,15.200,20000,19685,0
121786,0.036,-0.066,0.030,-0.000,-0.001,-0.000,-0.084,-0.695,0.076,-0.710,0.302,-0.000,-0.022,0.009,20236,20053,34,-34,39,15.150,20120,19305,0
121886,0.021,-0.051,0.340,0.000,-0.001,0.001,-0.082,-0.697,0.077,-0.708,0.302,-0.000,-0.017,0.005,20366,20001,35,-35,39,15.150,20120,19305,0
121986,0.022,-0.058,-0.300,-0.000,0.000,-0.000,-0.082,-0.696,0.077,-0.709,0.302,-0.000,-0.019,0.005,20398,20104,34,-34,39,15.150,20408,19960,0
122086,0.021,-0.070,-0.510,0.000,0.001,0.000,-0.082,-0.695,0.076,-0.711,0.302,-0.000,-0.023,0.005,20526,20217,33,-33,39,15.150,20408,19960,0
122186,0.020,-0.080,0.160,0.000,0.001,0.000,-0.082,-0.693,0.076,-0.712,0.298,-0.000,-0.027,0.005,20620,20315,32,-32,39,15.140,20491,20242,0
122286,0.020,-0.083,-0.370,-0.000,0.000,0.000,-0.082,-0.693,0.076,-0.712,0.290,-0.000,-0.028,0.005,20692,20396,32,-32,39,15.140,20491,20242,0
122386,0.022,-0.087,0.210,-0.000,0.000,-0.000,-0.083,-0.693,0.077,-0.712,0.290,-0.000,-0.029,0.005,20779,20512,32,-32,39,15.150,20833,20366,0
122486,0.032,-0.089,-0.640,-0.000,0.000,-0.000,-0.084,-0.692,0.076,-0.713,0.282,-0.000,-0.030,0.008,20830,20633,32,-32,39,15.150,20833,20366,0
122586,0.034,-0.085,-0.200,-0.000,-0.000,-0.000,-0.084,-0.693,0.076,-0.712,0.282,-0.000,-0.028,0.009,20961,20741,32,-32,40,15.130,20876,20661,0
122686,0.034,-0.081,-0.350,-0.000,0.000,-0.000,-0.084,-0.693,0.076,-0.712,0.282,-0.000,-0.027,0.008,21052,20827,32,-32,40,15.130,20876,20661,0
122786,0.037,-0.082,-0.360,-0.000,0.001,-0.001,-0.085,-0.693,0.076,-0.712,0.267,-0.000,-0.027,0.009,21107,20919,32,-32,40,15.130,20876,20661,0
122886,0.051,-0.086,0.330,-0.001,0.000,-0.001,-0.087,-0.693,0.075,-0.712,0.271,-0.000,-0.029,0.013,21132,21049,32,-32,40,15.120,21008,20920,0
122986,0.055,-0.094,-0.300,0.000,-0.001,0.001,-0.088,-0.692,0.076,-0.713,0.275,-0.000,-0.031,0.014,21223,21091,31,-31,40,15.120,21008,20920,0
123086,0.037,-0.088,0.360,-0.001,-0.000,0.000,-0.087,-0.692,0.078,-0.712,0.271,-0.000,-0.029,0.009,21364,21105,32,-32,40,15.130,21231,21141,0
123186,0.031,-0.077,0.280,0.000,-0.000,0.000,-0.087,-0.693,0.079,-0.711,0.275,-0.000,-0.026,0.008,21407,21163,33,-33,40,15.130,21231,21141,0
123286,0.037,-0.079,0.050,0.000,-0.001,-0.000,-0.087,-0.693,0.078,-0.711,0.271,-0.000,-0.026,0.009,21436,21279,32,-32,40,15.090,21367,21186,0
123386,0.039,-0.080,-0.030,0.000,0.001,-0.000,-0.087,-0.693,0.078,-0.711,0.275,-0.000,-0.027,0.010,21482,21315,31,-31,40,15.090,21367,21186,0
123486,0.040,-0.091,0.240,0.000,0.001,0.000,-0.087,-0.692,0.077,-0.712,0.271,-0.000,-0.030,0.010,21556,21382,30,-30,40,15.120,21367,21367,0
123586,0.039,-0.098,0.110,0.000,-0.000,-0.000,-0.087,-0.691,0.077,-0.713,0.267,-0.000,-0.033,0.010,21650,21483,30,-30,40,15.120,21367,21367,0
123686,0.041,-0.101,0.100,-0.000,-0.000,-0.000,-0.087,-0.691,0.077,-0.714,0.271,-0.000,-0.034,0.010,21723,21578,30,-30,40,15.090,21739,21413,0
123786,0.040,-0.100,-0.150,-0.000,0.001,-0.000,-0.083,-0.691,0.074,-0.714,0.271,-0.000,-0.033,0.010,21818,21667,30,-30,40,15.090,21739,21413,0
123886,0.048,-0.103,0.380,-0.000,-0.000,-0.000,-0.083,-0.691,0.072,-0.714,0.275,-0.000,-0.034,0.012,21842,21748,30,-30,40,15.090,21739,21413,0
123986,0.046,-0.104,0.100,-0.000,-0.000,0.000,-0.082,-0.691,0.072,-0.714,0.271,-0.000,-0.035,0.011,21939,21802,30,-30,40,15.060,21834,21645,0
124086,0.043,-0.104,-0.160,0.000,0.000,0.000,-0.082,-0.691,0.072,-0.715,0.271,-0.000,-0.035,0.011,22008,21862,29,-29,40,15.060,21834,21645,0
124186,0.034,-0.107,-0.060,-0.000,0.001,0.000,-0.080,-0.691,0.071,-0.715,0.271,-0.000,-0.036,0.008,22106,21902,29,-29,40,15.060,22075,21739,0
124286,0.033,-0.112,-0.020,0.000,0.000,-0.000,-0.080,-0.690,0.072,-0.716,0.275,-0.000,-0.037,0.008,22186,22026,29,-29,40,15.060,22075,21739,0
124386,0.035,-0.115,0.260,-0.000,-0.000,0.000,-0.080,-0.690,0.071,-0.716,0.275,-0.000,-0.038,0.009,22239,22091,28,-28,40,15.070,22321,21929,0
124486,0.030,-0.113,-0.100,-0.000,-0.000,0.000,-0.079,-0.690,0.071,-0.716,0.278,-0.000,-0.038,0.008,22353,22178,29,-29,40,15.070,22321,21929,0
124586,0.030,-0.110,-0.970,-0.000,-0.000,-0.000,-0.079,-0.690,0.071,-0.716,0.278,-0.000,-0.037,0.008,22586,22429,29,-29,41,15.020,22522,22321,0
124686,0.031,-0.110,0.260,0.000,0.000,0.000,-0.079,-0.690,0.071,-0.716,0.286,-0.000,-0.037,0.008,22657,22506,29,-29,41,15.020,22522,22321,0
124786,0.033,-0.112,1.010,0.000,0.000,-0.000,-0.079,-0.690,0.070,-0.716,0.282,-0.000,-0.037,0.008,22678,22552,28,-28,41,15.020,22522,22321,0
124886,0.031,-0.113,0.230,0.000,-0.000,0.000,-0.078,-0.690,0.070,-0.716,0.282,-0.000,-0.038,0.008,22811,22651,28,-28,41,15.010,22779,22471,0
124986,0.031,-0.112,0.540,-0.000,0.000,-0.000,-0.078,-0.690,0.070,-0.716,0.282,-0.000,-0.037,0.008,22973,22840,28,-28,41,15.010,22779,22471,0
125086,0.035,-0.115,-0.390,0.000,0.000,0.000,-0.078,-0.690,0.069,-0.716,0.282,-0.000,-0.038,0.009,23052,22937,28,-28,41,15.000,22988,22831,0
125186,0.055,-0.119,0.610,0.000,-0.001,-0.002,-0.080,-0.690,0.067,-0.717,0.282,-0.000,-0.040,0.014,23006,23086,27,-28,41,15.000,22988,22831,0
125286,0.062,-0.099,-0.350,0.000,-0.001,0.002,-0.080,-0.692,0.066,-0.714,0.282,-0.000,-0.033,0.015,23171,23114,29,-29,41,14.990,23041,22421,0
125386,0.027,-0.114,0.500,-0.000,0.002,0.000,-0.077,-0.690,0.069,-0.716,0.282,-0.000,-0.038,0.007,23342,23101,27,-27,41,14.990,23041,22421,0
125486,0.024,-0.134,-0.020,0.000,0.001,0.000,-0.077,-0.688,0.069,-0.719,0.282,-0.000,-0.045,0.006,23400,23225,25,-25,41,14.990,23041,22421,0
125586,0.026,-0.157,-1.080,-0.000,0.001,-0.000,-0.077,-0.685,0.069,-0.721,0.286,-0.000,-0.052,0.006,23571,23457,24,-24,41,14.990,23419,23094,0
125686,0.031,-0.158,0.070,-0.000,-0.000,-0.000,-0.078,-0.685,0.068,-0.721,0.282,-0.000,-0.053,0.008,23724,23632,24,-24,41,14.990,23419,23094,0
125786,0.038,-0.153,-1.300,-0.000,0.000,-0.000,-0.078,-0.685,0.068,-0.721,0.282,-0.000,-0.051,0.010,23866,23807,25,-25,41,14.970,23696,23584,0
125886,0.047,-0.152,-0.220,-0.000,-0.000,-0.000,-0.079,-0.686,0.067,-0.720,0.282,-0.000,-0.051,0.012,23868,23849,25,-25,41,14.970,23696,23584,0
125987,0.047,-0.152,-0.340,0.000,0.000,-0.000,-0.079,-0.686,0.067,-0.720,0.286,-0.000,-0.051,0.012,23973,23931,24,-24,41,14.970,23809,23809,0
126086,0.048,-0.147,-0.620,-0.000,0.000,0.000,-0.080,-0.686,0.068,-0.720,0.282,-0.000,-0.049,0.012,24072,24026,25,-25,41,14.970,23809,23809,0
126186,0.040,-0.148,-0.650,-0.000,-0.001,-0.001,-0.079,-0.686,0.069,-0.720,0.282,-0.000,-0.049,0.010,24237,24166,25,-25,41,14.970,23809,23809,0
126286,0.050,-0.141,0.740,-0.000,0.001,0.000,-0.080,-0.687,0.068,-0.719,0.282,-0.000,-0.047,0.012,24211,24201,25,-25,41,14.940,24213,24038,0
126386,0.049,-0.144,-0.860,0.000,-0.001,0.000,-0.080,-0.687,0.068,-0.719,0.286,-0.000,-0.048,0.012,24285,24254,24,-24,41,14.940,24213,24038,0
126486,0.049,-0.139,0.400,0.000,0.001,-0.000,-0.080,-0.687,0.068,-0.719,0.282,-0.000,-0.046,0.012,24342,24321,24,-24,42,14.910,24449,24213,0
126586,0.051,-0.147,0.760,0.000,-0.001,-0.000,-0.080,-0.686,0.067,-0.720,0.282,-0.000,-0.049,0.013,24409,24406,24,-24,42,14.910,24449,24213,0
126686,0.051,-0.140,0.570,-0.000,0.000,0.000,-0.080,-0.687,0.068,-0.719,0.290,-0.000,-0.047,0.013,24501,24495,24,-24,42,14.910,24449,24213,0
126786,0.055,-0.140,0.320,-0.000,-0.001,-0.000,-0.080,-0.687,0.067,-0.719,0.282,-0.000,-0.047,0.014,24481,24511,24,-24,42,14.920,24630,24449,0
126887,0.050,-0.140,-0.400,-0.000,0.001,0.000,-0.080,-0.687,0.068,-0.719,0.282,-0.000,-0.047,0.013,24604,24577,24,-24,42,14.920,24630,24449,0
126987,0.040,-0.140,0.310,-0.000,-0.000,0.000,-0.079,-0.687,0.069,-0.719,0.286,-0.000,-0.047,0.010,24631,24558,24,-24,41,14.710,24390,24630,0
127087,0.032,-0.146,0.240,-0.000,0.000,0.000,-0.080,-0.686,0.070,-0.720,0.282,-0.000,-0.049,0.008,24643,24557,23,-23,41,14.710,24390,24630,0
127187,0.028,-0.147,-0.270,-0.000,-0.000,-0.000,-0.080,-0.686,0.071,-0.720,0.286,-0.000,-0.049,0.007,24738,24664,23,-23,42,14.910,24691,24630,0
127287,0.036,-0.150,-1.230,-0.000,0.001,-0.001,-0.081,-0.686,0.071,-0.720,0.286,-0.000,-0.050,0.009,24904,24906,22,-22,42,14.910,24691,24630,0
127387,0.049,-0.156,1.210,0.000,0.000,-0.000,-0.082,-0.685,0.069,-0.721,0.282,-0.000,-0.052,0.012,24860,24911,22,-22,42,14.910,24691,24630,0
127487,0.051,-0.157,-1.100,0.000,-0.000,-0.000,-0.082,-0.685,0.069,-0.721,0.282,-0.000,-0.052,0.013,25188,25219,22,-22,42,14.850,24630,24752,0
127587,0.054,-0.152,-0.090,0.000,0.000,-0.000,-0.082,-0.686,0.068,-0.720,0.282,-0.000,-0.051,0.014,25425,25468,22,-22,42,14.850,24630,24752,0
127687,0.058,-0.155,-0.620,0.000,0.000,0.000,-0.082,-0.685,0.068,-0.721,0.286,-0.000,-0.052,0.014,25517,25570,22,-22,42,14.870,25380,25445,0
127787,0.058,-0.158,0.470,-0.000,0.001,0.000,-0.082,-0.685,0.068,-0.721,0.286,-0.000,-0.053,0.015,25681,25740,21,-21,42,14.870,25380,25445,0
127887,0.057,-0.179,0.910,-0.001,0.002,0.000,-0.083,-0.682,0.068,-0.723,0.282,-0.000,-0.060,0.014,25878,25927,19,-19,42,14.870,25380,25445,0
127987,0.053,-0.201,-0.530,0.000,0.001,-0.000,-0.083,-0.680,0.069,-0.726,0.286,-0.000,-0.067,0.013,26082,26125,17,-17,42,14.800,26178,25906,0
128087,0.058,-0.215,-0.900,-0.000,0.001,0.000,-0.084,-0.678,0.068,-0.727,0.286,-0.001,-0.072,0.014,26310,26380,17,-17,42,14.800,26178,25906,0
128187,0.053,-0.236,-1.290,-0.000,0.002,0.000,-0.084,-0.675,0.069,-0.730,0.290,-0.001,-0.079,0.013,26483,26521,15,-15,45,14.780,26737,25839,0
128287,0.050,-0.245,1.660,-0.001,-0.001,-0.001,-0.084,-0.674,0.069,-0.731,0.282,-0.001,-0.082,0.013,26511,26566,15,-15,45,14.780,26737,25839,0
128387,0.068,-0.231,0.130,0.000,0.001,-0.001,-0.086,-0.676,0.069,-0.729,0.282,-0.001,-0.077,0.017,26608,26776,16,-16,43,14.740,26246,26954,0
128487,0.085,-0.264,1.670,-0.000,0.000,-0.000,-0.089,-0.672,0.067,-0.732,0.286,-0.001,-0.088,0.021,26795,27010,12,-12,43,14.740,26246,26954,0
128587,0.077,-0.232,0.040,0.000,-0.002,0.000,-0.089,-0.676,0.069,-0.729,0.286,-0.001,-0.077,0.019,26870,26996,17,-17,43,14.740,26246,26954,0
128687,0.074,-0.233,0.730,0.000,0.003,-0.000,-0.088,-0.676,0.069,-0.729,0.286,-0.001,-0.078,0.019,26940,27075,14,-14,43,14.740,26954,27397,0
128787,0.081,-0.254,-0.400,0.000,-0.002,-0.000,-0.088,-0.673,0.068,-0.731,0.286,-0.001,-0.085,0.020,26943,27136,13,-13,43,14.740,26954,27397,0
128887,0.087,-0.225,-0.470,0.000,0.000,0.000,-0.089,-0.677,0.067,-0.728,0.282,-0.001,-0.075,0.022,26993,27198,16,-16,43,14.740,27100,26809,0
128987,0.081,-0.256,2.130,0.000,0.001,0.000,-0.088,-0.673,0.067,-0.731,0.282,-0.001,-0.085,0.020,26997,27155,11,-12,43,14.740,27100,26809,0
129087,0.080,-0.232,0.300,-0.000,-0.001,-0.000,-0.087,-0.676,0.067,-0.729,0.282,-0.001,-0.077,0.020,27137,27329,15,-15,43,14.740,27100,26809,0
129187,0.081,-0.243,-1.400,0.000,0.001,0.001,-0.087,-0.675,0.067,-0.730,0.286,-0.001,-0.081,0.020,27350,27526,12,-12,43,14.670,27548,26954,0
129287,0.064,-0.248,1.980,0.000,-0.000,0.001,-0.086,-0.674,0.068,-0.731,0.286,-0.001,-0.083,0.016,27635,27717,12,-12,43,14.670,27548,26954,0
129387,0.055,-0.252,-3.640,-0.000,0.000,-0.000,-0.085,-0.673,0.069,-0.731,0.286,-0.001,-0.084,0.014,28331,28433,12,-12,43,14.630,28011,28089,0
129487,0.074,-0.264,-2.690,0.000,0.001,-0.001,-0.087,-0.672,0.067,-0.732,0.286,-0.001,-0.088,0.019,28437,28678,10,-10,43,14.630,28011,28089,0
129587,0.092,-0.269,-0.650,-0.000,-0.000,-0.000,-0.089,-0.671,0.066,-0.733,0.282,-0.001,-0.090,0.023,28541,28824,10,-10,43,14.630,28011,28089,0
129687,0.103,-0.268,-1.610,-0.001,-0.000,-0.000,-0.090,-0.672,0.065,-0.732,0.290,-0.001,-0.089,0.026,28987,29287,10,-10,44,14.540,28901,28490,0
129787,0.105,-0.258,1.260,0.000,-0.000,-0.000,-0.091,-0.673,0.065,-0.731,0.286,-0.001,-0.086,0.026,29104,29395,11,-11,44,14.540,28901,28490,0
129887,0.099,-0.265,-1.430,-0.000,0.001,0.000,-0.090,-0.672,0.065,-0.732,0.286,-0.001,-0.088,0.025,29428,29670,9,-10,44,14.580,29154,29761,0
129987,0.082,-0.281,1.580,0.001,0.001,0.001,-0.088,-0.670,0.067,-0.734,0.290,-0.001,-0.094,0.020,29563,29731,8,-8,44,14.580,29154,29761,0
130087,0.074,-0.287,-1.170,-0.000,0.001,-0.000,-0.088,-0.669,0.067,-0.735,0.282,-0.001,-0.096,0.018,29758,29942,8,-8,44,14.580,29154,29761,0
130187,0.069,-0.282,0.150,-0.000,-0.001,-0.001,-0.088,-0.670,0.069,-0.734,0.290,-0.001,-0.094,0.017,29889,30078,8,-8,44,14.510,29325,30303,0
130287,0.093,-0.268,0.620,-0.001,-0.001,-0.001,-0.091,-0.671,0.067,-0.732,0.282,-0.001,-0.089,0.023,30014,30348,9,-9,44,14.510,29325,30303,0
