Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
116326,0.133,-0.049,0.012,0.001,0.001,-0.004,0.568,0.442,-0.545,0.430,0.000,-0.001,-0.016,0.033,13681,14182,30,-30,47,14.810,14005,13774,660,642,0
116426,0.241,-0.041,-0.013,0.001,-0.001,-0.005,0.572,0.451,-0.538,0.423,0.000,-0.002,-0.014,0.060,13239,14552,31,-31,47,14.810,13368,14409,628,669,0
116526,0.314,-0.026,-0.042,0.001,-0.002,-0.002,0.574,0.458,-0.535,0.418,0.000,-0.003,-0.009,0.079,13153,14630,32,-33,47,14.810,13368,14409,628,669,0
116626,0.346,0.000,-0.055,0.001,-0.002,-0.002,0.573,0.463,-0.535,0.415,0.000,-0.003,0.000,0.086,13131,14650,34,-35,47,14.810,13368,14409,628,669,0
116726,0.391,0.030,-0.013,0.000,-0.001,-0.001,0.572,0.469,-0.534,0.410,0.000,-0.003,0.010,0.099,12942,14817,36,-37,48,14.810,13157,14619,598,692,0
116826,0.412,0.039,0.034,0.000,0.000,-0.001,0.572,0.471,-0.534,0.408,0.000,-0.004,0.013,0.103,12947,14812,36,-36,48,14.810,13157,14619,598,692,0
116926,0.426,0.031,0.015,0.000,0.000,-0.001,0.573,0.471,-0.532,0.407,0.000,-0.004,0.010,0.106,12892,14860,35,-35,48,14.820,12953,14836,596,686,0
117026,0.454,0.032,-0.049,0.000,-0.000,-0.001,0.574,0.474,-0.530,0.406,0.000,-0.004,0.011,0.114,12715,15012,35,-36,48,14.820,12953,14836,596,686,0
117126,0.462,0.035,-0.034,0.000,-0.000,-0.000,0.575,0.474,-0.530,0.405,0.000,-0.005,0.012,0.116,12741,14990,35,-36,48,14.800,12755,14970,586,705,0
117226,0.463,0.038,-0.008,0.000,0.000,0.000,0.574,0.475,-0.530,0.405,0.000,-0.005,0.013,0.116,12733,14996,35,-36,48,14.800,12755,14970,586,705,0
117326,0.462,0.035,0.033,0.000,0.000,-0.000,0.575,0.474,-0.530,0.405,0.000,-0.005,0.012,0.116,12687,15036,35,-35,48,14.800,12755,14970,586,705,0
117426,0.470,0.032,0.013,-0.000,0.001,-0.000,0.575,0.475,-0.529,0.405,0.000,-0.005,0.010,0.118,12596,15112,35,-35,47,14.800,12658,15060,590,700,0
117526,0.477,0.031,0.019,0.000,0.000,-0.000,0.576,0.475,-0.529,0.404,0.000,-0.005,0.010,0.119,12554,15147,35,-35,47,14.800,12658,15060,590,700,0
117626,0.475,0.029,0.017,-0.000,-0.000,0.001,0.576,0.475,-0.529,0.404,0.000,-0.005,0.010,0.119,12562,15141,35,-35,47,14.800,12594,15151,569,708,0
117726,0.461,0.027,0.018,0.000,-0.000,0.001,0.575,0.474,-0.530,0.406,0.000,-0.005,0.009,0.115,12604,15105,35,-35,47,14.800,12594,15151,569,708,0
117826,0.439,0.026,-0.004,0.000,0.000,0.001,0.574,0.472,-0.531,0.407,0.000,-0.004,0.009,0.110,12677,15045,35,-35,47,14.800,12594,15151,569,708,0
117926,0.401,0.023,-0.023,0.000,-0.000,0.002,0.572,0.469,-0.533,0.410,0.000,-0.004,0.008,0.100,12830,14914,35,-35,48,14.800,12690,15015,590,705,0
118026,0.348,0.022,-0.019,-0.000,-0.000,0.003,0.570,0.466,-0.535,0.414,0.000,-0.003,0.007,0.087,13030,14739,35,-35,48,14.800,12690,15015,590,705,0
118126,0.276,0.038,-0.017,-0.000,-0.001,0.003,0.564,0.463,-0.541,0.419,0.000,-0.001,0.013,0.067,13306,14491,37,-37,47,14.800,13227,14662,588,675,0
118226,0.216,0.048,0.007,-0.000,-0.001,0.002,0.560,0.459,-0.545,0.422,0.000,-0.001,0.016,0.054,13400,14404,37,-37,47,14.800,13227,14662,588,675,0
118326,0.167,0.048,0.065,-0.000,0.000,0.002,0.558,0.455,-0.549,0.425,0.000,-0.000,0.016,0.042,13505,14305,36,-37,47,14.800,13440,14285,640,672,0
118426,0.126,0.040,0.070,-0.000,0.001,0.001,0.557,0.451,-0.550,0.428,0.000,-0.000,0.013,0.031,13566,14248,35,-36,47,14.800,13440,14285,640,672,0
118526,0.113,0.031,0.011,-0.000,0.000,-0.000,0.557,0.450,-0.551,0.429,0.000,-0.000,0.010,0.028,13494,14316,35,-35,47,14.800,13440,14285,640,672,0
118626,0.127,0.030,0.004,-0.000,0.000,-0.001,0.558,0.450,-0.550,0.428,0.000,-0.000,0.010,0.032,13348,14452,35,-35,48,14.810,13477,14326,624,668,0
118726,0.136,0.028,-0.002,-0.000,-0.000,0.000,0.559,0.451,-0.549,0.428,0.000,-0.000,0.009,0.034,13337,14462,35,-36,48,14.810,13477,14326,624,668,0
118826,0.121,0.026,0.002,-0.000,0.001,0.001,0.558,0.449,-0.550,0.429,0.000,-0.000,0.008,0.030,13459,14349,35,-35,47,14.810,13550,14409,592,661,0
118926,0.107,0.022,-0.001,0.000,0.000,0.001,0.558,0.448,-0.550,0.430,0.000,-0.000,0.007,0.027,13483,14326,35,-35,47,14.810,13550,14409,592,661,0
119026,0.104,0.013,-0.016,-0.000,0.000,0.000,0.559,0.447,-0.550,0.430,0.000,-0.000,0.004,0.026,13447,14360,34,-34,47,14.810,13550,14409,592,661,0
119126,0.098,0.012,-0.014,-0.000,-0.000,0.000,0.559,0.446,-0.550,0.431,0.000,-0.000,0.004,0.024,13459,14349,34,-35,47,14.800,13440,14326,628,673,0
119226,0.098,0.017,-0.007,-0.000,-0.000,-0.000,0.558,0.447,-0.551,0.431,0.000,-0.000,0.006,0.025,13435,14371,35,-35,47,14.800,13440,14326,628,673,0
119326,0.103,0.013,0.004,0.000,-0.000,-0.000,0.559,0.447,-0.550,0.430,0.000,-0.000,0.004,0.026,13398,14405,34,-35,47,14.800,13368,14326,631,688,0
119426,0.109,0.016,0.017,0.000,0.000,0.000,0.559,0.447,-0.550,0.430,0.000,-0.000,0.005,0.027,13371,14431,35,-35,47,14.800,13368,14326,631,688,0
119526,0.101,0.016,0.005,-0.000,0.000,0.000,0.559,0.447,-0.550,0.431,0.000,-0.000,0.005,0.025,13429,14377,35,-35,47,14.800,13368,14326,631,688,0
119626,0.088,0.016,0.013,-0.000,0.000,0.001,0.558,0.446,-0.551,0.431,0.000,-0.000,0.005,0.022,13489,14321,35,-35,47,14.810,13440,14492,621,639,0
119726,0.069,0.011,0.011,-0.000,0.000,0.001,0.557,0.444,-0.552,0.433,0.000,-0.000,0.004,0.017,13554,14259,34,-35,47,14.810,13440,14492,621,639,0
119826,0.053,0.003,0.015,-0.000,0.001,0.001,0.557,0.443,-0.552,0.435,0.000,-0.000,0.001,0.013,13586,14228,34,-34,47,14.800,13586,14245,627,660,0
119926,0.045,0.000,0.006,-0.000,0.000,0.001,0.557,0.442,-0.552,0.435,0.000,-0.000,0.000,0.011,13585,14229,34,-34,47,14.800,13586,14245,627,660,0
120026,0.031,-0.005,0.015,-0.000,0.000,0.001,0.557,0.440,-0.553,0.437,0.000,-0.000,-0.002,0.008,13649,14169,33,-34,47,14.800,13586,14245,627,660,0
120126,0.005,-0.006,-0.004,-0.000,-0.000,0.002,0.556,0.438,-0.554,0.438,0.000,0.000,-0.002,0.001,13769,14052,33,-34,47,14.800,13623,14326,640,618,0
120226,-0.013,-0.005,0.029,0.000,0.000,-0.001,0.555,0.437,-0.555,0.439,0.000,-0.000,-0.002,-0.003,13754,14066,33,-34,47,14.800,13623,14326,640,618,0
120326,0.020,-0.004,0.014,0.000,0.000,-0.001,0.557,0.439,-0.554,0.437,0.000,-0.000,-0.001,0.005,13512,14299,34,-34,47,14.790,13661,14124,623,677,0
120426,0.050,-0.009,-0.021,-0.000,0.001,-0.001,0.559,0.441,-0.552,0.435,0.000,-0.000,-0.003,0.013,13430,14376,33,-33,47,14.790,13661,14124,623,677,0
120526,0.051,-0.013,-0.055,-0.000,0.000,-0.000,0.560,0.440,-0.552,0.435,0.000,-0.000,-0.005,0.013,13514,14297,33,-33,47,14.830,13586,14285,604,673,0
120626,0.046,-0.004,-0.079,0.000,-0.001,-0.000,0.559,0.440,-0.553,0.434,0.000,-0.000,-0.001,0.012,13539,14273,34,-34,47,14.830,13586,14285,604,673,0
120726,0.081,0.002,-0.038,-0.000,0.000,-0.002,0.561,0.442,-0.552,0.430,0.000,-0.000,0.001,0.020,13298,14498,34,-34,47,14.830,13586,14285,604,673,0
120826,0.126,-0.004,-0.052,-0.000,0.003,-0.003,0.564,0.445,-0.549,0.428,0.000,-0.000,-0.001,0.031,13098,14679,33,-33,47,14.800,13333,14534,597,676,0
120926,0.215,-0.081,-0.028,-0.001,0.005,-0.004,0.577,0.444,-0.538,0.426,0.000,-0.002,-0.027,0.054,12650,15067,25,-25,47,14.800,13333,14534,597,676,0
121026,0.249,-0.132,0.017,0.001,0.001,0.000,0.583,0.443,-0.531,0.427,0.000,-0.003,-0.044,0.062,12758,14976,23,-24,47,14.800,12690,15015,590,707,0
121126,0.223,-0.112,0.012,-0.000,-0.003,0.001,0.579,0.443,-0.534,0.428,0.000,-0.002,-0.037,0.056,13017,14751,28,-28,47,14.800,12690,15015,590,707,0
121226,0.190,-0.081,0.023,0.000,-0.001,0.001,0.575,0.443,-0.539,0.428,0.000,-0.001,-0.027,0.047,13135,14646,30,-30,47,14.800,12690,15015,590,707,0
121326,0.168,-0.057,0.022,0.000,-0.001,0.001,0.571,0.443,-0.542,0.428,0.000,-0.001,-0.019,0.042,13163,14621,31,-31,47,14.810,13123,14662,609,682,0
121426,0.160,-0.045,0.016,0.000,0.001,0.000,0.570,0.443,-0.544,0.427,0.000,-0.001,-0.015,0.040,13120,14659,31,-31,47,14.810,13123,14662,609,682,0
121526,0.166,-0.052,-0.029,0.005,0.000,-0.001,0.570,0.444,-0.542,0.428,0.000,-0.001,-0.017,0.041,13030,14740,30,-30,47,14.810,13089,14662,610,688,0
121626,0.196,-0.039,-0.069,0.000,-0.001,-0.001,0.571,0.446,-0.543,0.424,0.000,-0.001,-0.013,0.049,12855,14892,32,-32,47,14.810,13089,14662,610,688,0
121726,0.187,-0.028,-0.010,-0.000,-0.000,-0.000,0.570,0.446,-0.544,0.424,0.000,-0.001,-0.009,0.047,12983,14781,32,-32,47,14.800,12987,14619,598,678,0
121826,0.193,-0.030,0.045,0.000,0.000,-0.000,0.570,0.446,-0.544,0.424,0.000,-0.001,-0.010,0.048,12916,14840,31,-31,47,14.800,12987,14619,598,678,0
121926,0.198,-0.046,0.047,-0.000,0.001,-0.001,0.572,0.446,-0.542,0.425,0.000,-0.001,-0.016,0.050,12867,14882,29,-30,47,14.800,12987,14619,598,678,0
122026,0.197,-0.055,0.010,0.000,0.000,0.000,0.573,0.445,-0.541,0.425,0.000,-0.001,-0.018,0.049,12898,14855,29,-30,47,14.800,12820,14880,607,692,0
122126,0.191,-0.057,-0.001,0.000,-0.000,-0.000,0.573,0.444,-0.541,0.426,0.000,-0.001,-0.019,0.048,12903,14851,29,-30,47,14.800,12820,14880,607,692,0
122226,0.195,-0.057,-0.009,-0.000,0.001,0.000,0.573,0.445,-0.541,0.426,0.000,-0.001,-0.019,0.049,12868,14881,29,-29,47,14.800,12886,14836,589,707,0
122326,0.195,-0.063,-0.009,-0.000,-0.000,-0.000,0.574,0.444,-0.541,0.426,0.000,-0.001,-0.021,0.049,12843,14903,29,-29,47,14.800,12886,14836,589,707,0
122426,0.190,-0.061,-0.026,-0.000,-0.000,0.001,0.573,0.444,-0.541,0.426,0.000,-0.001,-0.020,0.047,12882,14869,29,-30,47,14.800,12886,14836,589,707,0
122526,0.178,-0.055,-0.007,-0.000,-0.000,0.000,0.572,0.443,-0.542,0.427,0.000,-0.001,-0.018,0.044,12908,14847,30,-30,47,14.800,12886,14792,599,712,0
122626,0.177,-0.055,-0.006,0.000,-0.000,0.000,0.572,0.443,-0.542,0.427,0.000,-0.001,-0.018,0.044,12870,14879,29,-30,47,14.800,12886,14792,599,712,0
122726,0.172,-0.051,-0.001,0.000,0.000,0.000,0.571,0.443,-0.543,0.427,0.000,-0.001,-0.017,0.043,12879,14872,30,-30,47,14.800,12953,14880,582,689,0
122826,0.173,-0.049,0.023,0.000,-0.001,-0.000,0.571,0.444,-0.543,0.427,0.000,-0.001,-0.016,0.043,12838,14907,30,-30,47,14.800,12953,14880,582,689,0
122926,0.173,-0.049,0.017,-0.000,0.000,0.000,0.571,0.444,-0.543,0.427,0.000,-0.001,-0.016,0.043,12847,14899,30,-30,47,14.800,12953,14880,582,689,0
123026,0.175,-0.049,0.002,0.000,0.000,-0.000,0.571,0.444,-0.543,0.426,0.000,-0.001,-0.016,0.044,12799,14941,29,-30,47,14.820,12886,14749,584,490,0
123126,0.172,-0.047,0.015,-0.000,-0.000,0.001,0.571,0.443,-0.544,0.426,0.000,-0.001,-0.016,0.043,12832,14912,30,-30,47,14.820,12886,14749,584,490,0
123226,0.170,-0.047,0.015,-0.000,0.000,-0.000,0.571,0.443,-0.544,0.426,0.000,-0.001,-0.016,0.043,12799,14941,30,-30,47,14.790,12820,14880,597,686,0
123326,0.169,-0.050,-0.009,-0.000,-0.000,0.000,0.571,0.443,-0.544,0.427,0.000,-0.001,-0.017,0.042,12806,14935,29,-30,47,14.790,12820,14880,597,686,0
123426,0.166,-0.043,-0.023,-0.000,-0.000,-0.000,0.570,0.443,-0.544,0.427,0.000,-0.001,-0.014,0.042,12790,14949,30,-30,47,14.790,12820,14880,597,686,0
123526,0.167,-0.040,0.013,0.000,-0.000,-0.000,0.570,0.444,-0.544,0.426,0.000,-0.001,-0.013,0.042,12774,14962,30,-30,47,14.830,12820,14970,587,691,0
123626,0.165,-0.039,0.044,-0.000,0.000,0.000,0.570,0.444,-0.545,0.426,0.000,-0.001,-0.013,0.041,12784,14953,30,-30,47,14.830,12820,14970,587,691,0
123726,0.163,-0.046,0.026,-0.000,0.001,-0.000,0.571,0.443,-0.544,0.427,0.000,-0.001,-0.015,0.041,12763,14971,29,-29,47,14.790,12787,14880,595,718,0
123826,0.162,-0.051,0.004,0.000,-0.000,-0.000,0.571,0.442,-0.544,0.427,0.000,-0.001,-0.017,0.040,12755,14978,29,-29,47,14.790,12787,14880,595,718,0
123926,0.161,-0.051,0.005,0.000,-0.000,0.000,0.571,0.442,-0.544,0.427,0.000,-0.001,-0.017,0.040,12750,14982,29,-29,47,14.790,12690,15015,606,693,0
124026,0.155,-0.051,0.007,-0.000,-0.000,0.000,0.571,0.442,-0.544,0.428,0.000,-0.001,-0.017,0.039,12767,14968,29,-29,47,14.790,12690,15015,606,693,0
124126,0.150,-0.051,0.012,-0.000,0.000,0.000,0.570,0.442,-0.545,0.428,0.000,-0.001,-0.017,0.037,12772,14964,29,-29,47,14.790,12690,15015,606,693,0
124226,0.141,-0.052,-0.001,-0.000,0.000,-0.000,0.570,0.441,-0.545,0.429,0.000,-0.001,-0.017,0.035,12792,14947,29,-29,47,14.800,12787,14880,593,716,0
124326,0.141,-0.055,-0.015,0.000,-0.000,0.000,0.570,0.441,-0.545,0.429,0.000,-0.001,-0.018,0.035,12759,14975,29,-29,47,14.800,12787,14880,593,716,0
124426,0.141,-0.054,-0.003,-0.000,0.000,-0.000,0.570,0.441,-0.545,0.429,0.000,-0.001,-0.018,0.035,12744,14988,28,-29,47,14.790,12722,15015,596,694,0
124526,0.141,-0.056,-0.007,-0.000,-0.000,0.000,0.570,0.441,-0.544,0.429,0.000,-0.001,-0.019,0.035,12739,14992,28,-29,47,14.790,12722,15015,596,694,0
124626,0.134,-0.056,0.001,-0.000,0.000,0.001,0.570,0.440,-0.545,0.430,0.000,-0.001,-0.019,0.033,12789,14949,28,-29,47,14.790,12722,15015,596,694,0
124726,0.120,-0.064,-0.005,-0.000,0.001,0.000,0.570,0.439,-0.545,0.431,0.000,-0.001,-0.021,0.030,12828,14915,27,-28,47,14.800,12787,14925,595,704,0
124826,0.111,-0.073,0.015,0.000,0.001,0.000,0.570,0.437,-0.545,0.432,0.000,-0.001,-0.024,0.028,12829,14915,27,-27,47,14.800,12787,14925,595,704,0
124926,0.109,-0.081,-0.021,0.000,-0.000,0.000,0.571,0.437,-0.544,0.433,0.000,-0.001,-0.027,0.027,12816,14926,26,-27,47,14.800,12853,14880,582,711,0
125026,0.100,-0.081,-0.032,-0.000,0.001,0.000,0.570,0.436,-0.544,0.434,0.000,-0.001,-0.027,0.025,12842,14903,26,-27,47,14.800,12853,14880,582,711,0
125126,0.105,-0.077,-0.030,0.000,0.000,-0.000,0.570,0.436,-0.545,0.433,0.000,-0.001,-0.026,0.026,12778,14959,27,-27,47,14.800,12853,14880,582,711,0
125226,0.104,-0.080,-0.015,-0.000,0.000,-0.000,0.571,0.436,-0.545,0.433,0.000,-0.001,-0.027,0.026,12789,14949,26,-27,47,14.800,12853,15015,574,684,0
125326,0.103,-0.084,-0.008,-0.000,0.000,0.000,0.571,0.436,-0.544,0.433,0.000,-0.001,-0.028,0.026,12795,14944,26,-26,47,14.800,12853,15015,574,684,0
125426,0.097,-0.093,-0.004,-0.000,0.001,-0.000,0.571,0.435,-0.544,0.435,0.000,-0.001,-0.031,0.024,12809,14932,25,-25,47,14.790,12820,14880,594,708,0
125526,0.097,-0.095,-0.015,0.000,0.000,0.000,0.571,0.435,-0.543,0.435,0.000,-0.001,-0.032,0.024,12792,14946,25,-26,47,14.790,12820,14880,594,708,0
125626,0.095,-0.095,-0.047,0.000,0.000,-0.000,0.571,0.435,-0.543,0.435,0.000,-0.001,-0.032,0.024,12793,14946,25,-25,47,14.790,12722,14836,611,726,0
125726,0.094,-0.088,-0.036,0.000,0.000,0.000,0.571,0.435,-0.544,0.435,0.000,-0.001,-0.029,0.024,12790,14949,26,-26,47,14.790,12722,14836,611,726,0
125826,0.093,-0.091,-0.033,0.000,-0.000,-0.000,0.571,0.435,-0.544,0.435,0.000,-0.001,-0.030,0.023,12780,14957,25,-26,47,14.790,12722,14836,611,726,0
125926,0.098,-0.086,-0.027,0.000,-0.000,0.000,0.570,0.436,-0.544,0.435,0.000,-0.001,-0.029,0.024,12744,14987,26,-26,47,14.800,12755,14925,595,710,0
126026,0.094,-0.085,-0.005,0.000,0.000,0.000,0.570,0.435,-0.544,0.435,0.000,-0.001,-0.028,0.023,12774,14962,25,-26,47,14.800,12755,14925,595,710,0
126126,0.095,-0.083,0.002,0.000,-0.000,-0.000,0.570,0.436,-0.544,0.434,0.000,-0.001,-0.028,0.024,12739,14992,26,-26,47,14.780,12755,15015,591,691,0
126226,0.097,-0.085,-0.013,0.000,0.000,0.000,0.570,0.436,-0.544,0.435,0.000,-0.001,-0.028,0.024,12729,15000,25,-25,47,14.780,12755,15015,591,691,0
126326,0.092,-0.081,0.008,-0.000,0.000,0.000,0.570,0.436,-0.545,0.435,0.000,-0.001,-0.027,0.023,12762,14972,25,-26,47,14.780,12755,15015,591,691,0
126426,0.088,-0.084,0.020,0.000,-0.000,-0.000,0.570,0.435,-0.545,0.435,0.000,-0.001,-0.028,0.022,12757,14977,25,-25,47,14.780,12755,14925,595,710,0
126526,0.091,-0.085,0.010,0.000,0.001,-0.000,0.570,0.435,-0.544,0.435,0.000,-0.001,-0.028,0.023,12726,15003,25,-25,47,14.780,12755,14925,595,710,0
126626,0.091,-0.085,0.023,-0.000,-0.001,0.000,0.570,0.435,-0.544,0.435,0.000,-0.001,-0.028,0.023,12726,15003,25,-26,47,14.810,12690,15015,598,698,0
126726,0.078,-0.088,0.014,-0.000,0.000,0.000,0.570,0.434,-0.545,0.436,0.000,-0.000,-0.029,0.019,12799,14941,24,-25,47,14.810,12690,15015,598,698,0
126826,0.079,-0.089,-0.015,0.000,-0.000,-0.000,0.570,0.434,-0.545,0.436,0.000,-0.000,-0.030,0.020,12742,14989,24,-25,47,14.810,12690,15015,598,698,0
126926,0.087,-0.085,-0.049,0.000,0.000,0.000,0.570,0.435,-0.545,0.435,0.000,-0.000,-0.028,0.022,12697,15027,25,-25,47,14.790,12722,15015,593,694,0
127026,0.087,-0.087,-0.029,-0.000,-0.001,-0.000,0.570,0.435,-0.545,0.435,0.000,-0.001,-0.029,0.022,12704,15021,25,-25,47,14.790,12722,15015,593,694,0
127126,0.090,-0.087,0.008,-0.000,0.001,-0.000,0.570,0.435,-0.544,0.435,0.000,-0.001,-0.029,0.022,12682,15040,24,-25,47,14.800,12690,15060,593,691,0
127226,0.095,-0.100,0.016,0.000,0.001,0.000,0.572,0.434,-0.543,0.436,0.000,-0.001,-0.033,0.024,12656,15062,23,-23,47,14.800,12690,15060,593,691,0
127326,0.071,-0.167,0.079,0.001,0.008,0.002,0.576,0.429,-0.537,0.443,0.000,-0.001,-0.056,0.018,12849,14897,15,-15,47,14.800,12820,14925,584,706,0
127426,0.043,-0.342,0.064,-0.001,0.012,-0.000,0.590,0.414,-0.521,0.457,0.000,-0.001,-0.120,0.011,12889,14863,-2,1,47,14.800,12820,14925,584,706,0
127526,0.041,-0.462,-0.031,-0.000,0.001,0.000,0.601,0.403,-0.510,0.465,0.000,-0.001,-0.154,0.010,12843,14903,-4,3,47,14.800,12820,14925,584,706,0
127626,0.036,-0.324,-0.102,0.002,-0.009,0.002,0.587,0.416,-0.523,0.458,0.000,-0.001,-0.108,0.009,12899,14855,15,-16,48,14.800,12853,14970,591,681,0
127726,0.007,-0.255,-0.141,-0.002,-0.001,0.002,0.579,0.419,-0.531,0.455,0.000,-0.000,-0.085,0.002,13065,14708,15,-15,48,14.800,12853,14970,591,681,0
127826,-0.011,-0.263,-0.067,-0.003,0.001,-0.000,0.581,0.414,-0.534,0.454,0.000,0.000,-0.088,-0.003,13039,14731,12,-12,47,14.780,13054,14749,604,678,0
127926,0.019,-0.298,0.012,0.002,0.004,-0.003,0.587,0.412,-0.530,0.452,0.000,-0.000,-0.099,0.005,12737,14994,7,-8,47,14.780,13054,14749,604,678,0
128026,0.105,-0.374,-0.001,0.004,0.003,-0.002,0.595,0.417,-0.514,0.457,0.000,-0.002,-0.125,0.026,12333,15327,1,-2,47,14.800,12345,15337,583,702,0
128126,0.129,-0.363,-0.087,0.001,-0.004,0.001,0.590,0.425,-0.509,0.461,0.000,-0.002,-0.118,0.032,12467,15218,7,-8,47,14.800,12345,15337,583,702,0
128226,0.123,-0.298,-0.106,-0.002,-0.003,-0.001,0.584,0.429,-0.516,0.457,0.000,-0.002,-0.099,0.031,12535,15163,11,-11,47,14.800,12345,15337,583,702,0
128326,0.128,-0.189,-0.110,0.001,-0.008,0.001,0.576,0.437,-0.527,0.447,0.000,-0.001,-0.063,0.032,12537,15161,21,-21,47,14.790,12500,15243,575,701,0
128426,0.089,-0.137,-0.034,-0.002,0.001,0.001,0.568,0.439,-0.533,0.447,0.000,-0.001,-0.046,0.022,12758,14975,19,-19,47,14.790,12500,15243,575,701,0
128526,0.066,-0.197,0.153,-0.000,0.004,0.000,0.574,0.432,-0.530,0.451,0.000,-0.001,-0.066,0.016,12791,14948,11,-12,47,14.790,12755,15015,588,693,0
128626,0.093,-0.302,0.094,0.002,0.008,-0.001,0.583,0.427,-0.518,0.458,0.000,-0.001,-0.101,0.023,12530,15167,1,-2,47,14.790,12755,15015,588,693,0
128726,0.094,-0.345,0.012,0.000,-0.003,0.002,0.585,0.425,-0.512,0.463,0.000,-0.002,-0.115,0.023,12630,15084,4,-4,47,14.800,12562,15197,588,686,0
128826,0.030,-0.255,-0.018,-0.002,-0.002,0.002,0.575,0.426,-0.525,0.460,0.000,-0.000,-0.085,0.008,13004,14763,13,-14,47,14.800,12562,15197,588,686,0
128926,-0.010,-0.272,-0.063,-0.002,0.004,0.001,0.577,0.419,-0.528,0.461,0.000,0.000,-0.091,-0.003,13052,14720,7,-8,47,14.800,12562,15197,588,686,0
129026,0.006,-0.317,0.023,-0.001,0.001,-0.002,0.585,0.413,-0.526,0.459,0.000,-0.000,-0.106,0.002,12785,14952,4,-4,47,14.800,13020,14705,602,699,0
129126,0.048,-0.313,-0.102,0.001,0.000,-0.001,0.587,0.417,-0.523,0.456,0.000,-0.001,-0.104,0.012,12609,15101,5,-5,47,14.800,13020,14705,602,699,0
129226,0.059,-0.329,-0.166,0.000,-0.000,-0.001,0.587,0.418,-0.520,0.458,0.000,-0.001,-0.110,0.015,12623,15090,4,-4,47,14.790,12658,15060,584,706,0
129326,0.062,-0.321,-0.146,0.001,-0.000,0.000,0.586,0.419,-0.520,0.458,0.000,-0.001,-0.107,0.015,12672,15048,4,-5,47,14.790,12658,15060,584,706,0
129426,0.070,-0.311,-0.066,0.001,-0.001,-0.000,0.585,0.422,-0.520,0.458,0.000,-0.001,-0.104,0.018,12617,15095,5,-5,47,14.800,12626,15105,583,705,0
129526,0.065,-0.291,-0.017,0.000,0.000,0.000,0.582,0.424,-0.522,0.457,0.000,-0.001,-0.097,0.016,12679,15043,6,-6,47,14.800,12626,15105,583,705,0
129626,0.067,-0.302,-0.027,0.000,0.000,-0.000,0.584,0.423,-0.521,0.458,0.000,-0.001,-0.101,0.017,12642,15073,4,-4,47,14.800,12626,15105,583,705,0
129726,0.068,-0.291,-0.071,-0.001,-0.001,-0.001,0.583,0.423,-0.522,0.457,0.000,-0.001,-0.097,0.017,12619,15093,5,-6,47,14.770,12658,15105,580,700,0
129826,0.070,-0.264,-0.149,-0.000,-0.002,0.000,0.581,0.425,-0.525,0.454,0.000,-0.001,-0.087,0.017,12637,15078,8,-8,47,14.770,12658,15105,580,700,0
129926,0.070,-0.229,-0.190,0.000,-0.003,-0.000,0.578,0.428,-0.528,0.452,0.000,-0.001,-0.076,0.018,12607,15103,10,-10,47,14.790,12626,15060,585,712,0
130026,0.079,-0.170,-0.168,0.000,-0.005,-0.000,0.574,0.432,-0.534,0.446,0.000,-0.001,-0.057,0.020,12550,15150,15,-15,47,14.790,12626,15060,585,712,0
130126,0.077,-0.091,-0.074,0.001,-0.003,0.000,0.566,0.439,-0.540,0.442,0.000,-0.000,-0.030,0.019,12599,15110,20,-20,47,14.790,12626,15060,585,712,0
130226,0.071,-0.057,0.010,0.000,-0.002,-0.001,0.561,0.442,-0.543,0.441,0.000,-0.000,-0.019,0.018,12602,15107,20,-20,48,14.810,12562,15105,592,708,0
130326,0.090,-0.037,0.044,0.000,-0.001,-0.001,0.560,0.446,-0.543,0.439,0.000,-0.000,-0.012,0.022,12473,15214,20,-20,48,14.810,12562,15105,592,708,0
130426,0.095,-0.024,0.046,0.000,0.000,0.000,0.559,0.447,-0.544,0.437,0.000,-0.000,-0.008,0.024,12486,15203,20,-21,47,14.790,12468,15151,578,728,0
130526,0.098,-0.019,0.044,0.000,-0.000,-0.000,0.559,0.447,-0.545,0.436,0.000,-0.000,-0.006,0.025,12464,15221,20,-21,47,14.790,12468,15151,578,728,0
130626,0.104,-0.022,0.031,-0.000,0.000,0.000,0.560,0.447,-0.544,0.436,0.000,-0.000,-0.007,0.026,12449,15234,20,-20,47,14.790,12437,15290,576,700,0
130726,0.093,-0.026,0.033,0.000,0.001,0.000,0.559,0.447,-0.544,0.438,0.000,-0.000,-0.009,0.023,12522,15173,19,-20,47,14.790,12437,15290,576,700,0
130826,0.084,-0.032,0.028,-0.000,-0.000,0.000,0.559,0.446,-0.544,0.439,0.000,-0.000,-0.011,0.021,12544,15155,19,-19,47,14.790,12437,15290,576,700,0
130926,0.085,-0.032,0.019,0.000,0.000,-0.000,0.560,0.445,-0.544,0.438,0.000,-0.000,-0.011,0.021,12499,15192,19,-19,47,14.790,12562,15197,572,702,0
