Timestamp,r_ref,q_ref,curr_ax,curr_ay,curr_az,curr_mx,curr_my,curr_mz,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
155015,0.030,0.101,9.360,0.110,-0.540,-49.500,-19.000,-5.062,0.002,0.000,0.000,0.099,0.712,-0.097,0.688,1144999168.000,-0.000,24267,23582,-22,6,35,16.040,74.850,23923,23094,1096,1084,0
155115,0.030,0.100,10.350,-0.130,-0.160,-52.188,-21.688,-4.250,0.000,0.012,0.006,0.099,0.712,-0.097,0.688,1159998976.000,-0.000,24418,23744,-21,6,35,15.990,74.810,24390,23640,1102,1080,0
155215,0.030,0.097,9.970,0.240,-0.350,-51.750,-20.875,-5.500,0.002,0.016,0.000,0.099,0.712,-0.097,0.688,1169998848.000,-0.000,24520,23848,-21,5,35,15.990,74.810,24390,23640,1102,1080,0
155315,0.028,0.101,10.160,0.210,-0.350,-51.000,-18.688,-6.688,-0.001,-0.032,-0.016,0.102,0.712,-0.100,0.688,1184998656.000,-0.000,24698,23980,-23,7,35,15.990,74.810,24390,23640,1102,1080,0
155415,0.032,0.097,9.590,0.240,-0.210,-52.500,-19.375,-5.062,0.002,0.041,0.009,0.104,0.711,-0.101,0.688,1189998592.000,-0.000,24708,24073,-20,5,35,15.890,75.130,24875,24038,1117,1070,0
155515,0.032,0.093,9.600,-0.140,-0.460,-48.375,-20.875,-5.562,-0.010,-0.017,0.002,0.104,0.711,-0.101,0.688,1204998400.000,-0.000,24874,24214,-22,7,35,15.890,75.130,24875,24038,1117,1070,0
155615,0.032,0.094,9.660,0.700,-0.330,-49.875,-19.375,-5.062,0.000,0.020,0.000,0.104,0.711,-0.102,0.688,1214998272.000,-0.000,24973,24317,-21,5,35,15.890,75.130,24875,24038,1117,1070,0
155715,0.031,0.087,9.170,0.540,-0.080,-52.500,-19.000,-5.875,-0.012,0.002,-0.006,0.104,0.710,-0.102,0.689,1234998016.000,-0.000,25180,24514,-21,7,35,15.900,75.940,25125,24154,1138,1174,0
155815,0.032,0.088,9.830,0.160,-0.130,-49.500,-21.688,-4.375,0.004,-0.008,0.000,0.104,0.710,-0.102,0.689,1239997952.000,-0.000,25223,24573,-22,6,35,15.900,75.940,25125,24154,1138,1174,0
155915,0.032,0.090,9.010,-0.020,-0.260,-51.375,-18.688,-5.062,0.000,0.004,0.001,0.105,0.710,-0.102,0.689,1249997824.000,-0.000,25322,24674,-22,6,35,15.900,75.940,25125,24154,1138,1174,0
156015,0.031,0.086,10.330,-0.130,-0.050,-49.188,-20.875,-5.062,0.010,0.001,0.012,0.105,0.710,-0.103,0.689,1269997568.000,-0.000,25502,24893,-22,6,36,15.860,76.740,25380,25062,1197,1075,0
156115,0.027,0.087,8.900,1.010,-0.430,-51.000,-20.875,-6.250,0.012,-0.010,0.007,0.106,0.710,-0.104,0.689,1279997440.000,-0.000,25610,24983,-23,6,36,15.860,76.740,25380,25062,1197,1075,0
156215,0.020,0.090,9.080,-0.650,-0.190,-49.188,-18.688,-4.688,0.009,-0.021,0.004,0.107,0.710,-0.106,0.688,1299997184.000,-0.000,25814,25172,-23,7,36,15.860,76.740,25380,25062,1197,1075,0
156315,0.021,0.098,9.150,0.400,-0.600,-50.688,-20.500,-5.062,0.006,-0.028,0.001,0.108,0.710,-0.108,0.687,1309997056.000,-0.000,25897,25285,-23,7,36,15.800,78.110,26109,25380,1147,1134,0
156415,0.022,0.102,11.050,0.030,-0.030,-50.188,-20.750,-5.562,-0.004,0.011,-0.013,0.108,0.711,-0.108,0.687,1329996800.000,-0.000,26111,25460,-22,6,36,15.800,78.110,26109,25380,1147,1134,0
156515,0.025,0.099,9.770,-0.210,-0.590,-45.750,-18.250,-5.062,-0.020,-0.007,-0.009,0.109,0.711,-0.109,0.687,1344996608.000,-0.000,26248,25613,-22,8,36,15.800,78.110,26109,25380,1147,1134,0
156615,0.028,0.103,9.110,0.310,-0.230,-51.750,-21.250,-5.062,-0.001,-0.013,-0.006,0.110,0.711,-0.108,0.686,1364996352.000,-0.000,26434,25812,-23,7,36,15.800,78.110,26109,25380,1147,1134,0
156715,0.028,0.100,8.500,0.980,-0.410,-52.062,-20.500,-3.875,-0.002,0.031,-0.002,0.110,0.711,-0.108,0.687,1369996288.000,-0.000,26481,25860,-22,6,36,15.780,80.360,26737,25706,1184,1242,0
156815,0.028,0.095,10.150,-0.430,-0.590,-48.250,-22.250,-5.562,0.000,-0.012,-0.002,0.110,0.710,-0.108,0.687,1369996288.000,-0.000,26483,25858,-23,7,36,15.780,80.360,26737,25706,1184,1242,0
156915,0.034,0.102,10.820,-1.220,-0.360,-48.688,-20.750,-4.375,-0.008,-0.013,-0.017,0.110,0.711,-0.108,0.686,1369996288.000,-0.000,26502,25838,-23,8,36,15.780,80.360,26737,25706,1184,1242,0
157015,0.038,0.102,8.570,1.520,-0.430,-50.250,-20.875,-3.875,0.000,0.014,0.003,0.111,0.711,-0.108,0.686,1369996288.000,-0.000,26475,25861,-22,7,36,15.760,81.090,26666,25510,1202,1285,0
157115,0.038,0.096,9.750,0.090,-0.370,-52.500,-19.375,-4.688,0.006,0.016,0.001,0.111,0.710,-0.108,0.687,1369996288.000,-0.000,26485,25856,-23,7,36,15.760,81.090,26666,25510,1202,1285,0
157215,0.038,0.095,10.820,0.100,-0.310,-53.562,-19.688,-5.875,0.000,-0.002,0.004,0.111,0.710,-0.107,0.687,1369996288.000,-0.000,26480,25862,-23,7,36,15.760,81.090,26666,25510,1202,1285,0
157315,0.038,0.096,9.390,-0.690,-0.070,-52.062,-20.750,-5.062,0.000,0.010,-0.001,0.111,0.710,-0.107,0.687,1369996288.000,-0.000,26494,25847,-22,8,37,15.720,81.050,26809,25641,1167,1261,0
157415,0.039,0.096,9.530,1.740,-0.440,-51.000,-20.875,-4.375,-0.007,-0.002,-0.014,0.111,0.710,-0.108,0.687,1369996288.000,-0.000,26507,25834,-23,8,37,15.720,81.050,26809,25641,1167,1261,0
157515,0.044,0.099,10.740,-0.220,-0.250,-51.375,-19.000,-5.562,0.000,-0.001,-0.016,0.113,0.710,-0.109,0.686,1369996288.000,-0.000,26508,25832,-23,7,37,15.720,81.050,26809,25641,1167,1261,0
157615,0.045,0.099,9.460,-0.720,-0.680,-51.000,-19.000,-5.562,0.001,0.001,0.004,0.114,0.710,-0.110,0.686,1369996288.000,-0.000,26486,25855,-23,8,37,15.720,81.050,26809,25641,1167,1261,0
157715,0.045,0.098,9.060,-0.310,-0.240,-51.250,-19.688,-4.688,-0.002,-0.008,-0.001,0.114,0.710,-0.110,0.686,1369996288.000,-0.000,26492,25849,-24,8,37,15.730,80.890,26315,25839,1294,1207,0
157815,0.045,0.098,10.080,0.360,-0.410,-48.250,-20.750,-4.688,-0.006,-0.002,0.001,0.114,0.710,-0.110,0.686,1369996288.000,-0.000,26491,25850,-23,8,37,15.730,80.890,26315,25839,1294,1207,0
157915,0.045,0.095,10.010,-0.580,0.130,-50.562,-21.188,-5.875,0.000,0.014,0.004,0.113,0.710,-0.109,0.686,1369996288.000,-0.000,26483,25858,-23,7,37,15.730,80.890,26315,25839,1294,1207,0
158015,0.045,0.094,8.370,1.860,0.120,-50.562,-21.188,-5.875,0.001,-0.006,0.001,0.114,0.710,-0.109,0.687,1369996288.000,-0.000,26492,25849,-24,8,37,15.730,80.890,26315,25839,1294,1207,0
158115,0.045,0.095,9.220,0.680,-0.480,-50.562,-21.562,-6.375,0.001,0.003,-0.003,0.114,0.710,-0.109,0.686,1369996288.000,-0.000,26499,25842,-23,8,37,15.720,81.530,26595,25641,1221,1260,0
158215,0.046,0.095,9.210,1.230,-0.260,-46.750,-19.250,-6.375,0.001,0.004,-0.001,0.114,0.710,-0.109,0.686,1369996288.000,-0.000,26490,25851,-23,8,37,15.720,81.530,26595,25641,1221,1260,0
158315,0.044,0.095,11.070,-1.100,-0.540,-50.562,-21.562,-4.688,0.001,0.008,0.007,0.114,0.710,-0.109,0.687,1369996288.000,-0.000,26484,25857,-23,8,37,15.720,81.530,26595,25641,1221,1260,0
158415,0.037,0.086,9.780,-0.320,-0.330,-51.250,-21.188,-4.375,0.004,0.024,0.013,0.113,0.709,-0.110,0.688,1369996288.000,-0.000,26469,25873,-23,7,38,15.730,81.570,26666,25641,1196,1267,0
158515,0.036,0.083,8.920,1.120,-0.270,-50.562,-20.062,-5.875,0.000,-0.017,-0.012,0.113,0.708,-0.110,0.688,1369996288.000,-0.000,26504,25836,-24,9,38,15.730,81.570,26666,25641,1196,1267,0
158615,0.039,0.094,10.500,-1.060,-0.280,-49.750,-20.750,-5.062,0.002,-0.048,-0.001,0.113,0.710,-0.110,0.687,1369996288.000,-0.000,26485,25856,-25,9,38,15.730,81.570,26666,25641,1196,1267,0
158715,0.038,0.100,9.310,0.480,-0.610,-48.688,-19.000,-4.375,-0.013,0.007,0.004,0.113,0.710,-0.110,0.686,1369996288.000,-0.000,26478,25863,-23,8,38,15.730,81.570,26666,25641,1196,1267,0
158815,0.038,0.096,10.890,-2.270,0.020,-48.250,-18.188,-5.562,0.003,0.029,0.003,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26483,25858,-23,7,38,15.690,81.810,26809,25706,1168,1248,0
158915,0.038,0.093,9.880,-0.390,-0.610,-49.500,-19.688,-4.688,0.001,-0.006,0.007,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26480,25861,-24,9,38,15.690,81.810,26809,25706,1168,1248,0
159015,0.038,0.093,10.410,-0.880,-0.320,-51.000,-20.750,-5.188,0.000,-0.002,-0.001,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26490,25851,-24,8,38,15.690,81.810,26809,25706,1168,1248,0
159115,0.038,0.088,8.800,0.710,-0.120,-49.500,-18.188,-5.188,0.009,0.013,0.000,0.112,0.709,-0.109,0.688,1369996288.000,-0.000,26486,25855,-24,8,38,15.690,81.810,26809,25706,1168,1248,0
159215,0.036,0.089,10.030,-0.060,-0.280,-51.000,-19.688,-5.188,0.013,-0.026,0.013,0.112,0.709,-0.109,0.688,1369996288.000,-0.000,26469,25873,-25,9,38,15.690,81.810,26809,25706,1168,1248,0
159315,0.039,0.095,10.130,-1.300,0.000,-47.562,-18.562,-5.875,-0.013,-0.019,-0.028,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26523,25818,-24,9,39,15.690,81.730,26178,26246,1328,1114,0
159415,0.033,0.099,8.980,1.050,-0.440,-51.250,-20.500,-7.062,0.027,0.003,0.044,0.111,0.710,-0.109,0.686,1369996288.000,-0.000,26425,25917,-25,8,39,15.690,81.730,26178,26246,1328,1114,0
159515,0.034,0.093,9.840,1.540,-0.270,-49.500,-20.500,-5.500,-0.013,0.017,-0.010,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26496,25845,-24,9,39,15.690,81.730,26178,26246,1328,1114,0
159615,0.035,0.093,11.030,-0.260,-0.010,-51.000,-20.750,-4.688,0.006,-0.023,-0.012,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26499,25841,-25,9,39,15.690,81.730,26178,26246,1328,1114,0
159716,0.042,0.095,9.910,0.520,-0.460,-53.562,-20.062,-5.188,-0.004,0.001,0.000,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26480,25861,-24,9,39,15.660,81.690,26595,25641,1237,1255,0
159816,0.037,0.095,10.720,-0.330,0.100,-49.500,-20.500,-7.562,0.001,-0.020,0.011,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26475,25866,-25,10,39,15.660,81.690,26595,25641,1237,1255,0
159916,0.037,0.104,9.500,-0.320,-0.170,-50.562,-20.500,-5.562,0.000,-0.021,-0.009,0.112,0.711,-0.109,0.686,1369996288.000,-0.000,26497,25844,-25,10,39,15.660,81.690,26595,25641,1237,1255,0
160016,0.038,0.107,8.850,1.140,-0.340,-53.562,-21.188,-6.375,0.004,0.018,-0.018,0.112,0.711,-0.109,0.685,1369996288.000,-0.000,26506,25834,-24,9,39,15.660,81.690,26595,25641,1237,1255,0
160116,0.041,0.104,10.230,-0.900,0.170,-53.562,-19.000,-5.875,0.012,-0.002,0.012,0.112,0.711,-0.109,0.686,1369996288.000,-0.000,26469,25873,-26,9,39,15.660,81.690,26595,25641,1237,1255,0
160216,0.040,0.109,9.230,0.080,-0.020,-52.062,-21.188,-5.562,-0.003,-0.021,-0.008,0.112,0.712,-0.109,0.685,1369996288.000,-0.000,26497,25844,-26,10,39,15.640,81.810,26737,26041,1187,1174,0
160316,0.040,0.108,8.960,0.470,-0.410,-49.750,-19.688,-5.562,0.006,0.019,-0.004,0.112,0.711,-0.109,0.685,1369996288.000,-0.000,26490,25851,-24,9,39,15.640,81.810,26737,26041,1187,1174,0
160416,0.040,0.104,10.560,-0.710,-0.320,-48.000,-22.000,-5.188,-0.004,0.009,-0.001,0.112,0.711,-0.109,0.686,1369996288.000,-0.000,26489,25852,-25,10,39,15.640,81.810,26737,26041,1187,1174,0
160516,0.040,0.100,10.050,-0.190,-0.380,-52.062,-19.000,-5.562,-0.003,-0.006,0.001,0.112,0.711,-0.109,0.686,1369996288.000,-0.000,26485,25857,-25,10,39,15.640,81.810,26737,26041,1187,1174,0
160615,0.040,0.093,10.250,-1.070,-0.080,-51.000,-20.750,-5.875,-0.001,0.017,-0.003,0.112,0.710,-0.109,0.687,1369996288.000,-0.000,26492,25849,-25,9,39,15.640,81.810,26737,26041,1187,1174,0
160716,0.040,0.091,10.230,-0.320,-0.240,-49.750,-19.688,-5.500,0.004,0.000,-0.002,0.112,0.709,-0.109,0.687,1369996288.000,-0.000,26492,25849,-25,9,40,15.660,81.650,26809,25773,1172,1232,0
160816,0.040,0.088,10.430,0.150,-0.130,-49.750,-20.750,-5.875,0.003,0.016,-0.006,0.112,0.709,-0.109,0.688,1369996288.000,-0.000,26494,25847,-25,9,40,15.660,81.650,26809,25773,1172,1232,0
160916,0.046,0.082,8.830,1.130,-0.280,-50.188,-19.688,-5.062,-0.006,0.016,-0.019,0.113,0.708,-0.108,0.688,1369996288.000,-0.000,26513,25828,-25,9,40,15.660,81.650,26809,25773,1172,1232,0
161016,0.044,0.079,8.730,1.770,-0.240,-48.688,-21.188,-6.250,0.004,0.010,0.014,0.115,0.708,-0.110,0.688,1369996288.000,-0.000,26470,25872,-25,9,40,15.660,81.650,26809,25773,1172,1232,0
161116,0.047,0.079,9.620,0.870,-0.470,-50.188,-20.750,-5.750,0.000,-0.001,0.000,0.115,0.708,-0.110,0.688,1369996288.000,-0.000,26496,25845,-25,9,40,15.660,81.650,26809,25773,1172,1232,0
161216,0.047,0.078,9.910,-0.460,0.040,-49.750,-18.188,-5.500,-0.001,0.009,0.000,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26494,25847,-25,9,40,15.640,81.490,26737,25641,1196,1267,0
161316,0.048,0.078,9.050,0.330,-0.140,-53.188,-21.562,-5.500,-0.001,0.001,-0.009,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26504,25837,-25,9,40,15.640,81.490,26737,25641,1196,1267,0
161416,0.048,0.081,9.610,0.870,-0.390,-53.562,-19.688,-6.250,0.008,0.000,-0.002,0.116,0.708,-0.111,0.688,1369996288.000,-0.000,26496,25844,-25,9,40,15.640,81.490,26737,25641,1196,1267,0
161516,0.048,0.081,10.720,-2.040,0.010,-48.688,-20.750,-5.062,0.002,0.018,0.002,0.116,0.708,-0.111,0.688,1369996288.000,-0.000,26491,25850,-25,9,40,15.640,81.490,26737,25641,1196,1267,0
161616,0.048,0.077,9.700,0.550,-0.330,-50.562,-21.188,-5.500,-0.002,0.001,-0.001,0.117,0.707,-0.111,0.688,1369996288.000,-0.000,26496,25845,-25,10,40,15.640,81.490,26737,25641,1196,1267,0
161716,0.048,0.077,9.740,0.620,0.000,-48.250,-20.750,-5.750,0.007,0.000,0.008,0.117,0.707,-0.111,0.688,1369996288.000,-0.000,26482,25859,-26,9,40,15.640,81.490,26737,25641,1196,1267,0
161817,0.045,0.076,10.950,-0.630,0.030,-49.500,-18.188,-5.062,-0.008,-0.006,-0.018,0.116,0.707,-0.111,0.688,1369996288.000,-0.000,26515,25826,-25,10,40,15.640,81.490,26737,25641,1196,1267,0
161917,0.051,0.076,9.190,0.530,0.180,-48.250,-20.750,-5.500,0.003,0.007,0.012,0.117,0.707,-0.111,0.688,1369996288.000,-0.000,26470,25873,-26,10,41,15.650,81.330,26881,25773,1166,1222,0
162017,0.050,0.077,9.100,0.050,-0.150,-49.062,-19.250,-6.562,-0.001,-0.011,-0.011,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26510,25831,-26,10,41,15.650,81.330,26881,25773,1166,1222,0
162117,0.051,0.079,10.630,-0.570,-0.230,-53.188,-21.562,-5.500,0.000,0.006,-0.010,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26507,25833,-25,10,41,15.650,81.330,26881,25773,1166,1222,0
162217,0.050,0.078,8.720,1.290,0.020,-53.562,-19.688,-6.562,0.000,0.004,0.010,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26488,25853,-26,10,41,15.650,81.330,26881,25773,1166,1222,0
162317,0.051,0.077,8.640,0.680,-0.210,-51.000,-20.750,-6.562,0.001,-0.007,-0.001,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26496,25845,-26,10,41,15.650,81.330,26881,25773,1166,1222,0
162417,0.051,0.079,10.510,-0.140,0.050,-49.500,-20.750,-6.250,0.003,0.002,-0.002,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26500,25841,-26,10,41,15.650,81.330,26881,25773,1166,1222,0
162515,0.055,0.079,10.070,-0.610,0.240,-48.688,-20.062,-5.750,0.000,-0.023,-0.031,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26539,25801,-27,11,42,15.690,80.930,25839,25641,1197,1261,0
162616,0.053,0.085,9.950,-0.250,-0.460,-48.250,-21.562,-5.750,0.002,0.004,0.017,0.117,0.708,-0.111,0.687,1369996288.000,-0.000,26475,25866,-26,10,42,15.690,80.930,25839,25641,1197,1261,0
162715,0.053,0.077,10.320,-0.450,-0.110,-48.250,-21.188,-5.750,-0.004,0.026,0.003,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26491,25850,-25,10,42,15.690,80.930,25839,25641,1197,1261,0
162817,0.053,0.078,10.840,-1.040,-0.040,-48.000,-21.188,-5.500,0.004,-0.016,-0.001,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26501,25839,-27,11,42,15.690,80.930,25839,25641,1197,1261,0
162917,0.054,0.081,9.240,0.690,-0.280,-49.750,-21.188,-5.750,-0.002,0.013,-0.006,0.117,0.708,-0.111,0.688,1369996288.000,-0.000,26502,25838,-26,10,42,15.690,80.930,25839,25641,1197,1261,0
163017,0.054,0.075,9.600,0.220,-0.400,-51.000,-19.250,-6.562,0.003,0.019,0.000,0.117,0.707,-0.111,0.688,1374996224.000,-0.000,26544,25892,-26,10,42,15.550,80.890,26737,25773,1201,1240,0
163117,0.054,0.076,10.530,0.410,0.030,-51.688,-22.250,-7.750,-0.002,-0.009,0.000,0.117,0.707,-0.111,0.688,1389996032.000,-0.000,26687,26034,-26,11,42,15.550,80.890,26737,25773,1201,1240,0
163217,0.054,0.076,10.050,1.030,-0.280,-49.500,-21.188,-5.750,0.007,0.004,0.000,0.117,0.707,-0.111,0.688,1389996032.000,-0.000,26685,26037,-26,10,42,15.550,80.890,26737,25773,1201,1240,0
163317,0.055,0.075,8.990,-0.010,-0.110,-47.188,-20.500,-4.562,-0.001,-0.010,-0.012,0.117,0.707,-0.110,0.688,1389996032.000,-0.000,26702,26019,-27,11,42,15.550,80.890,26737,25773,1201,1240,0
163417,0.058,0.077,9.220,1.580,-0.240,-50.188,-20.062,-5.750,0.000,-0.008,0.006,0.117,0.708,-0.110,0.688,1384996096.000,-0.000,26629,25998,-27,11,42,15.550,80.890,26737,25773,1201,1240,0
163517,0.058,0.078,10.460,-0.090,-0.100,-52.750,-19.250,-5.062,0.000,-0.013,0.000,0.117,0.708,-0.110,0.688,1364996352.000,-0.000,26456,25789,-27,11,42,15.550,80.890,26737,25773,1201,1240,0
163617,0.057,0.078,9.210,0.410,-0.050,-50.562,-21.562,-5.000,-0.001,-0.006,-0.002,0.117,0.708,-0.110,0.688,1349996544.000,-0.000,26312,25645,-27,11,43,15.570,80.850,25839,26041,1400,1135,0
163717,0.057,0.079,9.640,0.780,-0.100,-49.500,-22.000,-6.562,0.004,-0.007,0.014,0.117,0.708,-0.110,0.688,1329996800.000,-0.000,26099,25470,-27,11,43,15.570,80.850,25839,26041,1400,1135,0
163817,0.054,0.082,10.340,-0.100,0.110,-51.688,-19.688,-5.500,0.011,0.000,0.012,0.117,0.708,-0.111,0.688,1314996992.000,-0.000,25915,25267,-26,11,43,15.570,80.850,25839,26041,1400,1135,0
163915,0.054,0.082,8.940,0.330,-0.090,-49.062,-22.000,-4.562,0.010,-0.010,-0.027,0.117,0.708,-0.111,0.688,1304997120.000,-0.000,25921,25162,-27,11,43,15.570,80.850,25839,26041,1400,1135,0
164015,0.071,0.082,9.960,0.450,-0.370,-50.562,-21.562,-5.062,-0.027,0.000,-0.011,0.119,0.708,-0.109,0.687,1294997248.000,-0.000,25789,25099,-26,12,43,15.570,80.850,25839,26041,1400,1135,0
164115,0.053,0.072,10.410,0.170,-0.090,-52.500,-19.250,-6.250,-0.028,0.059,0.052,0.118,0.707,-0.112,0.689,1274997504.000,-0.000,25527,24968,-24,10,43,15.650,81.450,25773,25252,1149,1123,0
164215,0.041,0.060,8.960,0.090,-0.190,-52.062,-19.000,-7.750,-0.029,0.026,0.024,0.119,0.705,-0.114,0.690,1269997568.000,-0.000,25507,24888,-25,11,43,15.650,81.450,25773,25252,1149,1123,0
164315,0.025,0.053,10.290,-0.240,-0.070,-50.562,-19.250,-5.750,0.041,0.020,0.057,0.118,0.704,-0.115,0.691,1254997760.000,-0.000,25300,24797,-28,9,43,15.650,81.450,25773,25252,1149,1123,0
164415,0.003,0.053,9.530,-0.170,-0.340,-51.000,-20.500,-6.562,0.016,-0.009,0.030,0.114,0.704,-0.116,0.691,1249997824.000,0.000,25280,24717,-27,11,43,15.650,81.450,25773,25252,1149,1123,0
164515,-0.011,0.049,9.890,0.180,-0.260,-50.188,-20.062,-6.250,0.032,0.029,0.052,0.112,0.703,-0.116,0.692,1249997824.000,0.000,25223,24775,-26,9,43,15.640,81.730,25188,24570,1210,1202,0
164615,-0.032,0.035,10.460,-0.690,0.150,-51.250,-20.500,-6.562,0.004,0.042,0.048,0.110,0.701,-0.117,0.694,1249997824.000,0.000,25218,24780,-25,10,43,15.640,81.730,25188,24570,1210,1202,0
164715,-0.046,0.021,10.160,-0.110,0.250,-51.250,-17.750,-6.250,0.008,0.036,0.023,0.109,0.700,-0.118,0.696,1249997824.000,0.000,25231,24767,-25,9,43,15.640,81.730,25188,24570,1210,1202,0
164815,-0.056,0.011,10.550,-0.440,0.410,-52.500,-19.250,-7.750,-0.012,0.023,0.018,0.109,0.698,-0.119,0.697,1249997824.000,0.000,25220,24778,-25,10,43,15.640,81.730,25188,24570,1210,1202,0
164915,-0.056,0.015,9.310,-0.090,0.110,-50.188,-20.062,-6.562,-0.013,-0.038,-0.002,0.109,0.699,-0.120,0.697,1249997824.000,0.000,25236,24762,-27,11,43,15.640,81.690,25125,24570,1219,1206,0
165015,-0.050,0.025,9.510,0.400,-0.230,-51.000,-18.188,-7.750,0.013,0.001,-0.022,0.109,0.700,-0.119,0.696,1249997824.000,0.000,25257,24740,-26,9,43,15.640,81.690,25125,24570,1219,1206,0
165115,-0.052,0.019,9.980,-0.230,-0.290,-48.688,-20.062,-6.250,0.000,0.037,0.030,0.109,0.699,-0.119,0.696,1249997824.000,0.000,25178,24821,-24,9,43,15.640,81.690,25125,24570,1219,1206,0
165215,-0.060,0.012,10.200,0.330,0.100,-49.750,-19.250,-6.562,0.000,0.008,0.019,0.109,0.698,-0.120,0.697,1249997824.000,0.000,25191,24808,-26,10,43,15.600,81.610,25380,24875,1147,1143,0
165315,-0.071,0.006,10.440,-0.440,0.030,-52.750,-19.000,-8.562,0.003,0.020,0.029,0.108,0.698,-0.120,0.698,1234998016.000,0.000,25019,24679,-25,9,43,15.600,81.610,25380,24875,1147,1143,0
165415,-0.072,0.003,10.310,-0.510,0.190,-51.000,-19.000,-7.062,-0.004,-0.008,0.000,0.108,0.697,-0.121,0.698,1224998144.000,0.000,24947,24548,-26,10,43,15.600,81.610,25380,24875,1147,1143,0
165515,-0.077,0.008,9.720,-0.410,-0.130,-51.688,-18.562,-7.062,0.000,-0.026,0.000,0.107,0.698,-0.121,0.698,1214998272.000,0.000,24832,24462,-26,10,43,15.600,81.610,25380,24875,1147,1143,0
165615,-0.079,0.010,10.280,0.230,0.120,-52.062,-18.188,-7.500,-0.012,-0.020,-0.021,0.107,0.698,-0.121,0.698,1199998464.000,0.000,24704,24284,-26,11,44,15.670,81.810,24630,24330,1173,1125,0
165715,-0.074,0.019,9.980,-0.140,0.060,-51.688,-17.062,-7.000,0.008,-0.020,0.023,0.108,0.699,-0.121,0.697,1179998720.000,0.000,24426,24157,-26,10,44,15.670,81.810,24630,24330,1173,1125,0
165815,-0.077,0.016,10.150,0.320,0.420,-51.250,-17.062,-7.062,-0.024,0.006,-0.024,0.108,0.698,-0.122,0.697,1154999040.000,0.000,24247,23813,-25,11,44,15.670,81.810,24630,24330,1173,1125,0
165915,-0.074,0.016,9.380,-0.400,0.120,-52.500,-18.188,-6.250,-0.006,-0.014,0.010,0.108,0.698,-0.122,0.697,1139999232.000,0.000,24028,23720,-26,11,44,15.710,81.970,24096,23809,1105,1079,0
166015,-0.074,0.024,9.830,-0.410,-0.030,-52.062,-17.062,-6.688,0.001,-0.026,-0.006,0.108,0.699,-0.122,0.696,1109999616.000,0.000,23736,23380,-27,10,44,15.710,81.970,24096,23809,1105,1079,0
166115,-0.072,0.026,9.620,-0.220,-0.030,-49.750,-19.250,-6.250,0.006,0.003,0.002,0.108,0.700,-0.122,0.696,1104999680.000,0.000,23664,23345,-26,10,44,15.710,81.970,24096,23809,1105,1079,0
166215,-0.077,0.018,10.310,-0.070,0.130,-51.688,-17.062,-5.875,0.013,0.042,0.032,0.108,0.699,-0.122,0.697,1104999680.000,0.000,23616,23394,-25,8,44,15.710,81.970,24096,23809,1105,1079,0
166315,-0.080,0.007,9.300,-0.190,0.320,-50.188,-17.750,-6.250,-0.004,0.016,0.000,0.108,0.697,-0.122,0.698,1104999680.000,0.000,23657,23353,-25,10,44,15.740,81.930,23584,23201,1118,1132,0
166415,-0.079,0.006,9.830,-0.300,0.140,-52.062,-17.062,-6.562,0.002,-0.004,-0.017,0.108,0.697,-0.122,0.698,1104999680.000,0.000,23673,23336,-26,10,44,15.740,81.930,23584,23201,1118,1132,0
166515,-0.076,0.006,10.110,-0.200,0.000,-51.688,-20.062,-7.062,-0.002,0.007,0.002,0.108,0.697,-0.121,0.698,1104999680.000,0.000,23635,23375,-25,10,44,15.740,81.930,23584,23201,1118,1132,0
166615,-0.072,0.004,9.120,-0.350,0.060,-51.250,-17.500,-6.250,-0.003,0.000,-0.019,0.108,0.697,-0.121,0.698,1104999680.000,0.000,23669,23341,-25,10,44,15.710,81.970,23752,23364,1082,1089,0
166715,-0.071,0.005,9.830,-0.490,0.170,-51.250,-19.000,-6.562,0.000,-0.007,-0.007,0.108,0.697,-0.121,0.698,1104999680.000,0.000,23644,23365,-26,10,44,15.710,81.970,23752,23364,1082,1089,0
